Topic 0
Topic coherence: -2810.65523792
AVG: -2.29441243911
SD:  0.762874307648
price unit  0.000723433704661     -2.189386129/-3026.38115269
cash corp  0.000723390841152     -2.18925640769/-3026.38115269
company today  0.000723096997072     -2.1883671235/-3026.38115269
april payout  0.000721893345335     -2.18472441457/-3026.38115269
bank share  0.000721776544238     -2.18437092993/-3026.38115269
oil unit  0.00072140230368     -2.18323833536/-3026.38115269
ct stock  0.000721241785025     -2.18275254473/-3026.38115269
dlrs oil  0.00072101835446     -2.18207635868/-3026.38115269
bank common  0.000720539342506     -2.18062668593/-3026.38115269
meeting raise  0.000719695251601     -2.17807214512/-3026.38115269
qtr record  0.000718767440593     -2.17526423538/-3026.38115269
june today  0.000718234518375     -2.17365140962/-3026.38115269
note price  0.000718118400031     -2.17329999125/-3026.38115269
meeting stock  0.000717762623258     -2.17222327513/-3026.38115269
approve today  0.000717572449068     -2.17164773555/-3026.38115269
dividend lt  0.000716524805015     -2.16847716533/-3026.38115269
note oil  0.000715940565347     -2.16670903341/-3026.38115269
qtr stock  0.000715931994499     -2.16668309476/-3026.38115269
cash regular  0.000715664662903     -2.16587404745/-3026.38115269
cash price  0.000714621778556     -2.16271788192/-3026.38115269
payout quarterly  0.00071392687263     -2.16061483172/-3026.38115269
increase meeting  0.000713304011662     -2.15872981703/-3026.38115269
note pct  0.000713210565214     -2.15844701246/-3026.38115269
june oil  0.00071294756325     -2.15765106827/-3026.38115269
march raise  0.00071190174513     -2.15448602402/-3026.38115269
payable raise  0.00071079396864     -2.15113347014/-3026.38115269
bank pay  0.000710335473394     -2.14974588876/-3026.38115269
cash previously  0.000709237949204     -2.14642436224/-3026.38115269
shareholder unit  0.000708522467454     -2.14425904176/-3026.38115269
annual today  0.000707445403161     -2.14099943468/-3026.38115269
lt unit  0.000705751581667     -2.13587328524/-3026.38115269
bank company  0.000705728950075     -2.13580479341/-3026.38115269
dlrs unit  0.000705329471984     -2.13459582045/-3026.38115269
pay raise  0.000705172436383     -2.13412057086/-3026.38115269
payable prior  0.000703957627492     -2.13044409613/-3026.38115269
april shareholder  0.00070392004015     -2.13033034251/-3026.38115269
declare today  0.00070205900251     -2.12469813327/-3026.38115269
june payable  0.000701982042536     -2.12446522305/-3026.38115269
oil vote  0.000701649369318     -2.1234584271/-3026.38115269
june qtly  0.000697454783888     -2.11076401281/-3026.38115269
bank record  0.000697131722528     -2.109786306/-3026.38115269
annual note  0.000697118698781     -2.10974689118/-3026.38115269
previously shareholder  0.000696927325256     -2.10916772195/-3026.38115269
annual board  0.00069606903519     -2.10657020907/-3026.38115269
cash dividend  0.000695354635864     -2.10440816441/-3026.38115269
common quarterly  0.000695040152499     -2.10345641788/-3026.38115269
income payout  0.000695004018468     -2.10334706253/-3026.38115269
stock today  0.000693013160321     -2.09732196696/-3026.38115269
distribution income  0.000692953403083     -2.09714111878/-3026.38115269
board raise  0.000692627569661     -2.09615502265/-3026.38115269
pct prior  0.000692627569661     -2.09615502265/-3026.38115269
common raise  0.000692627569661     -2.09615502265/-3026.38115269
payout set  0.000690719832121     -2.09038148172/-3026.38115269
board holder  0.000689525699669     -2.08676758177/-3026.38115269
crude price  0.000689513934189     -2.08673197494/-3026.38115269
holder shareholder  0.000689417282756     -2.08643947087/-3026.38115269
cash dlrs  0.000689080984914     -2.08542170542/-3026.38115269
distribution holder  0.000688526169855     -2.08374262358/-3026.38115269
bank unit  0.000688229515626     -2.08284483481/-3026.38115269
dividend split  0.000688011497091     -2.08218502763/-3026.38115269
corp shareholder  0.00068763408112     -2.08104282305/-3026.38115269
april quarterly  0.000685033320019     -2.07317192867/-3026.38115269
meeting price  0.00068471344812     -2.07220387438/-3026.38115269
june payout  0.000684513370823     -2.07159836422/-3026.38115269
div regular  0.000682111009725     -2.06432790387/-3026.38115269
common unit  0.000682074143983     -2.06421633408/-3026.38115269
increase regular  0.000680850635739     -2.06051353179/-3026.38115269
record shareholder  0.000679021565964     -2.0549780695/-3026.38115269
board march  0.000678928545267     -2.05469655342/-3026.38115269
increase note  0.000678489984498     -2.05336930137/-3026.38115269
declare two-for-one  0.00067844698526     -2.05323916929/-3026.38115269
cash declare  0.00067844698526     -2.05323916929/-3026.38115269
holder note  0.000677324159941     -2.0498410719/-3026.38115269
holder meeting  0.000677324159941     -2.0498410719/-3026.38115269
note record  0.000674644976869     -2.04173284275/-3026.38115269
payout shareholder  0.000674345564088     -2.04082670555/-3026.38115269
previously today  0.000673289704376     -2.03763127162/-3026.38115269
april board  0.000668911700927     -2.0243817645/-3026.38115269
approve previously  0.000668789433527     -2.02401173674/-3026.38115269
holder quarterly  0.000668591829028     -2.02341371021/-3026.38115269
cash quarterly  0.000668591829028     -2.02341371021/-3026.38115269
annual declare  0.000667244975346     -2.01933761761/-3026.38115269
bank note  0.00066456325581     -2.01122171215/-3026.38115269
approve common  0.00066440000373     -2.01072764913/-3026.38115269
lt march  0.000664231606949     -2.01021801629/-3026.38115269
annual vote  0.000664202438614     -2.01012974179/-3026.38115269
april increase  0.000663708008407     -2.00863340753/-3026.38115269
oil pct  0.000662911703981     -2.00622348682/-3026.38115269
common pct  0.000662147709084     -2.00391134706/-3026.38115269
cash pay  0.000662011916994     -2.00350038844/-3026.38115269
declare record  0.000661852631746     -2.00301833057/-3026.38115269
annual increase  0.000661444091668     -2.00178193258/-3026.38115269
common corp  0.000661185757649     -2.00100011537/-3026.38115269
bank shareholder  0.000660975852404     -2.0003648621/-3026.38115269
crude raise  0.000660797108104     -1.99982391372/-3026.38115269
april payable  0.000660283857081     -1.99827062049/-3026.38115269
cent effective  0.000660226125336     -1.99809590223/-3026.38115269
board today  0.000658622104487     -1.99324152376/-3026.38115269
company oil  0.000657649221736     -1.99029720974/-3026.38115269
bank dlrs  0.000657069367844     -1.98854235085/-3026.38115269
declare meeting  0.000656410311379     -1.98654779479/-3026.38115269
quarterly set  0.000655641568521     -1.98422128589/-3026.38115269
payout stock  0.000654903036179     -1.98198620553/-3026.38115269
payout regular  0.000654903036179     -1.98198620553/-3026.38115269
lt pay  0.000654618488351     -1.98112505535/-3026.38115269
today vote  0.000652607296416     -1.97503842198/-3026.38115269
qtly regular  0.000652582200328     -1.97496247165/-3026.38115269
april note  0.00065187557525     -1.97282395483/-3026.38115269
cash today  0.00065099041413     -1.9701451199/-3026.38115269
april bank  0.000650219292855     -1.96781141301/-3026.38115269
holder split  0.000650088754528     -1.96741635428/-3026.38115269
approve split  0.000650088754528     -1.96741635428/-3026.38115269
board record  0.000649537132502     -1.96574693577/-3026.38115269
distribution oil  0.000648830939359     -1.96360972615/-3026.38115269
increase today  0.000646996866151     -1.95805912157/-3026.38115269
bank stock  0.000646980091329     -1.95800835456/-3026.38115269
increase pay  0.000646640417739     -1.95698037281/-3026.38115269
corp price  0.000644971047235     -1.95192822138/-3026.38115269
bank mln  0.000644007092433     -1.94901092673/-3026.38115269
dlrs increase  0.000641331743736     -1.94091430186/-3026.38115269
dividend holder  0.000640727022194     -1.93908418398/-3026.38115269
previously two-for-one  0.000639593478558     -1.93565364889/-3026.38115269
approve unit  0.000637885838344     -1.93048567873/-3026.38115269
ct qtly  0.000637778817243     -1.93016179209/-3026.38115269
common dividend  0.000637594983143     -1.92960544003/-3026.38115269
div qtr  0.000636888952154     -1.92746872115/-3026.38115269
lt record  0.000636192661694     -1.92536148083/-3026.38115269
annual split  0.000636025881323     -1.92485673986/-3026.38115269
company prior  0.000634867916941     -1.92135229827/-3026.38115269
june regular  0.000634669426128     -1.92075158942/-3026.38115269
april lt  0.000633960033971     -1.91860469837/-3026.38115269
meeting set  0.000632685975914     -1.91474891308/-3026.38115269
common meeting  0.000631657630035     -1.91163674649/-3026.38115269
cash company  0.000630407554196     -1.90785354053/-3026.38115269
bank price  0.000627929372269     -1.90035361745/-3026.38115269
approve board  0.000627665830524     -1.89955603968/-3026.38115269
note qtly  0.000627346456734     -1.89858949287/-3026.38115269
holder unit  0.000626388513685     -1.89569039208/-3026.38115269
declare price  0.000625887612661     -1.89417447466/-3026.38115269
ct march  0.000623347368824     -1.88648672858/-3026.38115269
june split  0.000622537165772     -1.88403474534/-3026.38115269
board company  0.000621804218241     -1.88181656675/-3026.38115269
board set  0.000621779783071     -1.88174261661/-3026.38115269
set today  0.000621779783071     -1.88174261661/-3026.38115269
effective unit  0.000621307354132     -1.88031286657/-3026.38115269
annual approve  0.000620642222772     -1.87829992556/-3026.38115269
pct today  0.000620610839321     -1.87820494727/-3026.38115269
meeting regular  0.000620606552923     -1.878191975/-3026.38115269
cash vote  0.00062007997489     -1.87659834917/-3026.38115269
ct dividend  0.000619835883641     -1.87585963601/-3026.38115269
cash payable  0.000617976054672     -1.87023108467/-3026.38115269
meeting split  0.000615993830251     -1.86423211804/-3026.38115269
bank june  0.000613979021289     -1.85813453817/-3026.38115269
cash stock  0.000613204912325     -1.85579178939/-3026.38115269
annual unit  0.000612387293181     -1.85331736223/-3026.38115269
corp unit  0.000610529542823     -1.84769510156/-3026.38115269
cash share  0.000609153109338     -1.8435294892/-3026.38115269
quarterly split  0.00060693867096     -1.83682775463/-3026.38115269
quarterly shareholder  0.00060693867096     -1.83682775463/-3026.38115269
increase march  0.000606305186037     -1.8349105878/-3026.38115269
company note  0.00060597683572     -1.83391687459/-3026.38115269
company unit  0.000603776421511     -1.8272575825/-3026.38115269
crude effective  0.000603442049485     -1.8262456453/-3026.38115269
board payout  0.000602621450605     -1.82376220031/-3026.38115269
april price  0.000602604555416     -1.82371106903/-3026.38115269
common company  0.000602317577437     -1.82284256429/-3026.38115269
board cash  0.00059936290361     -1.81390059511/-3026.38115269
approve holder  0.000599214772478     -1.81345229384/-3026.38115269
approve cash  0.000598967067141     -1.81270264307/-3026.38115269
increase payable  0.000598340913732     -1.8108076642/-3026.38115269
payable qtr  0.000598340913732     -1.8108076642/-3026.38115269
ct div  0.000596899045353     -1.80644402091/-3026.38115269
increase stock  0.000596256189808     -1.80449849501/-3026.38115269
company ct  0.000596247956184     -1.80447357692/-3026.38115269
cash note  0.00059579112619     -1.80309103524/-3026.38115269
note pay  0.000595092301158     -1.80097612433/-3026.38115269
june meeting  0.000595092301158     -1.80097612433/-3026.38115269
increase set  0.000595001526825     -1.8007014066/-3026.38115269
company payout  0.000594658953364     -1.79966464874/-3026.38115269
approve bank  0.00059376337462     -1.79695428611/-3026.38115269
annual bank  0.000593282108483     -1.79549779134/-3026.38115269
march note  0.000591810421533     -1.79104390569/-3026.38115269
increase record  0.000590638989005     -1.78749870437/-3026.38115269
payable qtly  0.000590594431957     -1.78736385776/-3026.38115269
split stock  0.000587477709489     -1.77793146762/-3026.38115269
declare payout  0.000586883826497     -1.77613415132/-3026.38115269
increase quarterly  0.000586493326968     -1.77495235091/-3026.38115269
mln quarterly  0.000586493326968     -1.77495235091/-3026.38115269
distribution meeting  0.000586300150905     -1.77436772652/-3026.38115269
common payable  0.000585870465999     -1.77306733622/-3026.38115269
oil today  0.000583774251138     -1.76672339107/-3026.38115269
increase share  0.000582358679576     -1.76243933197/-3026.38115269
dividend increase  0.000580482939379     -1.75676262719/-3026.38115269
prior quarterly  0.000580388776716     -1.75647765508/-3026.38115269
prior share  0.000580388776716     -1.75647765508/-3026.38115269
dlrs quarterly  0.000579949991447     -1.75514972362/-3026.38115269
increase shareholder  0.000579832541396     -1.75479427499/-3026.38115269
annual shareholder  0.000579832541396     -1.75479427499/-3026.38115269
company shareholder  0.000579811679329     -1.75473113843/-3026.38115269
company increase  0.000577778272014     -1.74857727285/-3026.38115269
pay payout  0.000577226996511     -1.74690890306/-3026.38115269
june note  0.000577226996511     -1.74690890306/-3026.38115269
pay quarterly  0.000575492464203     -1.74165954718/-3026.38115269
board share  0.000572543275331     -1.73273417756/-3026.38115269
mln regular  0.000569670906668     -1.72404129517/-3026.38115269
quarterly raise  0.000567239668825     -1.71668344279/-3026.38115269
bank board  0.000566527491017     -1.71452812129/-3026.38115269
note payout  0.000564599362844     -1.70869287053/-3026.38115269
bank march  0.000564599362844     -1.70869287053/-3026.38115269
effective raise  0.000562384373921     -1.7019894698/-3026.38115269
div payable  0.000561622844093     -1.69968479028/-3026.38115269
board increase  0.000559896613398     -1.69446055824/-3026.38115269
corp set  0.000557625268274     -1.68758660217/-3026.38115269
april ct  0.000557618399569     -1.68756581485/-3026.38115269
increase split  0.000556831344623     -1.68518388659/-3026.38115269
payable payout  0.000556609975376     -1.68451393887/-3026.38115269
dividend quarterly  0.000555247195785     -1.68038964841/-3026.38115269
declare dividend  0.000555247195785     -1.68038964841/-3026.38115269
qtr share  0.000554508346632     -1.67815360925/-3026.38115269
ct pay  0.000551881664399     -1.67020426765/-3026.38115269
price today  0.000551797330756     -1.6699490419/-3026.38115269
payout record  0.00054799495122     -1.65844159214/-3026.38115269
lt stock  0.000547638686281     -1.65736339864/-3026.38115269
board meeting  0.000547021180144     -1.65549458971/-3026.38115269
bank cash  0.000546068059812     -1.6526100843/-3026.38115269
bank set  0.000545482203553     -1.65083705996/-3026.38115269
ct prior  0.000542352132049     -1.64136427055/-3026.38115269
qtly qtr  0.000542152591093     -1.64076038356/-3026.38115269
declare increase  0.000540693747019     -1.63634536535/-3026.38115269
price share  0.000538132454618     -1.6285939183/-3026.38115269
dlrs price  0.000538007430111     -1.62821554649/-3026.38115269
increase oil  0.000535564805914     -1.62082323466/-3026.38115269
pay price  0.000533321990936     -1.61403562168/-3026.38115269
april stock  0.000532033768221     -1.61013696874/-3026.38115269
quarterly record  0.00053067600161     -1.60602784945/-3026.38115269
approve shareholder  0.000530423122547     -1.60526254102/-3026.38115269
note payable  0.000529731127224     -1.60316829942/-3026.38115269
corp note  0.000529169877153     -1.60146974278/-3026.38115269
march stock  0.000527572497006     -1.59663546161/-3026.38115269
note stock  0.000526615426969     -1.59373900289/-3026.38115269
set stock  0.000525650593885     -1.59081905023/-3026.38115269
record stock  0.000525099031315     -1.58914981167/-3026.38115269
march price  0.000524088166168     -1.58609054844/-3026.38115269
bank increase  0.000523187791703     -1.58336567212/-3026.38115269
declare quarterly  0.00052078750582     -1.57610149217/-3026.38115269
board dividend  0.000520676219494     -1.57576469733/-3026.38115269
set share  0.000519296020235     -1.5715876883/-3026.38115269
price shareholder  0.000519144633603     -1.57112953465/-3026.38115269
cash common  0.000519144633603     -1.57112953465/-3026.38115269
div mln  0.000518649695079     -1.56963166203/-3026.38115269
dividend shareholder  0.000518495171008     -1.5691640133/-3026.38115269
pay stock  0.000516982913696     -1.56458734627/-3026.38115269
board stock  0.000516478814725     -1.56306175064/-3026.38115269
income qtr  0.000515643610871     -1.56053410544/-3026.38115269
board quarterly  0.000515414580186     -1.55984097129/-3026.38115269
pct quarterly  0.000515414580186     -1.55984097129/-3026.38115269
holder price  0.000515208784614     -1.55921815546/-3026.38115269
distribution note  0.000514854058176     -1.55814461805/-3026.38115269
company price  0.000514061278088     -1.55574536333/-3026.38115269
raise today  0.000511448727666     -1.54783878997/-3026.38115269
payable record  0.000510230657617     -1.54415244574/-3026.38115269
dividend set  0.000509912152183     -1.54318852689/-3026.38115269
shareholder stock  0.000508587630238     -1.53918001864/-3026.38115269
meeting two-for-one  0.000505616597375     -1.53018854078/-3026.38115269
price set  0.000505429888713     -1.5296234892/-3026.38115269
corp stock  0.00050393413356     -1.525096764/-3026.38115269
cash unit  0.000502857960163     -1.52183985312/-3026.38115269
board common  0.000498196899833     -1.50773370798/-3026.38115269
cash shareholder  0.000497680748852     -1.50617163838/-3026.38115269
meeting shareholder  0.000497680748852     -1.50617163838/-3026.38115269
common split  0.000497491305178     -1.50559830962/-3026.38115269
april qtly  0.000496988753529     -1.50407739678/-3026.38115269
april dividend  0.000496988753529     -1.50407739678/-3026.38115269
board price  0.000496386332859     -1.50225424221/-3026.38115269
company record  0.00049600261188     -1.50109295628/-3026.38115269
cash holder  0.000495573643675     -1.49979473498/-3026.38115269
payout prior  0.000494714638249     -1.49719505715/-3026.38115269
dividend qtr  0.00049338732664     -1.49317810632/-3026.38115269
bank raise  0.000492681230933     -1.49104119158/-3026.38115269
effective oil  0.000491435216989     -1.48727027846/-3026.38115269
payable split  0.00049081235602     -1.48538526376/-3026.38115269
april corp  0.000488778948705     -1.47923139819/-3026.38115269
common declare  0.000485494459079     -1.46929128069/-3026.38115269
share shareholder  0.000485231510576     -1.4684954983/-3026.38115269
record share  0.000484800601966     -1.4671914046/-3026.38115269
oil raise  0.000482697763197     -1.46082741298/-3026.38115269
corp record  0.000482362010484     -1.4598112973/-3026.38115269
bank pct  0.000478874482077     -1.44925670706/-3026.38115269
corp march  0.000478812376157     -1.44906875087/-3026.38115269
april share  0.000475858326998     -1.44012867218/-3026.38115269
annual two-for-one  0.000475557006855     -1.43921676257/-3026.38115269
bank today  0.000475537540736     -1.43915785068/-3026.38115269
dlrs payable  0.000472947051373     -1.43131804249/-3026.38115269
shareholder split  0.00047139135037     -1.4266098983/-3026.38115269
april prior  0.000471020354101     -1.42548712218/-3026.38115269
cent today  0.000468984181169     -1.4193248868/-3026.38115269
payout qtly  0.000468419792725     -1.41761683225/-3026.38115269
effective mln  0.00046753847103     -1.41494961688/-3026.38115269
pct split  0.000467234972976     -1.41403111609/-3026.38115269
declare dlrs  0.000466960948652     -1.41320181404/-3026.38115269
payable quarterly  0.000466005161337     -1.41030923732/-3026.38115269
ct share  0.000465320527787     -1.40823727525/-3026.38115269
price stock  0.000463978169158     -1.4041747864/-3026.38115269
june price  0.000463572142414     -1.40294599471/-3026.38115269
div quarterly  0.000462007039152     -1.3982093957/-3026.38115269
approve two-for-one  0.000461494133651     -1.39665714816/-3026.38115269
bank effective  0.000459942098642     -1.39196009866/-3026.38115269
corp div  0.000459751551583     -1.39138343063/-3026.38115269
april company  0.00045969029627     -1.3911980487/-3026.38115269
dlrs record  0.000458917595392     -1.38885956133/-3026.38115269
april div  0.000457839156157     -1.38559579316/-3026.38115269
div note  0.000457511355572     -1.38460374364/-3026.38115269
meeting today  0.000456690324179     -1.38211898971/-3026.38115269
company set  0.000456439847564     -1.381360952/-3026.38115269
dividend prior  0.000456249439726     -1.38078470531/-3026.38115269
declare mln  0.0004551587067     -1.37748373144/-3026.38115269
note share  0.00045509121969     -1.37727949002/-3026.38115269
increase pct  0.00045479434067     -1.37638102095/-3026.38115269
corp qtr  0.000454389763659     -1.37515661671/-3026.38115269
approve meeting  0.000452973310906     -1.37086989079/-3026.38115269
dlrs qtr  0.000452831814595     -1.37044166903/-3026.38115269
corp payable  0.000451893584816     -1.36760222811/-3026.38115269
lt note  0.000451867371522     -1.36752289669/-3026.38115269
common share  0.000451160853008     -1.36538470237/-3026.38115269
march set  0.000448725233039     -1.358013588/-3026.38115269
distribution unit  0.000448546912665     -1.35747392258/-3026.38115269
lt pct  0.000447409237359     -1.35403088348/-3026.38115269
dlrs set  0.000443680438164     -1.34274611587/-3026.38115269
pct record  0.000442365170964     -1.33876561601/-3026.38115269
dlrs note  0.000440947935177     -1.33447652033/-3026.38115269
pay share  0.000440939423073     -1.33445075946/-3026.38115269
april set  0.000439876709765     -1.33123458394/-3026.38115269
mln record  0.000439151910836     -1.32904106612/-3026.38115269
payout share  0.000435446328587     -1.31782656184/-3026.38115269
holder payable  0.000432101582898     -1.30770408653/-3026.38115269
pct price  0.000431210423398     -1.30500709821/-3026.38115269
corp quarterly  0.000431191134173     -1.30494872167/-3026.38115269
div payout  0.000429691961063     -1.30041165242/-3026.38115269
payable pct  0.000428281567566     -1.29614326413/-3026.38115269
april march  0.000427859834713     -1.29486693977/-3026.38115269
mln set  0.000427797308903     -1.29467771283/-3026.38115269
dividend march  0.000426165628523     -1.28973962608/-3026.38115269
march share  0.000423303263866     -1.28107701963/-3026.38115269
effective today  0.000421023327438     -1.274177063/-3026.38115269
mln note  0.000420769226208     -1.27340805582/-3026.38115269
dlrs prior  0.000420166974743     -1.27158541334/-3026.38115269
quarterly stock  0.000419026779696     -1.26813474854/-3026.38115269
corp prior  0.0004185432484     -1.26667139854/-3026.38115269
dividend payable  0.000418046604682     -1.26516836535/-3026.38115269
crude oil  0.000416438973541     -1.26030306077/-3026.38115269
dividend pay  0.000415466728845     -1.25736067774/-3026.38115269
prior set  0.000415319538479     -1.2569152236/-3026.38115269
company quarterly  0.000415069515081     -1.2561585575/-3026.38115269
corp dividend  0.000413269254293     -1.25071028218/-3026.38115269
approve vote  0.000412370295339     -1.24798968974/-3026.38115269
payable shareholder  0.000409817119245     -1.24026280573/-3026.38115269
april dlrs  0.000409817119245     -1.24026280573/-3026.38115269
board shareholder  0.000409555062251     -1.23946972138/-3026.38115269
company march  0.0004091339556     -1.23819529215/-3026.38115269
march pay  0.000408088452524     -1.23503120135/-3026.38115269
split two-for-one  0.000406990890161     -1.2317095593/-3026.38115269
oil price  0.000406335236174     -1.22972530043/-3026.38115269
corp qtly  0.000405681904518     -1.22774806982/-3026.38115269
pay set  0.000403945104868     -1.22249185209/-3026.38115269
corp pay  0.000403945104868     -1.22249185209/-3026.38115269
mln vote  0.000401535631373     -1.21519986692/-3026.38115269
prior qtr  0.000399656528269     -1.2095129847/-3026.38115269
qtr two-for-one  0.000398963345197     -1.20741514852/-3026.38115269
pay pct  0.00039782589951     -1.20397280433/-3026.38115269
dividend note  0.00039782589951     -1.20397280433/-3026.38115269
april pct  0.000397287555734     -1.20234357087/-3026.38115269
corp ct  0.000394665587365     -1.19440849521/-3026.38115269
common stock  0.000393669522116     -1.19139402212/-3026.38115269
march prior  0.000393593465574     -1.19116384603/-3026.38115269
cash distribution  0.000393347624725     -1.19041983792/-3026.38115269
dividend dlrs  0.000393330215929     -1.19036715227/-3026.38115269
declare split  0.000387274337928     -1.17203975722/-3026.38115269
corp pct  0.000385714630043     -1.16731948668/-3026.38115269
dividend pct  0.000383072214668     -1.15932253059/-3026.38115269
mln qtr  0.000382392406324     -1.15726517143/-3026.38115269
lt qtr  0.000381140433418     -1.15347622422/-3026.38115269
april mln  0.000380800217019     -1.15244659972/-3026.38115269
declare holder  0.000377965901367     -1.14386888026/-3026.38115269
april pay  0.000376442866237     -1.13925959544/-3026.38115269
annual meeting  0.000375577175152     -1.13663968426/-3026.38115269
company pay  0.000375365746556     -1.13599982074/-3026.38115269
dlrs pct  0.000371553417673     -1.12446226046/-3026.38115269
dlrs split  0.000371145886666     -1.1232289163/-3026.38115269
meeting vote  0.000371012932655     -1.12282654679/-3026.38115269
march record  0.000369278791412     -1.11757837442/-3026.38115269
mln prior  0.000368998878499     -1.11673125125/-3026.38115269
common shareholder  0.00036858884264     -1.11549032646/-3026.38115269
qtly quarterly  0.000368146256498     -1.1141508921/-3026.38115269
note prior  0.000367607602145     -1.11252071871/-3026.38115269
mln payable  0.000366143911397     -1.10809103262/-3026.38115269
note two-for-one  0.000356268216936     -1.07820341704/-3026.38115269
lt share  0.000355103824746     -1.07467952246/-3026.38115269
pay qtly  0.000352568594444     -1.06700694925/-3026.38115269
pct set  0.000351450542135     -1.06362329682/-3026.38115269
increase raise  0.000351353785553     -1.06333047452/-3026.38115269
quarterly share  0.000350915000284     -1.06200254306/-3026.38115269
mln pay  0.000350810996438     -1.06168778778/-3026.38115269
qtr split  0.00035020681431     -1.05985930237/-3026.38115269
record set  0.000350008855645     -1.059260204/-3026.38115269
corp share  0.000346135851908     -1.04753901848/-3026.38115269
dividend record  0.000343561282375     -1.03974738977/-3026.38115269
declare shareholder  0.000343151874204     -1.0385083646/-3026.38115269
dividend stock  0.000342394569674     -1.03621647244/-3026.38115269
common holder  0.000341066704322     -1.03219784577/-3026.38115269
pay prior  0.000339608986524     -1.0277862361/-3026.38115269
div set  0.00033876425044     -1.02522974273/-3026.38115269
div march  0.00033876425044     -1.02522974273/-3026.38115269
board payable  0.000336084320878     -1.01711925442/-3026.38115269
mln raise  0.000335862152632     -1.01644688862/-3026.38115269
div dividend  0.000331061625525     -1.00191866387/-3026.38115269
march qtly  0.000328489099186     -0.994133218638/-3026.38115269
increase price  0.000327351041375     -0.990689021928/-3026.38115269
dlrs pay  0.000327138538792     -0.990045908117/-3026.38115269
declare pct  0.000327030255112     -0.989718200429/-3026.38115269
corp lt  0.000326991368004     -0.989600513218/-3026.38115269
march pct  0.000326546293353     -0.988253547681/-3026.38115269
board mln  0.000325435759007     -0.984892647469/-3026.38115269
qtly record  0.00032193680583     -0.97430348152/-3026.38115269
company dividend  0.000321388357697     -0.972643668425/-3026.38115269
company payable  0.000319279293795     -0.966260837183/-3026.38115269
dlrs march  0.000318387171502     -0.963560935091/-3026.38115269
company lt  0.000313783987204     -0.949629944888/-3026.38115269
qtly set  0.00031311759993     -0.947613203003/-3026.38115269
prior record  0.000310187029367     -0.938744179484/-3026.38115269
declare payable  0.000308532732121     -0.933737645478/-3026.38115269
march mln  0.000307412550887     -0.930347550104/-3026.38115269
holder mln  0.000307049849188     -0.929249876517/-3026.38115269
ct note  0.000307023090663     -0.929168895021/-3026.38115269
div pay  0.000303526521542     -0.918586944135/-3026.38115269
june mln  0.000296759848638     -0.898108412791/-3026.38115269
mln price  0.000293790101664     -0.889120826522/-3026.38115269
div record  0.00028719754451     -0.869169235803/-3026.38115269
company pct  0.000285305011232     -0.863441708759/-3026.38115269
note split  0.000284691112641     -0.861583817635/-3026.38115269
board dlrs  0.000284015089943     -0.859537915282/-3026.38115269
price raise  0.0002834882989     -0.857943644799/-3026.38115269
effective price  0.000279348948343     -0.845416392287/-3026.38115269
payable stock  0.000278243358807     -0.842070456952/-3026.38115269
company corp  0.000276421151749     -0.836555763855/-3026.38115269
ct dlrs  0.000274766944898     -0.831549503419/-3026.38115269
dividend mln  0.000273545660507     -0.827853431358/-3026.38115269
mln oil  0.000268885857895     -0.813751092558/-3026.38115269
dividend qtly  0.00026759005551     -0.80982950064/-3026.38115269
mln pct  0.000266926631772     -0.807821727546/-3026.38115269
company share  0.000264502942241     -0.800486719227/-3026.38115269
board pct  0.000262867858446     -0.795538332449/-3026.38115269
dlrs raise  0.000255635480258     -0.773650399409/-3026.38115269
pay record  0.000248503172396     -0.752065317321/-3026.38115269
approve mln  0.000248425642527     -0.751830682388/-3026.38115269
ct lt  0.000246991050197     -0.747489059197/-3026.38115269
increase mln  0.000245655745766     -0.743447919035/-3026.38115269
pct share  0.000244047075595     -0.738579469948/-3026.38115269
company stock  0.000243571021842     -0.737138749841/-3026.38115269
board declare  0.000234935641642     -0.71100479796/-3026.38115269
dlrs lt  0.000234912589092     -0.710935032158/-3026.38115269
payable share  0.000233217675442     -0.705805577432/-3026.38115269
dlrs stock  0.000232398151453     -0.703325385476/-3026.38115269
mln stock  0.000232398151453     -0.703325385476/-3026.38115269
common mln  0.000230420434056     -0.69734005882/-3026.38115269
mln shareholder  0.000229496160318     -0.694542854199/-3026.38115269
pct stock  0.000227782579129     -0.689356904386/-3026.38115269
prior qtly  0.00022630792496     -0.684894038803/-3026.38115269
mln two-for-one  0.000225645959957     -0.682890680393/-3026.38115269
dividend share  0.000219224002953     -0.663455390753/-3026.38115269
april record  0.000216574994544     -0.655438481632/-3026.38115269
distribution mln  0.00021577823606     -0.653027186771/-3026.38115269
pct shareholder  0.000213286649845     -0.64548669721/-3026.38115269
note qtr  0.000206818657702     -0.625912087694/-3026.38115269
company mln  0.00020609676128     -0.623727353968/-3026.38115269
dlrs shareholder  0.000202905870079     -0.614070500976/-3026.38115269
corp mln  0.000201652624685     -0.610277702738/-3026.38115269
corp dlrs  0.000198504517767     -0.600750331294/-3026.38115269
pct raise  0.000197707875153     -0.598339387101/-3026.38115269
company dlrs  0.000195942252235     -0.592995939179/-3026.38115269
mln split  0.000193819472277     -0.586571597924/-3026.38115269
annual mln  0.000191764241559     -0.580351686415/-3026.38115269
lt mln  0.000184056127013     -0.557023993828/-3026.38115269
share stock  0.000180137178314     -0.545163761347/-3026.38115269
