Topic 0
Topic coherence: -1611.60088048
AVG: -2.06615497498
SD:  0.683408656564
lt vote  0.00211612027848     -3.83575180263/-1812.63411236
distribution price  0.00211086340565     -3.82622301562/-1812.63411236
dlrs vote  0.002107089977     -3.81938317012/-1812.63411236
div split  0.00210570166031     -3.81686665994/-1812.63411236
corp payout  0.00210561679249     -3.81671282562/-1812.63411236
corp declare  0.00210561679249     -3.81671282562/-1812.63411236
effective payable  0.00210530145477     -3.81614123372/-1812.63411236
common qtly  0.00210495437498     -3.81551210505/-1812.63411236
holder increase  0.00208976005192     -3.78797035676/-1812.63411236
set two-for-one  0.00208712887907     -3.78320100309/-1812.63411236
effective record  0.00207972280334     -3.76977649759/-1812.63411236
effective prior  0.00206968302248     -3.75157804833/-1812.63411236
regular shareholder  0.00206432311464     -3.74186249654/-1812.63411236
declare qtly  0.00205237333882     -3.72020192524/-1812.63411236
distribution qtly  0.00205237333882     -3.72020192524/-1812.63411236
cash qtly  0.00205237333882     -3.72020192524/-1812.63411236
regular split  0.00205039515903     -3.71661620909/-1812.63411236
distribution lt  0.0020488066658     -3.71373685207/-1812.63411236
declare prior  0.00203814967913     -3.69441963449/-1812.63411236
raise two-for-one  0.00203814967913     -3.69441963449/-1812.63411236
march vote  0.00203390980707     -3.68673429777/-1812.63411236
oil payable  0.00203163441314     -3.6826098411/-1812.63411236
corp vote  0.00203069734778     -3.68091128446/-1812.63411236
regular two-for-one  0.00202465098676     -3.66995144423/-1812.63411236
div vote  0.00199115048677     -3.60922729517/-1812.63411236
effective payout  0.00198132877091     -3.59142411796/-1812.63411236
payout price  0.00198132877091     -3.59142411796/-1812.63411236
payout two-for-one  0.00198132877091     -3.59142411796/-1812.63411236
holder prior  0.00198002404035     -3.58905911883/-1812.63411236
raise vote  0.00198002404035     -3.58905911883/-1812.63411236
annual prior  0.00198002404035     -3.58905911883/-1812.63411236
price vote  0.00197563343488     -3.58110055759/-1812.63411236
ct holder  0.00197536154916     -3.58060772825/-1812.63411236
distribution effective  0.00196769540847     -3.56671182014/-1812.63411236
effective vote  0.00196769540847     -3.56671182014/-1812.63411236
dlrs holder  0.00196512259687     -3.56204825406/-1812.63411236
pct qtly  0.00196021238724     -3.55314784058/-1812.63411236
increase qtly  0.00196021238724     -3.55314784058/-1812.63411236
company distribution  0.00194977049751     -3.53422051506/-1812.63411236
distribution two-for-one  0.00194866996046     -3.53222564407/-1812.63411236
april two-for-one  0.00193361067187     -3.50492866386/-1812.63411236
dividend effective  0.00193199612481     -3.50200208078/-1812.63411236
distribution prior  0.00192744300419     -3.49374893903/-1812.63411236
declare lt  0.0019257020912     -3.49059330076/-1812.63411236
share two-for-one  0.00192328470287     -3.48621146021/-1812.63411236
set vote  0.00192245527697     -3.48470801454/-1812.63411236
declare effective  0.00191689256344     -3.47462485022/-1812.63411236
ct regular  0.00190895891366     -3.460244046/-1812.63411236
effective share  0.0019079591808     -3.45843189611/-1812.63411236
oil payout  0.00190766172928     -3.45789272534/-1812.63411236
increase vote  0.00190413393227     -3.45149812014/-1812.63411236
declare raise  0.00190291970836     -3.44929717646/-1812.63411236
effective regular  0.00190154641216     -3.44680789291/-1812.63411236
effective lt  0.00189102995123     -3.4277453971/-1812.63411236
effective set  0.00188796383904     -3.42218765755/-1812.63411236
cash ct  0.0018866656455     -3.41983450766/-1812.63411236
dividend oil  0.00188399339972     -3.41499070379/-1812.63411236
distribution june  0.00188146852887     -3.41041403677/-1812.63411236
company qtly  0.00188126603912     -3.41004699694/-1812.63411236
qtly split  0.00188126603912     -3.41004699694/-1812.63411236
pct vote  0.0018767274749     -3.4018202406/-1812.63411236
company vote  0.00186858608013     -3.38706287073/-1812.63411236
oil quarterly  0.00186711164722     -3.38439026335/-1812.63411236
common ct  0.00186523835742     -3.38099467434/-1812.63411236
board regular  0.00186443356761     -3.37953588488/-1812.63411236
prior split  0.00185691946574     -3.36591556752/-1812.63411236
prior vote  0.00185691946574     -3.36591556752/-1812.63411236
holder lt  0.00185577528977     -3.36384159512/-1812.63411236
ct declare  0.00184969695457     -3.35282379738/-1812.63411236
distribution vote  0.00184808619921     -3.34990408727/-1812.63411236
holder pct  0.00184662819348     -3.34726125635/-1812.63411236
corp holder  0.0018463236312     -3.34670919638/-1812.63411236
board ct  0.0018446122797     -3.34360714227/-1812.63411236
company declare  0.00184028842533     -3.33576957634/-1812.63411236
distribution march  0.00183713819083     -3.33005935383/-1812.63411236
corp split  0.00183392573154     -3.32423634053/-1812.63411236
dlrs effective  0.00183373571516     -3.32389191036/-1812.63411236
distribution split  0.00182670682318     -3.31115110098/-1812.63411236
effective pay  0.00182334289009     -3.30505352111/-1812.63411236
distribution stock  0.00182316833438     -3.30473711547/-1812.63411236
april effective  0.00181825821523     -3.295836866/-1812.63411236
april distribution  0.00181825821523     -3.295836866/-1812.63411236
effective quarterly  0.00181453061106     -3.28908008354/-1812.63411236
oil prior  0.00181446134327     -3.28895452638/-1812.63411236
qtly shareholder  0.00181221562122     -3.28488385399/-1812.63411236
qtly vote  0.00181221562122     -3.28488385399/-1812.63411236
board distribution  0.00180828175318     -3.27775319057/-1812.63411236
lt payout  0.0018055876774     -3.27286981691/-1812.63411236
regular vote  0.0018009626509     -3.26448633612/-1812.63411236
distribution share  0.00179862827544     -3.26025496752/-1812.63411236
june two-for-one  0.00179642617047     -3.25626335694/-1812.63411236
effective stock  0.00179534647376     -3.25430626185/-1812.63411236
approve march  0.00179468006836     -3.25309831269/-1812.63411236
holder raise  0.0017943979207     -3.25258688221/-1812.63411236
ct effective  0.00179157131578     -3.24746328172/-1812.63411236
ct shareholder  0.00178699300472     -3.23916447891/-1812.63411236
march split  0.00177461664579     -3.21673066852/-1812.63411236
ct oil  0.00177348171756     -3.2146734589/-1812.63411236
june vote  0.00177076185393     -3.2097433413/-1812.63411236
share vote  0.0017684741411     -3.20559655499/-1812.63411236
div increase  0.00176746215092     -3.20376218706/-1812.63411236
approve lt  0.00176179859332     -3.19349622937/-1812.63411236
distribution pay  0.00175836395427     -3.18727048545/-1812.63411236
company split  0.00175367207637     -3.17876582753/-1812.63411236
pay split  0.0017462385581     -3.16529157873/-1812.63411236
board effective  0.00174132899301     -3.15639233357/-1812.63411236
record two-for-one  0.00173978318992     -3.15359035817/-1812.63411236
board prior  0.00173824610627     -3.1508041879/-1812.63411236
lt quarterly  0.00173795002165     -3.15026749482/-1812.63411236
distribution set  0.00172925443901     -3.1345055851/-1812.63411236
board two-for-one  0.00172578759015     -3.1282214566/-1812.63411236
corp effective  0.0017232190566     -3.12356564506/-1812.63411236
pay payable  0.00172275912884     -3.12273196432/-1812.63411236
distribution quarterly  0.00172236965948     -3.12202599888/-1812.63411236
march regular  0.00171846483136     -3.11494797421/-1812.63411236
approve record  0.00171814577679     -3.11436964502/-1812.63411236
company holder  0.00171718385073     -3.11262602503/-1812.63411236
approve regular  0.00171592029251     -3.11033565629/-1812.63411236
effective shareholder  0.00171537097123     -3.1093399378/-1812.63411236
april vote  0.00171421561307     -3.1072456962/-1812.63411236
june march  0.00170094960415     -3.0831992759/-1812.63411236
common two-for-one  0.0016983947605     -3.07856827913/-1812.63411236
approve dlrs  0.00169834691804     -3.07848155827/-1812.63411236
qtly share  0.00169563991947     -3.07357476032/-1812.63411236
holder pay  0.00168931353637     -3.0621073425/-1812.63411236
lt split  0.00168730132833     -3.05845994557/-1812.63411236
approve raise  0.0016872852866     -3.05843086777/-1812.63411236
holder oil  0.00168436815789     -3.05314318077/-1812.63411236
company effective  0.00168295996048     -3.05059063411/-1812.63411236
div stock  0.00168241979252     -3.04961150723/-1812.63411236
div shareholder  0.00168241979252     -3.04961150723/-1812.63411236
div pct  0.00168241979252     -3.04961150723/-1812.63411236
corp june  0.00167983295524     -3.04492251774/-1812.63411236
distribution record  0.00167726164488     -3.04026167286/-1812.63411236
two-for-one vote  0.00167697889951     -3.03974915897/-1812.63411236
ct june  0.00167587199756     -3.03774275074/-1812.63411236
price prior  0.0016712933461     -3.0294433309/-1812.63411236
record vote  0.00166749708347     -3.02256209576/-1812.63411236
june lt  0.00166640892992     -3.02058967151/-1812.63411236
common distribution  0.00166593343826     -3.01972777911/-1812.63411236
shareholder two-for-one  0.00166593343826     -3.01972777911/-1812.63411236
approve pct  0.00166169996553     -3.01205404204/-1812.63411236
ct price  0.00166115957055     -3.01107450366/-1812.63411236
distribution dividend  0.00166030506386     -3.00952559569/-1812.63411236
lt payable  0.00165716778726     -3.00383886109/-1812.63411236
annual lt  0.001653514242     -2.99721632033/-1812.63411236
stock vote  0.00165269551815     -2.99573227355/-1812.63411236
approve pay  0.00164765727933     -2.98659978999/-1812.63411236
dividend two-for-one  0.00164518950689     -2.9821266215/-1812.63411236
approve corp  0.00164393845624     -2.9798589244/-1812.63411236
effective holder  0.00164342331137     -2.97892515524/-1812.63411236
annual effective  0.00164342331137     -2.97892515524/-1812.63411236
distribution regular  0.00164225325087     -2.97680426367/-1812.63411236
payout vote  0.00163981516694     -2.97238490956/-1812.63411236
approve payout  0.00163981516694     -2.97238490956/-1812.63411236
holder june  0.00163771677044     -2.96858128449/-1812.63411236
pay vote  0.00163771677044     -2.96858128449/-1812.63411236
dlrs june  0.00163623387603     -2.96589333949/-1812.63411236
approve oil  0.0016348566281     -2.96339689291/-1812.63411236
effective pct  0.00163113738315     -2.95665526265/-1812.63411236
approve price  0.0016304419285     -2.95539465783/-1812.63411236
ct raise  0.00161588570502     -2.9290095506/-1812.63411236
declare share  0.00161566515364     -2.92860977165/-1812.63411236
oil record  0.00161228270906     -2.92247863721/-1812.63411236
common prior  0.00161159371675     -2.92122974626/-1812.63411236
distribution shareholder  0.00160623380892     -2.91151419447/-1812.63411236
april regular  0.00160507845076     -2.90941995287/-1812.63411236
stock two-for-one  0.00159947999852     -2.89927200737/-1812.63411236
common payout  0.00159893103503     -2.8982769374/-1812.63411236
effective march  0.00159181244184     -2.88537353257/-1812.63411236
annual corp  0.00158624738488     -2.87528612048/-1812.63411236
payable vote  0.00158425774143     -2.87167962488/-1812.63411236
cash prior  0.00158400380204     -2.87121932568/-1812.63411236
qtly stock  0.00157781465135     -2.86000066002/-1812.63411236
dlrs qtly  0.00157781465135     -2.86000066002/-1812.63411236
regular set  0.0015768500598     -2.85825220847/-1812.63411236
declare vote  0.00157537895946     -2.85558564181/-1812.63411236
annual march  0.00157099173251     -2.84763320458/-1812.63411236
approve april  0.00157080138366     -2.84728817176/-1812.63411236
june pct  0.00156873383261     -2.84354045821/-1812.63411236
oil shareholder  0.00156534967701     -2.83740622232/-1812.63411236
declare march  0.00156422252713     -2.83536311199/-1812.63411236
holder march  0.00156422252713     -2.83536311199/-1812.63411236
declare pay  0.00156404972881     -2.83504989186/-1812.63411236
annual payout  0.00156086881882     -2.82928406592/-1812.63411236
annual april  0.001557665446     -2.82347752307/-1812.63411236
payable price  0.00155442975744     -2.81761240361/-1812.63411236
approve dividend  0.00154959838892     -2.80885490022/-1812.63411236
annual pay  0.00154707351808     -2.8042782332/-1812.63411236
ct split  0.00154683528712     -2.80384640765/-1812.63411236
ct increase  0.00154683528712     -2.80384640765/-1812.63411236
raise split  0.0015450452683     -2.80060175847/-1812.63411236
prior shareholder  0.0015450452683     -2.80060175847/-1812.63411236
approve set  0.00154005754109     -2.79156083398/-1812.63411236
cash two-for-one  0.00153530792028     -2.78295150928/-1812.63411236
approve june  0.00153060413634     -2.77442527005/-1812.63411236
annual dlrs  0.0015297225317     -2.77282724341/-1812.63411236
lt raise  0.0015285919283     -2.77077787312/-1812.63411236
common regular  0.00151914867627     -2.75366071235/-1812.63411236
company june  0.00151908978084     -2.75355395649/-1812.63411236
approve increase  0.00151520732353     -2.74651648193/-1812.63411236
dividend vote  0.00151321047846     -2.74289693243/-1812.63411236
price quarterly  0.00151301156613     -2.74253637717/-1812.63411236
approve quarterly  0.00151301156613     -2.74253637717/-1812.63411236
lt oil  0.00150583887612     -2.72953491458/-1812.63411236
ct payable  0.00150154354202     -2.72174904546/-1812.63411236
june share  0.00149972539815     -2.71845341586/-1812.63411236
holder set  0.00148909672142     -2.69918751384/-1812.63411236
prior raise  0.00148566722645     -2.69297109428/-1812.63411236
effective june  0.00148395523601     -2.68986788202/-1812.63411236
increase june  0.00147757796989     -2.6783082319/-1812.63411236
div share  0.00147202567385     -2.6682439507/-1812.63411236
pay regular  0.001469242809     -2.66319963494/-1812.63411236
holder regular  0.00146656764011     -2.65835053255/-1812.63411236
oil regular  0.00146656764011     -2.65835053255/-1812.63411236
set split  0.00146527935443     -2.65601534198/-1812.63411236
holder share  0.00146479706982     -2.65514113645/-1812.63411236
april split  0.00146251703233     -2.65100826272/-1812.63411236
april oil  0.00146251703233     -2.65100826272/-1812.63411236
cash effective  0.00146219309798     -2.65042108827/-1812.63411236
june shareholder  0.0014582370429     -2.64325020788/-1812.63411236
common oil  0.0014582370429     -2.64325020788/-1812.63411236
approve company  0.00145789068944     -2.64262239578/-1812.63411236
quarterly vote  0.00145779719172     -2.64245291862/-1812.63411236
april holder  0.00145169936579     -2.63139979133/-1812.63411236
oil share  0.00145142227375     -2.63089752484/-1812.63411236
lt qtly  0.0014452112679     -2.61963924376/-1812.63411236
board vote  0.00144397361552     -2.61739583283/-1812.63411236
annual set  0.00144244782109     -2.61463012582/-1812.63411236
annual oil  0.00144211191527     -2.61402125145/-1812.63411236
approve effective  0.00144055568485     -2.61120037511/-1812.63411236
ct payout  0.0014374712347     -2.60560939555/-1812.63411236
dividend price  0.00143661672801     -2.60406048758/-1812.63411236
corp raise  0.00143641243868     -2.60369018578/-1812.63411236
annual record  0.0014342140133     -2.59970524494/-1812.63411236
mln qtly  0.00142981788534     -2.59173667343/-1812.63411236
cash record  0.00142790899248     -2.58827654912/-1812.63411236
march payout  0.00142782373533     -2.5881220091/-1812.63411236
declare regular  0.00142738219344     -2.58732165522/-1812.63411236
approve declare  0.00142738219344     -2.58732165522/-1812.63411236
april june  0.00142554834139     -2.58399755243/-1812.63411236
annual stock  0.001422067678     -2.57768838324/-1812.63411236
price split  0.00142178827394     -2.5771819259/-1812.63411236
split vote  0.00142178827394     -2.5771819259/-1812.63411236
raise set  0.00142052374476     -2.57488979717/-1812.63411236
approve share  0.0014193386228     -2.57274160468/-1812.63411236
annual regular  0.00141856491502     -2.57133915556/-1812.63411236
board june  0.0014170568959     -2.56860566866/-1812.63411236
holder two-for-one  0.00141267709694     -2.56066669567/-1812.63411236
annual raise  0.0014022356234     -2.54174012455/-1812.63411236
declare stock  0.00139954686465     -2.53686638872/-1812.63411236
ct pct  0.00139779826313     -2.53369681396/-1812.63411236
common record  0.00139742149459     -2.53301387044/-1812.63411236
annual dividend  0.00139719400971     -2.5326015236/-1812.63411236
div raise  0.00139667922965     -2.5316684157/-1812.63411236
declare oil  0.00139584885009     -2.53016324138/-1812.63411236
ct quarterly  0.00139555107747     -2.52962348857/-1812.63411236
increase prior  0.00139264088909     -2.52434838184/-1812.63411236
common set  0.00139258444224     -2.52424606435/-1812.63411236
annual share  0.00139197681779     -2.52314466354/-1812.63411236
april cash  0.00139090213187     -2.52119665119/-1812.63411236
march quarterly  0.0013873150259     -2.51469454054/-1812.63411236
quarterly regular  0.00138413015008     -2.50892152599/-1812.63411236
quarterly two-for-one  0.00138413015008     -2.50892152599/-1812.63411236
effective increase  0.00138309021892     -2.5070365113/-1812.63411236
common increase  0.00137800554406     -2.49781985619/-1812.63411236
common vote  0.00137785026755     -2.49753839669/-1812.63411236
record regular  0.00137418929066     -2.49090238509/-1812.63411236
oil stock  0.00137368197246     -2.48998280282/-1812.63411236
approve stock  0.00137368197246     -2.48998280282/-1812.63411236
cash set  0.00137252101966     -2.48787842018/-1812.63411236
cash oil  0.00136932969069     -2.48209370841/-1812.63411236
lt set  0.00136734771368     -2.47850110929/-1812.63411236
corp oil  0.00136386480896     -2.47218787738/-1812.63411236
june stock  0.00136119049578     -2.46734032607/-1812.63411236
holder stock  0.00136119049578     -2.46734032607/-1812.63411236
cash split  0.00135926672889     -2.46385324059/-1812.63411236
div dlrs  0.00135161882256     -2.44999038468/-1812.63411236
board oil  0.00135110583063     -2.44906051801/-1812.63411236
march payable  0.00134957838263     -2.44629181366/-1812.63411236
payout split  0.00134957838263     -2.44629181366/-1812.63411236
increase payout  0.00134957838263     -2.44629181366/-1812.63411236
common effective  0.00134351973851     -2.43530970865/-1812.63411236
annual common  0.00134166134115     -2.43194111421/-1812.63411236
share split  0.00134101599812     -2.43077134341/-1812.63411236
approve payable  0.001340505983     -2.4298468726/-1812.63411236
june set  0.00133445880346     -2.41888554869/-1812.63411236
april raise  0.00132752460013     -2.40631637519/-1812.63411236
april declare  0.00132752460013     -2.40631637519/-1812.63411236
april common  0.00132752460013     -2.40631637519/-1812.63411236
board lt  0.00132661844025     -2.40467383889/-1812.63411236
annual price  0.00132354712053     -2.39910665998/-1812.63411236
prior regular  0.00132135693245     -2.39513665036/-1812.63411236
annual pct  0.00132099271978     -2.39447646605/-1812.63411236
div lt  0.00131961601946     -2.39198101209/-1812.63411236
annual company  0.00131955128789     -2.39186367743/-1812.63411236
annual quarterly  0.00131915121426     -2.39113849034/-1812.63411236
annual cash  0.00131900734066     -2.39087770014/-1812.63411236
common pay  0.0013178405796     -2.38876278924/-1812.63411236
annual june  0.0013178405796     -2.38876278924/-1812.63411236
oil set  0.00131636920523     -2.38609572587/-1812.63411236
cash lt  0.00130878870228     -2.37235504763/-1812.63411236
approve distribution  0.00130697906329     -2.36907483426/-1812.63411236
annual distribution  0.00130697906329     -2.36907483426/-1812.63411236
holder vote  0.001301970422     -2.35999600021/-1812.63411236
holder payout  0.00130157565754     -2.35928043667/-1812.63411236
mln payout  0.00130157565754     -2.35928043667/-1812.63411236
qtly raise  0.00130026080072     -2.35689708235/-1812.63411236
increase lt  0.00130008536691     -2.35657908504/-1812.63411236
june raise  0.00129683363662     -2.35068488779/-1812.63411236
company raise  0.00129642974596     -2.34995278182/-1812.63411236
record split  0.00129486390899     -2.3471144923/-1812.63411236
dividend regular  0.00128562330434     -2.3303646571/-1812.63411236
declare distribution  0.00128514217515     -2.32949254591/-1812.63411236
oil pay  0.00128051443197     -2.32110414076/-1812.63411236
raise share  0.00127965467078     -2.3195457083/-1812.63411236
board corp  0.00127695802393     -2.31465767423/-1812.63411236
shareholder vote  0.00127571027588     -2.31239596356/-1812.63411236
cash june  0.00127538245713     -2.3118017481/-1812.63411236
board pay  0.00127029778227     -2.30258509299/-1812.63411236
effective split  0.00126862347653     -2.2995501893/-1812.63411236
distribution payable  0.00126683894136     -2.29631547998/-1812.63411236
payable two-for-one  0.00126683894136     -2.29631547998/-1812.63411236
ct set  0.00126620264767     -2.29516211232/-1812.63411236
raise shareholder  0.00126574466164     -2.29433195124/-1812.63411236
june prior  0.00126574466164     -2.29433195124/-1812.63411236
price regular  0.00125985551498     -2.28365708311/-1812.63411236
board split  0.00125834749587     -2.28092359621/-1812.63411236
dlrs payout  0.00125741743105     -2.279237729/-1812.63411236
distribution payout  0.00125741743105     -2.279237729/-1812.63411236
cash increase  0.00125591416225     -2.27651285268/-1812.63411236
raise stock  0.00125310999596     -2.27142992521/-1812.63411236
company div  0.00125284090029     -2.27094215323/-1812.63411236
holder record  0.00125222338172     -2.269822818/-1812.63411236
payable regular  0.00124986273063     -2.26554382131/-1812.63411236
annual payable  0.00124986273063     -2.26554382131/-1812.63411236
common march  0.00124975503958     -2.26534861684/-1812.63411236
cash march  0.00124975503958     -2.26534861684/-1812.63411236
payable set  0.00124941644506     -2.26473486886/-1812.63411236
declare set  0.00124941644506     -2.26473486886/-1812.63411236
dividend june  0.00124807934399     -2.26231119386/-1812.63411236
raise record  0.00124768275265     -2.26159231886/-1812.63411236
june pay  0.00124555447315     -2.25773452683/-1812.63411236
common june  0.00124555447315     -2.25773452683/-1812.63411236
cash raise  0.00124352622337     -2.2540580521/-1812.63411236
june quarterly  0.00124293597725     -2.25298815185/-1812.63411236
set shareholder  0.00123900701705     -2.24586638456/-1812.63411236
common price  0.00123850476213     -2.24495598016/-1812.63411236
march shareholder  0.00123845737548     -2.24487008549/-1812.63411236
common lt  0.00123842113877     -2.2448044016/-1812.63411236
cash pct  0.0012372969164     -2.24276659778/-1812.63411236
declare june  0.00123713945006     -2.24248116892/-1812.63411236
payout raise  0.00123659672171     -2.24149740101/-1812.63411236
payout pct  0.00123659672171     -2.24149740101/-1812.63411236
cash payout  0.00123659672171     -2.24149740101/-1812.63411236
prior stock  0.00123631457405     -2.24098597053/-1812.63411236
lt price  0.00123585317455     -2.24014962205/-1812.63411236
march oil  0.00123474232226     -2.23813605331/-1812.63411236
annual holder  0.00123144688356     -2.2321626287/-1812.63411236
price record  0.00122988497317     -2.22933145665/-1812.63411236
lt prior  0.00122906314031     -2.22784177438/-1812.63411236
corp increase  0.0012278396598     -2.22562405186/-1812.63411236
dividend payout  0.00122672119349     -2.22359668168/-1812.63411236
pay shareholder  0.00122652902513     -2.22324835076/-1812.63411236
dividend raise  0.00121978168919     -2.21101789947/-1812.63411236
common dlrs  0.00121799192077     -2.20777370417/-1812.63411236
div june  0.00121780161394     -2.20742874751/-1812.63411236
june record  0.0012169035903     -2.20580095924/-1812.63411236
lt shareholder  0.00121081029802     -2.19475604979/-1812.63411236
cash corp  0.00120777623722     -2.18925640769/-1812.63411236
april payout  0.00120527601223     -2.18472441457/-1812.63411236
ct stock  0.00120418816453     -2.18275254473/-1812.63411236
dlrs oil  0.00120381512397     -2.18207635868/-1812.63411236
dividend lt  0.00119631267587     -2.16847716533/-1812.63411236
cash regular  0.00119487657916     -2.16587404745/-1812.63411236
cash price  0.00119313537529     -2.16271788192/-1812.63411236
payout quarterly  0.00119197515758     -2.16061483172/-1812.63411236
june oil  0.00119034009873     -2.15765106827/-1812.63411236
march raise  0.00118859399662     -2.15448602402/-1812.63411236
payable raise  0.00118674444857     -2.15113347014/-1812.63411236
pay raise  0.00117735871586     -2.13412057086/-1812.63411236
payable prior  0.00117533046609     -2.13044409613/-1812.63411236
april shareholder  0.00117526771011     -2.13033034251/-1812.63411236
june payable  0.00117203202156     -2.12446522305/-1812.63411236
oil vote  0.00117147658902     -2.1234584271/-1812.63411236
june qtly  0.00116447329244     -2.11076401281/-1812.63411236
annual board  0.00116215964088     -2.10657020907/-1812.63411236
cash dividend  0.00116096687691     -2.10440816441/-1812.63411236
common quarterly  0.00116044181423     -2.10345641788/-1812.63411236
board raise  0.00115641375629     -2.09615502265/-1812.63411236
pct prior  0.00115641375629     -2.09615502265/-1812.63411236
common raise  0.00115641375629     -2.09615502265/-1812.63411236
payout set  0.00115322859007     -2.09038148172/-1812.63411236
board holder  0.00115123486176     -2.08676758177/-1812.63411236
holder shareholder  0.00115105384845     -2.08643947087/-1812.63411236
cash dlrs  0.00115049236423     -2.08542170542/-1812.63411236
distribution holder  0.00114956604279     -2.08374262358/-1812.63411236
dividend split  0.00114870674309     -2.08218502763/-1812.63411236
corp shareholder  0.00114807660788     -2.08104282305/-1812.63411236
april quarterly  0.00114373436676     -2.07317192867/-1812.63411236
june payout  0.0011428662575     -2.07159836422/-1812.63411236
div regular  0.00113885526582     -2.06432790387/-1812.63411236
increase regular  0.00113675094038     -2.06051353179/-1812.63411236
record shareholder  0.00113369711818     -2.0549780695/-1812.63411236
board march  0.00113354181045     -2.05469655342/-1812.63411236
declare two-for-one  0.00113273779594     -2.05323916929/-1812.63411236
cash declare  0.00113273779594     -2.05323916929/-1812.63411236
payout shareholder  0.00112589004677     -2.04082670555/-1812.63411236
april board  0.00111681764714     -2.0243817645/-1812.63411236
holder quarterly  0.00111628358774     -2.02341371021/-1812.63411236
cash quarterly  0.00111628358774     -2.02341371021/-1812.63411236
annual declare  0.00111403487545     -2.01933761761/-1812.63411236
approve common  0.00110928489948     -2.01072764913/-1812.63411236
lt march  0.00110900374355     -2.01021801629/-1812.63411236
annual vote  0.00110895504398     -2.01012974179/-1812.63411236
april increase  0.00110812954133     -2.00863340753/-1812.63411236
oil pct  0.00110680002828     -2.00622348682/-1812.63411236
common pct  0.00110552445935     -2.00391134706/-1812.63411236
cash pay  0.00110529774033     -2.00350038844/-1812.63411236
declare record  0.00110503179705     -2.00301833057/-1812.63411236
annual increase  0.0011043496969     -2.00178193258/-1812.63411236
common corp  0.00110391838139     -2.00100011537/-1812.63411236
april payable  0.0011024125646     -1.99827062049/-1812.63411236
company oil  0.00109801376691     -1.99029720974/-1812.63411236
quarterly set  0.00109466178108     -1.98422128589/-1812.63411236
payout stock  0.00109342872454     -1.98198620553/-1812.63411236
payout regular  0.00109342872454     -1.98198620553/-1812.63411236
lt pay  0.00109295364235     -1.98112505535/-1812.63411236
qtly regular  0.00108955384773     -1.97496247165/-1812.63411236
holder split  0.00108539078066     -1.96741635428/-1812.63411236
approve split  0.00108539078066     -1.96741635428/-1812.63411236
board record  0.00108446979033     -1.96574693577/-1812.63411236
distribution oil  0.00108329072744     -1.96360972615/-1812.63411236
increase pay  0.00107963342379     -1.95698037281/-1812.63411236
corp price  0.00107684623613     -1.95192822138/-1812.63411236
dlrs increase  0.00107077004048     -1.94091430186/-1812.63411236
dividend holder  0.00106976039497     -1.93908418398/-1812.63411236
ct qtly  0.00106483806021     -1.93016179209/-1812.63411236
common dividend  0.00106453113007     -1.92960544003/-1812.63411236
lt record  0.00106218980858     -1.92536148083/-1812.63411236
annual split  0.0010619113514     -1.92485673986/-1812.63411236
company prior  0.00105997800944     -1.92135229827/-1812.63411236
june regular  0.00105964660839     -1.92075158942/-1812.63411236
april lt  0.00105846220441     -1.91860469837/-1812.63411236
cash company  0.00105253096999     -1.90785354053/-1812.63411236
approve board  0.0010479533772     -1.89955603968/-1812.63411236
declare price  0.00104498445756     -1.89417447466/-1812.63411236
ct march  0.0010407432563     -1.88648672858/-1812.63411236
june split  0.00103939053805     -1.88403474534/-1812.63411236
board company  0.00103816680593     -1.88181656675/-1812.63411236
board set  0.00103812600887     -1.88174261661/-1812.63411236
annual approve  0.00103622673365     -1.87829992556/-1812.63411236
cash vote  0.00103528800234     -1.87659834917/-1812.63411236
ct dividend  0.00103488046662     -1.87585963601/-1812.63411236
cash payable  0.00103177528874     -1.87023108467/-1812.63411236
cash stock  0.00102380937043     -1.85579178939/-1812.63411236
cash share  0.00101704446398     -1.8435294892/-1812.63411236
quarterly split  0.00101334722882     -1.83682775463/-1812.63411236
quarterly shareholder  0.00101334722882     -1.83682775463/-1812.63411236
increase march  0.00101228955986     -1.8349105878/-1812.63411236
board payout  0.00100613918048     -1.82376220031/-1812.63411236
april price  0.0010061109722     -1.82371106903/-1812.63411236
common company  0.00100563183262     -1.82284256429/-1812.63411236
board cash  0.0010006986974     -1.81390059511/-1812.63411236
approve holder  0.00100045137707     -1.81345229384/-1812.63411236
approve cash  0.00100003780725     -1.81270264307/-1812.63411236
increase payable  0.000998992379018     -1.8108076642/-1812.63411236
ct div  0.000996585029814     -1.80644402091/-1812.63411236
increase stock  0.000995511715629     -1.80449849501/-1812.63411236
company ct  0.000995497968739     -1.80447357692/-1812.63411236
increase set  0.000993416925304     -1.8007014066/-1812.63411236
company payout  0.000992844963284     -1.79966464874/-1812.63411236
increase record  0.000986133214738     -1.78749870437/-1812.63411236
payable qtly  0.000986058822111     -1.78736385776/-1812.63411236
split stock  0.000980855129833     -1.77793146762/-1812.63411236
declare payout  0.000979863580417     -1.77613415132/-1812.63411236
increase quarterly  0.000979211600845     -1.77495235091/-1812.63411236
mln quarterly  0.000979211600845     -1.77495235091/-1812.63411236
common payable  0.000978171669684     -1.77306733622/-1812.63411236
increase share  0.000972308377047     -1.76243933197/-1812.63411236
dividend increase  0.000969176633723     -1.75676262719/-1812.63411236
prior quarterly  0.000969019419366     -1.75647765508/-1812.63411236
