Topic 0
Topic coherence: -6081.16678486
AVG: -2.51808148441
SD:  0.804358043586
period year  0.000344948475905     -2.09768921416/-6081.16678486
march note  0.000344920243074     -2.0975175256/-6081.16678486
pct prior  0.000344696190191     -2.09615502265/-6081.16678486
quarter revenue  0.000344691822248     -2.09612846046/-6081.16678486
oper qtr  0.000344617757557     -2.09567806073/-6081.16678486
earnings year  0.000344581826641     -2.09545955883/-6081.16678486
extraordinary profit  0.000344140384007     -2.09277507255/-6081.16678486
qtr tax  0.000343966500758     -2.09171765951/-6081.16678486
avg feb  0.000343917180159     -2.09141773273/-6081.16678486
industry share  0.000343586879856     -2.0894091215/-6081.16678486
current investment  0.000343562619112     -2.08926158786/-6081.16678486
include industry  0.000343489927988     -2.08881954101/-6081.16678486
international report  0.000343448309074     -2.08856644946/-6081.16678486
loss period  0.000343348222566     -2.08795780671/-6081.16678486
operation tax  0.000343049214759     -2.08613949036/-6081.16678486
earnings tax  0.000343049214759     -2.08613949036/-6081.16678486
stock tax  0.000343049214759     -2.08613949036/-6081.16678486
avg include  0.000342665654949     -2.08380699919/-6081.16678486
dlr mln  0.000342662091227     -2.0837853276/-6081.16678486
exclude operation  0.000342595625706     -2.08338113968/-6081.16678486
extraordinary month  0.000342551247855     -2.08311127057/-6081.16678486
dividend group  0.000342398934496     -2.08218502763/-6081.16678486
dividend split  0.000342398934496     -2.08218502763/-6081.16678486
mln mths  0.000342117580375     -2.08047406629/-6081.16678486
earnings fourth  0.000341673490974     -2.07777348458/-6081.16678486
earnings period  0.000341514476994     -2.07680649404/-6081.16678486
note prior  0.000341428771641     -2.0762853055/-6081.16678486
dlr earnings  0.0003414011673     -2.0761174389/-6081.16678486
fourth half  0.000341283376294     -2.07540113214/-6081.16678486
feb shrs  0.000341220704814     -2.07502001642/-6081.16678486
charge include  0.000341029401381     -2.07385666834/-6081.16678486
investment result  0.000340925348443     -2.07322390507/-6081.16678486
operation period  0.000340873702885     -2.07290983982/-6081.16678486
cost profit  0.000340862359311     -2.07284085765/-6081.16678486
cost system  0.000340862359311     -2.07284085765/-6081.16678486
credit international  0.000340847838393     -2.07275255353/-6081.16678486
charge oper  0.000340436825509     -2.07025311563/-6081.16678486
dlrs march  0.00033918660612     -2.062650323/-6081.16678486
march operation  0.000339169624145     -2.06254705278/-6081.16678486
sale tax  0.000339037233729     -2.06174196458/-6081.16678486
earnings sale  0.000339037233729     -2.06174196458/-6081.16678486
net result  0.000338732732446     -2.05989024149/-6081.16678486
credit gain  0.000338658837659     -2.05944087497/-6081.16678486
fiscal quarter  0.000338485722445     -2.05838813248/-6081.16678486
industry stock  0.000338243054563     -2.05691242862/-6081.16678486
avg credit  0.000338078384791     -2.05591104427/-6081.16678486
note period  0.000338009893257     -2.05549453583/-6081.16678486
extraordinary pretax  0.000337784475639     -2.0541237337/-6081.16678486
industry profit  0.000337648404363     -2.05329626158/-6081.16678486
billion period  0.000337628956415     -2.05317799536/-6081.16678486
loss month  0.000337398762889     -2.05177815013/-6081.16678486
current note  0.000337334565298     -2.05138775388/-6081.16678486
gain group  0.000337038705078     -2.04958857853/-6081.16678486
include period  0.000337008611172     -2.04940557247/-6081.16678486
credit profit  0.00033659089508     -2.04686537125/-6081.16678486
discontinue loss  0.000336566142746     -2.04671484818/-6081.16678486
exclude march  0.000336447540414     -2.04599360761/-6081.16678486
exclude report  0.000336447540414     -2.04599360761/-6081.16678486
gain share  0.000336302051062     -2.0451088626/-6081.16678486
tax year  0.000336018913866     -2.04338705808/-6081.16678486
month note  0.000335992173134     -2.04322444324/-6081.16678486
report stock  0.0003358188024     -2.04217014688/-6081.16678486
dlr industry  0.000335680864385     -2.04133132281/-6081.16678486
billion shr  0.000335627598543     -2.04100740434/-6081.16678486
credit shrs  0.000335516937887     -2.04033445843/-6081.16678486
earnings international  0.000335223953486     -2.03855277143/-6081.16678486
company operation  0.000335183444401     -2.03830642893/-6081.16678486
mln result  0.000334937883179     -2.03681313018/-6081.16678486
include report  0.000334642496583     -2.03501683502/-6081.16678486
march year  0.000334634129877     -2.03496595569/-6081.16678486
group mln  0.000334418318365     -2.03365356989/-6081.16678486
ct quarter  0.000334399666788     -2.03354014654/-6081.16678486
income result  0.000334266862862     -2.03273254371/-6081.16678486
jan shr  0.000334018037958     -2.03121939797/-6081.16678486
corp march  0.00033398728802     -2.03103240247/-6081.16678486
income operate  0.000333905943798     -2.03053773469/-6081.16678486
fiscal half  0.000333807798688     -2.02994089791/-6081.16678486
period shrs  0.000333658814988     -2.02903490318/-6081.16678486
stock year  0.000333603141378     -2.02869634267/-6081.16678486
month share  0.000333583937494     -2.02857956065/-6081.16678486
billion corp  0.000333486702772     -2.02798826009/-6081.16678486
billion stock  0.000333143893123     -2.02590357744/-6081.16678486
earnings operate  0.000333129120992     -2.02581374565/-6081.16678486
billion lt  0.000332804639236     -2.02384051797/-6081.16678486
group tax  0.000332768234284     -2.02361913338/-6081.16678486
company earnings  0.000332509529765     -2.02204590805/-6081.16678486
cost reflect  0.000332328549191     -2.020945335/-6081.16678486
credit report  0.000332303468412     -2.0207928146/-6081.16678486
gain year  0.000332238468593     -2.02039753986/-6081.16678486
exclude prior  0.000332176076183     -2.02001812121/-6081.16678486
exclude stock  0.000332176076183     -2.02001812121/-6081.16678486
exclude group  0.000332176076183     -2.02001812121/-6081.16678486
figure restate  0.000332064172724     -2.01933761761/-6081.16678486
end fiscal  0.000332035495543     -2.01916322689/-6081.16678486
dlr note  0.0003320295205     -2.01912689166/-6081.16678486
charge march  0.000331791088587     -2.01767694742/-6081.16678486
billion investment  0.000331675650093     -2.01697494669/-6081.16678486
dlr investment  0.000331517550192     -2.01601351483/-6081.16678486
period stock  0.000331443445001     -2.0155628688/-6081.16678486
dividend profit  0.000331403016034     -2.01531701351/-6081.16678486
dlrs month  0.000331354548445     -2.01502227402/-6081.16678486
group year  0.000331222345111     -2.01421832349/-6081.16678486
billion feb  0.000330602455305     -2.01044867019/-6081.16678486
avg period  0.000330602455305     -2.01044867019/-6081.16678486
lt march  0.000330564526086     -2.01021801629/-6081.16678486
ct end  0.00033037887658     -2.00908905068/-6081.16678486
month stock  0.000330297444949     -2.00859385135/-6081.16678486
mln report  0.000330067066589     -2.00719288212/-6081.16678486
dlr year  0.000329877207739     -2.00603831878/-6081.16678486
group march  0.00032981177254     -2.00564039643/-6081.16678486
cost report  0.000329780717039     -2.00545154275/-6081.16678486
discontinue month  0.000329557168113     -2.00409210444/-6081.16678486
cost tax  0.000329479282112     -2.00361846668/-6081.16678486
cost operation  0.000329300134974     -2.00252904305/-6081.16678486
corp group  0.000328562917967     -1.99804590348/-6081.16678486
charge stock  0.000328400409144     -1.99705766022/-6081.16678486
credit note  0.00032816011546     -1.99559639425/-6081.16678486
oper shr  0.00032773286043     -1.99299818515/-6081.16678486
current gain  0.000327639453937     -1.99243016469/-6081.16678486
operate pretax  0.000327340196117     -1.99061032797/-6081.16678486
include investment  0.000326992646269     -1.98849681939/-6081.16678486
cost quarter  0.000326734858423     -1.9869291685/-6081.16678486
fiscal international  0.000326498056307     -1.98548913534/-6081.16678486
international operation  0.000326137688916     -1.98329768113/-6081.16678486
operate operation  0.000326137688916     -1.98329768113/-6081.16678486
company dlr  0.000326008994562     -1.9825150693/-6081.16678486
dlr sale  0.000325874840638     -1.98169925691/-6081.16678486
company investment  0.000325584627548     -1.9799344227/-6081.16678486
dlrs result  0.000325573913632     -1.9798692696/-6081.16678486
rev tax  0.000325533121592     -1.9796212064/-6081.16678486
billion march  0.000325226112605     -1.97775423354/-6081.16678486
industry sale  0.0003252104271     -1.97765884737/-6081.16678486
fiscal income  0.000325172451165     -1.97742790938/-6081.16678486
dlr international  0.00032480469459     -1.97519152031/-6081.16678486
current figure  0.000324514989007     -1.97342977234/-6081.16678486
cost industry  0.000324464495447     -1.97312271258/-6081.16678486
asset report  0.00032440442252     -1.97275739909/-6081.16678486
cost extraordinary  0.000324261067854     -1.97188563546/-6081.16678486
end shr  0.000324174468452     -1.97135901005/-6081.16678486
international provision  0.000323968236252     -1.97010487764/-6081.16678486
jan rev  0.000323084806487     -1.9647325939/-6081.16678486
end lt  0.0003226666276     -1.96218957834/-6081.16678486
current end  0.00032259124724     -1.9617311778/-6081.16678486
end group  0.00032259124724     -1.9617311778/-6081.16678486
avg profit  0.000322458339134     -1.96092294144/-6081.16678486
dividend income  0.000322361406186     -1.96033347602/-6081.16678486
dlr period  0.000322194447294     -1.95931817115/-6081.16678486
month sale  0.000321928040139     -1.95769810481/-6081.16678486
charge group  0.000321821846834     -1.95705232561/-6081.16678486
mln month  0.000321695450112     -1.95628368606/-6081.16678486
jan qtr  0.000321521559009     -1.95522622526/-6081.16678486
feb mths  0.000321365696398     -1.95427839873/-6081.16678486
earnings investment  0.00032109139754     -1.95261034163/-6081.16678486
billion figure  0.000321062798412     -1.95243642556/-6081.16678486
net tax  0.000320960777597     -1.95181601996/-6081.16678486
cost pretax  0.000320890658628     -1.95138961482/-6081.16678486
note result  0.000320684185974     -1.95013402017/-6081.16678486
dlr profit  0.00032053501748     -1.94922690168/-6081.16678486
earnings end  0.000320312566988     -1.94787414314/-6081.16678486
credit result  0.000320265744959     -1.94758941058/-6081.16678486
dlrs report  0.000320264360792     -1.94758099322/-6081.16678486
company month  0.000320165258396     -1.94697833502/-6081.16678486
operation sale  0.000319989603624     -1.94591014906/-6081.16678486
extraordinary full  0.000319989603624     -1.94591014906/-6081.16678486
dlrs group  0.000319989603624     -1.94591014906/-6081.16678486
operate revenue  0.000319989603624     -1.94591014906/-6081.16678486
industry quarter  0.000319795342376     -1.94472881401/-6081.16678486
dlr share  0.000319635431342     -1.94375636834/-6081.16678486
month profit  0.000318633931256     -1.93766607928/-6081.16678486
cost revenue  0.000318633931256     -1.93766607928/-6081.16678486
charge month  0.000318628695496     -1.93763423975/-6081.16678486
company march  0.000318533065076     -1.93705269522/-6081.16678486
current result  0.000318119957235     -1.93454051754/-6081.16678486
march reflect  0.000318020213296     -1.93393395801/-6081.16678486
net quarter  0.000317783053073     -1.93249174714/-6081.16678486
dlrs quarter  0.000317537231508     -1.9309968652/-6081.16678486
asset billion  0.000317002292679     -1.92774381297/-6081.16678486
profit shrs  0.000316754572207     -1.92623738346/-6081.16678486
shr tax  0.000316319022621     -1.92358873378/-6081.16678486
group report  0.000316305539399     -1.92350674006/-6081.16678486
company industry  0.000316114754921     -1.92234654783/-6081.16678486
cost full  0.000316086802538     -1.92217656472/-6081.16678486
industry year  0.0003160720098     -1.92208660762/-6081.16678486
end qtr  0.000315946715747     -1.92132467358/-6081.16678486
earnings gain  0.000315888589915     -1.92097120071/-6081.16678486
dividend extraordinary  0.000315826289431     -1.92059234107/-6081.16678486
investment march  0.000315778307484     -1.92030055485/-6081.16678486
income quarter  0.000315767986956     -1.920237794/-6081.16678486
dlrs gain  0.000315654799034     -1.91954947936/-6081.16678486
industry operation  0.000315524837235     -1.91875915999/-6081.16678486
investment stock  0.000315472806819     -1.91844275435/-6081.16678486
industry tax  0.000315442527     -1.91825861772/-6081.16678486
end industry  0.000315115317754     -1.91626880372/-6081.16678486
investment pretax  0.000314684558825     -1.91364928684/-6081.16678486
industry march  0.000314561978032     -1.91290385259/-6081.16678486
current oper  0.000314515986666     -1.91262417142/-6081.16678486
credit include  0.000314060403149     -1.90985369207/-6081.16678486
dlr dlrs  0.000313529507714     -1.90662522838/-6081.16678486
group lt  0.000313299509752     -1.90522657242/-6081.16678486
avg jan  0.000313276748021     -1.90508815454/-6081.16678486
asset investment  0.000313059087994     -1.9037645276/-6081.16678486
dlrs profit  0.000313002449164     -1.90342009743/-6081.16678486
jan shrs  0.000312859492821     -1.90255075607/-6081.16678486
quarter shrs  0.000312859492821     -1.90255075607/-6081.16678486
charge current  0.000312422595693     -1.89989391177/-6081.16678486
note operation  0.000312371261669     -1.89958174101/-6081.16678486
exclude figure  0.00031233975331     -1.89939013342/-6081.16678486
quarter stock  0.000311836912263     -1.89633227315/-6081.16678486
discontinue gain  0.000311689839427     -1.8954378987/-6081.16678486
gain investment  0.000311689839427     -1.8954378987/-6081.16678486
dec pct  0.00031160857324     -1.89494370546/-6081.16678486
international stock  0.000311274056331     -1.89290945235/-6081.16678486
net pct  0.000311227633698     -1.89262714857/-6081.16678486
march result  0.000311170664313     -1.89228070825/-6081.16678486
half international  0.000310988036176     -1.89117011608/-6081.16678486
end international  0.0003107876436     -1.88995149541/-6081.16678486
group month  0.000310577064767     -1.8886709304/-6081.16678486
gain period  0.000310313746653     -1.88706964903/-6081.16678486
ct march  0.000310217889975     -1.88648672858/-6081.16678486
avg quarter  0.000310020361871     -1.88528552724/-6081.16678486
current march  0.000309778975038     -1.88381761365/-6081.16678486
dlr march  0.000309730747144     -1.88352433178/-6081.16678486
current tax  0.000309568969529     -1.88254053512/-6081.16678486
investment tax  0.000309568969529     -1.88254053512/-6081.16678486
group income  0.000308984756222     -1.87898783656/-6081.16678486
income revenue  0.000308984756222     -1.87898783656/-6081.16678486
full report  0.000308883806105     -1.87837394206/-6081.16678486
ct gain  0.000308818374065     -1.87797603892/-6081.16678486
ct dividend  0.00030847034827     -1.87585963601/-6081.16678486
oper rev  0.000308371938711     -1.87526119107/-6081.16678486
oper prior  0.000307803131064     -1.8718021769/-6081.16678486
cost international  0.000307667059789     -1.87097470478/-6081.16678486
exclude gain  0.000307595633085     -1.87054034708/-6081.16678486
current group  0.000307446423491     -1.86963297865/-6081.16678486
qtr quarter  0.000307402345765     -1.86936493465/-6081.16678486
dlr result  0.000307347486198     -1.86903132448/-6081.16678486
credit investment  0.000307252235651     -1.86845209002/-6081.16678486
loss oper  0.000307000581268     -1.86692173774/-6081.16678486
avg end  0.000306827210533     -1.86586744138/-6081.16678486
current quarter  0.000306737522978     -1.86532203641/-6081.16678486
report tax  0.000306709034367     -1.86514879241/-6081.16678486
quarter year  0.000305921724181     -1.86036102786/-6081.16678486
quarter share  0.000305864556051     -1.86001337892/-6081.16678486
current year  0.000305343719625     -1.85684608575/-6081.16678486
mths profit  0.000305035929627     -1.85497436344/-6081.16678486
current exclude  0.00030503001093     -1.85493837085/-6081.16678486
reflect split  0.000304857820205     -1.85389125034/-6081.16678486
end rev  0.000304709379141     -1.85298855546/-6081.16678486
dividend earnings  0.000304541362105     -1.85196681585/-6081.16678486
jan mths  0.000304524355081     -1.8518633933/-6081.16678486
end share  0.000304503647923     -1.85173746962/-6081.16678486
industry result  0.000304503178315     -1.85173461385/-6081.16678486
march report  0.000303963840871     -1.8484548129/-6081.16678486
gain report  0.000303600891051     -1.84624765451/-6081.16678486
dlr loss  0.000303567426783     -1.84604415272/-6081.16678486
fourth revenue  0.000303531666833     -1.8458266905/-6081.16678486
earnings profit  0.000303304943887     -1.84444795045/-6081.16678486
pretax report  0.000302933694804     -1.84219032285/-6081.16678486
earnings fiscal  0.000302801217539     -1.84138470651/-6081.16678486
credit dlr  0.000302682148421     -1.84066062735/-6081.16678486
result sale  0.000302343033551     -1.83859841327/-6081.16678486
full march  0.000301983123952     -1.83640974297/-6081.16678486
end shrs  0.000301840109099     -1.83554004579/-6081.16678486
note oper  0.000301722225121     -1.83482317366/-6081.16678486
income industry  0.000301451738685     -1.83317830053/-6081.16678486
current include  0.000301430357971     -1.83304828084/-6081.16678486
income tax  0.000301134191105     -1.83124724074/-6081.16678486
end stock  0.00030111178663     -1.83111099538/-6081.16678486
excludes investment  0.000301090275462     -1.83098018238/-6081.16678486
earnings march  0.000301079294718     -1.83091340665/-6081.16678486
gain stock  0.000300990643755     -1.83037430536/-6081.16678486
avg billion  0.00030062111073     -1.8281271134/-6081.16678486
figure period  0.000300380240426     -1.82666234091/-6081.16678486
extraordinary group  0.000300153280751     -1.82528216127/-6081.16678486
extraordinary report  0.000300153280751     -1.82528216127/-6081.16678486
investment share  0.000300046948948     -1.82463553984/-6081.16678486
mln stock  0.000299917408666     -1.82384778378/-6081.16678486
billion current  0.000299877246954     -1.82360355371/-6081.16678486
figure month  0.000299865419375     -1.82353162823/-6081.16678486
oper tax  0.00029976951832     -1.82294843792/-6081.16678486
extraordinary gain  0.000299700894972     -1.82253112789/-6081.16678486
result share  0.000299607850885     -1.82196531129/-6081.16678486
group sale  0.00029948309839     -1.82120667055/-6081.16678486
fourth international  0.00029936835264     -1.82050888251/-6081.16678486
dividend share  0.000299169922193     -1.81930219387/-6081.16678486
dlr operation  0.000298787474503     -1.81697646568/-6081.16678486
group operation  0.000298787474503     -1.81697646568/-6081.16678486
period tax  0.000298416077537     -1.81471793878/-6081.16678486
billion loss  0.000298219243966     -1.81352096101/-6081.16678486
include quarter  0.000297635371236     -1.80997033356/-6081.16678486
feb stock  0.000297603739341     -1.80977797473/-6081.16678486
full industry  0.000297538471578     -1.80938107058/-6081.16678486
group reflect  0.000297438119862     -1.80877081505/-6081.16678486
dividend stock  0.000297369259601     -1.80835206432/-6081.16678486
group international  0.000297230431288     -1.8075078262/-6081.16678486
cost result  0.00029705145107     -1.80641941764/-6081.16678486
include result  0.000297011301694     -1.80617526259/-6081.16678486
credit quarter  0.000296989951167     -1.80604542648/-6081.16678486
company ct  0.000296731472884     -1.80447357692/-6081.16678486
sale stock  0.00029667205341     -1.8041122372/-6081.16678486
result year  0.000296635099128     -1.80388751204/-6081.16678486
earnings share  0.000296566562381     -1.80347072865/-6081.16678486
earnings extraordinary  0.000296457796537     -1.80280930541/-6081.16678486
exclude extraordinary  0.000296457796537     -1.80280930541/-6081.16678486
company result  0.000296169349373     -1.8010552101/-6081.16678486
oper operation  0.000296156344341     -1.80097612433/-6081.16678486
quarter sale  0.000295560953731     -1.79735545473/-6081.16678486
report share  0.000295280176732     -1.79564800297/-6081.16678486
credit period  0.000295193485139     -1.79512081693/-6081.16678486
charge earnings  0.00029509688841     -1.79453339611/-6081.16678486
loss report  0.000294962857815     -1.79371833371/-6081.16678486
loss pct  0.000294962857815     -1.79371833371/-6081.16678486
dlr quarter  0.000294640737973     -1.79175946923/-6081.16678486
billion shrs  0.000294398018923     -1.7902834542/-6081.16678486
march share  0.000294003776065     -1.78788599763/-6081.16678486
report sale  0.000293908255128     -1.78730511888/-6081.16678486
dlr month  0.000293730707278     -1.78622542079/-6081.16678486
include operation  0.000293315817481     -1.78370240674/-6081.16678486
billion group  0.000292803376659     -1.78058616863/-6081.16678486
note quarter  0.000292745627008     -1.78023498338/-6081.16678486
current dlr  0.000292645276757     -1.77962473676/-6081.16678486
split stock  0.000292366831978     -1.77793146762/-6081.16678486
note stock  0.000292232546633     -1.77711485604/-6081.16678486
avg oper  0.00029173018187     -1.77405989213/-6081.16678486
industry international  0.000291672105893     -1.77370672243/-6081.16678486
oper shrs  0.000291512995329     -1.77273914455/-6081.16678486
end quarter  0.000291340072982     -1.77168757491/-6081.16678486
period result  0.000291205790588     -1.77087098128/-6081.16678486
month operation  0.000291017109617     -1.76972358083/-6081.16678486
end note  0.000289690886655     -1.7616585978/-6081.16678486
income investment  0.000289616263328     -1.76120480091/-6081.16678486
earnings industry  0.000289505726807     -1.76053260989/-6081.16678486
extraordinary income  0.000289307012242     -1.75932419347/-6081.16678486
excludes extraordinary  0.000289307012242     -1.75932419347/-6081.16678486
group profit  0.000289283843221     -1.75918329879/-6081.16678486
industry report  0.000288908307611     -1.75689960411/-6081.16678486
avg tax  0.000288870246708     -1.75666814942/-6081.16678486
group include  0.00028851424638     -1.75450325205/-6081.16678486
dlr group  0.000288373812526     -1.75364925036/-6081.16678486
operation stock  0.000287265415481     -1.74690890306/-6081.16678486
credit current  0.000287091249046     -1.74584976792/-6081.16678486
credit stock  0.000287091249046     -1.74584976792/-6081.16678486
billion share  0.000286952213594     -1.74500427015/-6081.16678486
loss result  0.00028678623035     -1.74399489836/-6081.16678486
dlr tax  0.000286711698922     -1.74354166032/-6081.16678486
result tax  0.000286711698922     -1.74354166032/-6081.16678486
lt profit  0.000286629192341     -1.74303992403/-6081.16678486
end result  0.000286356596855     -1.74138222542/-6081.16678486
earnings group  0.000286343280749     -1.74130124796/-6081.16678486
dlr report  0.000286278980033     -1.74091022458/-6081.16678486
asset group  0.000286151517527     -1.74013510382/-6081.16678486
current industry  0.00028577800322     -1.73786370102/-6081.16678486
figure reflect  0.000285770665493     -1.73781907908/-6081.16678486
full group  0.000284882834287     -1.73242002944/-6081.16678486
dlrs rev  0.000284563105022     -1.73047570245/-6081.16678486
company report  0.000284540738072     -1.7303396853/-6081.16678486
charge report  0.000284484036728     -1.72999487497/-6081.16678486
billion mths  0.000284027886292     -1.72722094809/-6081.16678486
dlrs end  0.000283900476347     -1.72644614697/-6081.16678486
include month  0.000283848908603     -1.72613255492/-6081.16678486
gain mths  0.000283794469465     -1.72580150144/-6081.16678486
current period  0.000283729861102     -1.7254086072/-6081.16678486
figure fourth  0.00028369534396     -1.72519870271/-6081.16678486
dlr include  0.000283274938992     -1.72264214998/-6081.16678486
end mln  0.000282949573399     -1.72066354754/-6081.16678486
cost income  0.000282903407726     -1.72038280639/-6081.16678486
march stock  0.000282796589737     -1.71973322838/-6081.16678486
current report  0.000282760631831     -1.71951456235/-6081.16678486
billion report  0.000282732344666     -1.71934254339/-6081.16678486
credit month  0.000282414854478     -1.7174118326/-6081.16678486
billion result  0.000282190524977     -1.71604764749/-6081.16678486
exclude month  0.00028173669863     -1.71328785379/-6081.16678486
international investment  0.000281724626382     -1.71321444043/-6081.16678486
end period  0.000281519715012     -1.71196834021/-6081.16678486
gain net  0.000281246289123     -1.71030559178/-6081.16678486
group result  0.000281189319739     -1.70995915145/-6081.16678486
feb pct  0.000280577289878     -1.70623729579/-6081.16678486
earnings income  0.000280195195456     -1.70391371589/-6081.16678486
operation profit  0.00028006037203     -1.70309383214/-6081.16678486
group industry  0.00028001737875     -1.70283238284/-6081.16678486
international month  0.000279022099314     -1.69677992259/-6081.16678486
full month  0.00027890246153     -1.69605238527/-6081.16678486
profit quarter  0.000278572197829     -1.69404399662/-6081.16678486
gain sale  0.000278235246448     -1.69199493907/-6081.16678486
include stock  0.00027819742021     -1.69176491141/-6081.16678486
month tax  0.000278151440045     -1.69148529836/-6081.16678486
end gain  0.00027806419885     -1.69095477011/-6081.16678486
loss mths  0.000277830725747     -1.68953498123/-6081.16678486
oper period  0.000277821786489     -1.68948062011/-6081.16678486
march month  0.000277722154782     -1.68887474308/-6081.16678486
earnings operation  0.00027766022552     -1.68849814091/-6081.16678486
international reflect  0.000276998338965     -1.68447309838/-6081.16678486
include lt  0.000276568892318     -1.68186156169/-6081.16678486
end include  0.000276539166223     -1.68168079235/-6081.16678486
gain profit  0.000276364887816     -1.68062097629/-6081.16678486
rev share  0.000276183284124     -1.67951661395/-6081.16678486
dlrs stock  0.000276150460271     -1.67931700663/-6081.16678486
gain month  0.000275826856489     -1.67734911805/-6081.16678486
international revenue  0.000275699923154     -1.67657721527/-6081.16678486
international system  0.00027527224508     -1.67397643357/-6081.16678486
full international  0.000275033056489     -1.67252188786/-6081.16678486
share shr  0.00027499234352     -1.6722743055/-6081.16678486
end net  0.000274457845321     -1.66902393281/-6081.16678486
current international  0.000274027139198     -1.66640473704/-6081.16678486
shrs tax  0.000273901550133     -1.66564100899/-6081.16678486
avg loss  0.000272682551765     -1.6582280766/-6081.16678486
lt stock  0.000272540362282     -1.65736339864/-6081.16678486
gain qtr  0.000271961840048     -1.65384530845/-6081.16678486
include tax  0.000271662436044     -1.65202458276/-6081.16678486
dlr gain  0.000271441473218     -1.65068087097/-6081.16678486
mln profit  0.000271237955709     -1.64944324705/-6081.16678486
billion company  0.000271226013218     -1.64937062277/-6081.16678486
share shrs  0.000270091909632     -1.64247394971/-6081.16678486
ct prior  0.000269909431631     -1.64136427055/-6081.16678486
loss tax  0.000269890597994     -1.64124974007/-6081.16678486
month year  0.000269691394909     -1.64003835288/-6081.16678486
extraordinary pct  0.000269550226071     -1.63917988163/-6081.16678486
gain shr  0.000269492094102     -1.63882637143/-6081.16678486
report year  0.000269459295891     -1.63862692004/-6081.16678486
loss shrs  0.000269337850829     -1.63788839237/-6081.16678486
march quarter  0.000268792806304     -1.63457388571/-6081.16678486
note pct  0.000268427749857     -1.63235391656/-6081.16678486
investment report  0.000268107847462     -1.63040853675/-6081.16678486
fiscal revenue  0.000267132253936     -1.6244757898/-6081.16678486
billion net  0.000266780517001     -1.62233681883/-6081.16678486
rev year  0.000266243844594     -1.61907322442/-6081.16678486
current stock  0.000265734182367     -1.61597388341/-6081.16678486
billion note  0.000264919518093     -1.61101977409/-6081.16678486
period quarter  0.000264853884405     -1.61062064468/-6081.16678486
dlr stock  0.00026484200544     -1.61054840672/-6081.16678486
discontinue prior  0.000264659393398     -1.60943791243/-6081.16678486
period report  0.00026422608056     -1.6068028648/-6081.16678486
avg share  0.000263926910553     -1.60498356208/-6081.16678486
operation quarter  0.00026388372155     -1.60472092256/-6081.16678486
profit result  0.000263709250525     -1.60365993515/-6081.16678486
ct shrs  0.000263703331828     -1.60362394257/-6081.16678486
profit report  0.000263033922566     -1.5995531532/-6081.16678486
note tax  0.000262764282434     -1.59791342658/-6081.16678486
income march  0.000262321314292     -1.59521966343/-6081.16678486
gain result  0.000261982129942     -1.59315702683/-6081.16678486
avg ct  0.000261598443865     -1.5908237678/-6081.16678486
result stock  0.000260774087939     -1.58581072193/-6081.16678486
ct profit  0.000260556018017     -1.58448460236/-6081.16678486
ct sale  0.000260296440809     -1.58290607006/-6081.16678486
avg note  0.000260214741024     -1.58240924005/-6081.16678486
billion operation  0.000259985013053     -1.58101222594/-6081.16678486
gain rev  0.000259957528278     -1.58084508644/-6081.16678486
march period  0.000259954616329     -1.58082737839/-6081.16678486
mths note  0.000258954641932     -1.5747463673/-6081.16678486
charge cost  0.000258402688232     -1.5713898448/-6081.16678486
note shrs  0.000258119908531     -1.56967021427/-6081.16678486
end sale  0.000257653153014     -1.56683179612/-6081.16678486
industry month  0.000257411356668     -1.56536139221/-6081.16678486
company net  0.000257253095841     -1.56439898173/-6081.16678486
operation report  0.000256872450849     -1.56208421605/-6081.16678486
ct include  0.000256451165208     -1.5595223078/-6081.16678486
corp year  0.000256314744945     -1.55869271343/-6081.16678486
qtr share  0.000255603813417     -1.55436942024/-6081.16678486
billion mln  0.000255581005046     -1.55423071873/-6081.16678486
month report  0.000255359834365     -1.55288574293/-6081.16678486
billion gain  0.000254983536428     -1.55059741241/-6081.16678486
billion sale  0.000254603807655     -1.54828821841/-6081.16678486
loss operation  0.000254570307356     -1.54808449751/-6081.16678486
gain shrs  0.0002533950449     -1.54093753049/-6081.16678486
profit year  0.000251254587946     -1.52792105476/-6081.16678486
earnings month  0.00025122270145     -1.52772714766/-6081.16678486
corp stock  0.000250790155567     -1.525096764/-6081.16678486
include mln  0.000250520848047     -1.52345906006/-6081.16678486
company group  0.000250375442782     -1.52257482639/-6081.16678486
group stock  0.00024974505793     -1.51874135096/-6081.16678486
adjust figure  0.000249571028476     -1.51768304883/-6081.16678486
reflect report  0.00024952760998     -1.51741901371/-6081.16678486
income month  0.000249307804984     -1.51608234287/-6081.16678486
ct mths  0.000249020286816     -1.51433389694/-6081.16678486
loss lt  0.000248885423683     -1.51351377174/-6081.16678486
avg gain  0.000248808513282     -1.51304606676/-6081.16678486
loss quarter  0.000248140171924     -1.50898177149/-6081.16678486
end report  0.000247710538428     -1.50636909855/-6081.16678486
end loss  0.000247655805957     -1.50603626126/-6081.16678486
end profit  0.000247606166917     -1.50573439798/-6081.16678486
profit tax  0.000247606166917     -1.50573439798/-6081.16678486
gain oper  0.000247333686115     -1.50407739678/-6081.16678486
extraordinary result  0.00024643263111     -1.49859793101/-6081.16678486
gain operation  0.000245475563216     -1.49277784152/-6081.16678486
cost earnings  0.000245016601647     -1.48998681968/-6081.16678486
