Topic 0
Topic coherence: -11066.1177317
AVG: -2.76307558844
SD:  0.904004531847
complete end  0.000306469495944     -2.81058062888/-9170.83320224
expect previously  0.000306311525992     -2.8091319128/-9170.83320224
complete mln  0.000306291550627     -2.80894872206/-9170.83320224
issue operation  0.000306255339385     -2.8086166348/-9170.83320224
hold profit  0.000305998580005     -2.80626193735/-9170.83320224
firm profit  0.000305998580005     -2.80626193735/-9170.83320224
plc total  0.000305825760314     -2.80467703679/-9170.83320224
chairman lt  0.000305628302888     -2.80286618767/-9170.83320224
mln revenue  0.000305547238205     -2.80212275699/-9170.83320224
debt mln  0.000305547238205     -2.80212275699/-9170.83320224
business december  0.000305381386479     -2.80060175847/-9170.83320224
estimate subsidiary  0.000305314428327     -2.79998769643/-9170.83320224
operate year  0.000305294513918     -2.7998050647/-9170.83320224
end previously  0.000305290659096     -2.79976971278/-9170.83320224
operating stg  0.000305079750474     -2.79783550497/-9170.83320224
include operate  0.000305005753063     -2.79715688707/-9170.83320224
buy stg  0.000304981858199     -2.79693775125/-9170.83320224
oil service  0.000304916984813     -2.79634280825/-9170.83320224
firm mln  0.000304807972008     -2.79534307/-9170.83320224
receive report  0.000304785463731     -2.79513665035/-9170.83320224
merger unit  0.000304698721743     -2.79434115404/-9170.83320224
capital corp  0.000304618787394     -2.79360808946/-9170.83320224
cost receive  0.000304515001386     -2.79265628529/-9170.83320224
dlrs statement  0.000304453870298     -2.79209566228/-9170.83320224
merger operate  0.000304403848118     -2.79163691721/-9170.83320224
chairman subject  0.000304389559794     -2.79150588137/-9170.83320224
holding receive  0.000304129184632     -2.78911802419/-9170.83320224
issue merger  0.000303976480911     -2.78771760384/-9170.83320224
operate stake  0.000303966557687     -2.7876265996/-9170.83320224
corp service  0.000303908417805     -2.78709340844/-9170.83320224
earlier include  0.00030389872481     -2.7870045156/-9170.83320224
pct revenue  0.000303830849708     -2.78638204437/-9170.83320224
bank receive  0.000303814434     -2.78623149864/-9170.83320224
make revenue  0.000303725264247     -2.78541373772/-9170.83320224
december propose  0.000303581612237     -2.78409632909/-9170.83320224
annual mln  0.000303344307798     -2.78192004967/-9170.83320224
american transaction  0.000303324447795     -2.78173791689/-9170.83320224
asset pct  0.000303281521865     -2.78134425034/-9170.83320224
corp previously  0.000303202646108     -2.78062089394/-9170.83320224
approval corp  0.000303202646108     -2.78062089394/-9170.83320224
holding purchase  0.000303193365599     -2.78053578393/-9170.83320224
buy profit  0.000303051337176     -2.77923326496/-9170.83320224
issue profit  0.000303051337176     -2.77923326496/-9170.83320224
billion gas  0.000303038441269     -2.77911499874/-9170.83320224
holding interest  0.000302893257118     -2.77778353912/-9170.83320224
earn high  0.000302780202317     -2.77674673239/-9170.83320224
investment operate  0.000302751920292     -2.77648736266/-9170.83320224
complete total  0.000302710081312     -2.77610366435/-9170.83320224
chairman mln  0.000302619777914     -2.77527550695/-9170.83320224
revenue subject  0.00030261040003     -2.77518950394/-9170.83320224
approval revenue  0.00030261040003     -2.77518950394/-9170.83320224
acquire american  0.000302574347345     -2.77485887077/-9170.83320224
december make  0.000302546427399     -2.77460282161/-9170.83320224
annual dlrs  0.000302352815961     -2.77282724341/-9170.83320224
group previously  0.000302326807292     -2.77258872224/-9170.83320224
announce holding  0.000302326807292     -2.77258872224/-9170.83320224
agreement december  0.000302326807292     -2.77258872224/-9170.83320224
estimate plc  0.000302326807292     -2.77258872224/-9170.83320224
estimate group  0.000302326807292     -2.77258872224/-9170.83320224
estimate merger  0.000302326807292     -2.77258872224/-9170.83320224
pct previously  0.000302191099314     -2.77134416701/-9170.83320224
pct propose  0.000302191099314     -2.77134416701/-9170.83320224
increase stake  0.000302080200297     -2.77032713062/-9170.83320224
firm quarter  0.000302069330557     -2.77022744605/-9170.83320224
billion management  0.000302004866266     -2.76963625479/-9170.83320224
dlrs management  0.000301937419854     -2.76901771499/-9170.83320224
december dlrs  0.000301937419854     -2.76901771499/-9170.83320224
acquisition year  0.000301909366572     -2.76876044302/-9170.83320224
report subsidiary  0.000301877522163     -2.76846840327/-9170.83320224
service shareholder  0.000301871519171     -2.76841335083/-9170.83320224
oil purchase  0.000301612448701     -2.76603745875/-9170.83320224
annual profit  0.000301607059818     -2.76598803821/-9170.83320224
annual asset  0.000301607059818     -2.76598803821/-9170.83320224
profit service  0.000301607059818     -2.76598803821/-9170.83320224
gas plan  0.000301566934207     -2.76562005292/-9170.83320224
expect subject  0.000301517727822     -2.76516878938/-9170.83320224
company gas  0.000301476427363     -2.76479002975/-9170.83320224
bank service  0.000301443876586     -2.76449151201/-9170.83320224
holding make  0.000301380198674     -2.76390753249/-9170.83320224
american dlrs  0.000301111345097     -2.76144192118/-9170.83320224
company december  0.000300862108294     -2.75915621204/-9170.83320224
american share  0.000300786056146     -2.75845875048/-9170.83320224
increase management  0.0003007743003     -2.75835093958/-9170.83320224
american unit  0.000300733144857     -2.75797350987/-9170.83320224
estimate unit  0.000300733144857     -2.75797350987/-9170.83320224
service stake  0.000300711350391     -2.75777363645/-9170.83320224
holding service  0.000300711350391     -2.75777363645/-9170.83320224
december holding  0.000300711350391     -2.75777363645/-9170.83320224
approval business  0.000300534306438     -2.7561499959/-9170.83320224
business earn  0.000300534306438     -2.7561499959/-9170.83320224
business operating  0.000300534306438     -2.7561499959/-9170.83320224
december investment  0.000300503565453     -2.75586807545/-9170.83320224
issue mln  0.000300474633066     -2.75560274135/-9170.83320224
buy debt  0.000300469158507     -2.75555253509/-9170.83320224
buy propose  0.000300469158507     -2.75555253509/-9170.83320224
buy holding  0.000300469158507     -2.75555253509/-9170.83320224
corp operate  0.000300424372342     -2.75514180864/-9170.83320224
approval holding  0.000300401689383     -2.754933787/-9170.83320224
approval december  0.000300401689383     -2.754933787/-9170.83320224
earn operate  0.000300288591941     -2.75389658923/-9170.83320224
american complete  0.000300241823188     -2.75346768079/-9170.83320224
make merger  0.000300226311224     -2.75332542316/-9170.83320224
debt profit  0.000300181662443     -2.75291595664/-9170.83320224
pct plc  0.000300042431832     -2.75163909593/-9170.83320224
december stock  0.000299870202471     -2.75005960918/-9170.83320224
mln statement  0.000299768861369     -2.74913022685/-9170.83320224
mln stg  0.000299768861369     -2.74913022685/-9170.83320224
agree previously  0.000299724264984     -2.74872124083/-9170.83320224
management total  0.000299680960239     -2.74832410024/-9170.83320224
earlier propose  0.000299634291569     -2.74789610965/-9170.83320224
december sale  0.000299444489351     -2.74615546517/-9170.83320224
rise stg  0.000299343488624     -2.74522920434/-9170.83320224
lt product  0.000299296947854     -2.74480238671/-9170.83320224
asset year  0.000299089174554     -2.74289693243/-9170.83320224
stake term  0.000299005494297     -2.74212951476/-9170.83320224
gas unit  0.000298803159139     -2.74027393277/-9170.83320224
profit subsidiary  0.000298774657807     -2.74001255181/-9170.83320224
service share  0.000298583125739     -2.73825604316/-9170.83320224
acquisition holding  0.000298571369894     -2.73814823226/-9170.83320224
revenue sale  0.000298500402533     -2.73749740243/-9170.83320224
chairman december  0.00029849399719     -2.7374386601/-9170.83320224
corp cost  0.000298386156991     -2.73644967562/-9170.83320224
investment revenue  0.000298300635047     -2.73566536814/-9170.83320224
complete investment  0.000298300635047     -2.73566536814/-9170.83320224
american revenue  0.000298159114785     -2.73436750942/-9170.83320224
receive revenue  0.000298159114785     -2.73436750942/-9170.83320224
quarter service  0.000298030300421     -2.73318617437/-9170.83320224
make subject  0.000297954534338     -2.73249133626/-9170.83320224
december share  0.000297858595855     -2.73161150044/-9170.83320224
estimate share  0.000297858595855     -2.73161150044/-9170.83320224
agreement operate  0.0002978141076     -2.73120350608/-9170.83320224
american previously  0.000297767759151     -2.73077845218/-9170.83320224
holding previously  0.000297767759151     -2.73077845218/-9170.83320224
debt industry  0.000297720903828     -2.73034874982/-9170.83320224
corp transaction  0.000297715131203     -2.73029581005/-9170.83320224
announce mln  0.000297678547907     -2.72996031074/-9170.83320224
lt oil  0.000297632162137     -2.72953491458/-9170.83320224
sale shareholder  0.000297564419563     -2.72891365874/-9170.83320224
sale service  0.000297564419563     -2.72891365874/-9170.83320224
gas stake  0.000297550510341     -2.72878609958/-9170.83320224
complete stake  0.000297550510341     -2.72878609958/-9170.83320224
operate statement  0.000297346884985     -2.72691868541/-9170.83320224
statement subject  0.000297346884985     -2.72691868541/-9170.83320224
approval statement  0.000297346884985     -2.72691868541/-9170.83320224
complete statement  0.000297346884985     -2.72691868541/-9170.83320224
dlrs receive  0.00029707231496     -2.7244006495/-9170.83320224
announce operate  0.0002970066621     -2.72379855807/-9170.83320224
billion subsidiary  0.000296979029879     -2.72354514759/-9170.83320224
billion propose  0.000296979029879     -2.72354514759/-9170.83320224
pct service  0.000296896790242     -2.72279094159/-9170.83320224
annual sell  0.000296881312797     -2.72264900052/-9170.83320224
american subject  0.000296858407357     -2.72243893855/-9170.83320224
make operate  0.00029683615175     -2.72223483609/-9170.83320224
purchase year  0.000296793482469     -2.72184352323/-9170.83320224
acquire annual  0.000296783180485     -2.72174904546/-9170.83320224
gas subsidiary  0.000296586463713     -2.71994498875/-9170.83320224
propose subsidiary  0.000296586463713     -2.71994498875/-9170.83320224
offer service  0.000296551373979     -2.71962318666/-9170.83320224
complete product  0.000296516935338     -2.71930735563/-9170.83320224
plan transaction  0.000296494329068     -2.71910003729/-9170.83320224
include propose  0.000296449102461     -2.71868527163/-9170.83320224
purchase service  0.000296446388268     -2.71866038021/-9170.83320224
holding share  0.000296423820597     -2.71845341586/-9170.83320224
acquisition oil  0.000296323015055     -2.71752894506/-9170.83320224
operate transaction  0.000296323015055     -2.71752894506/-9170.83320224
investment propose  0.000296141329904     -2.71586274084/-9170.83320224
continue transaction  0.000296109303662     -2.71556903352/-9170.83320224
american cash  0.000296060053481     -2.71511736833/-9170.83320224
due receive  0.000296044054458     -2.71497064395/-9170.83320224
asset estimate  0.000296013969936     -2.71469474382/-9170.83320224
business stg  0.00029589354878     -2.71359038148/-9170.83320224
american year  0.000295888569836     -2.71354472042/-9170.83320224
earn expect  0.000295807452173     -2.71280080386/-9170.83320224
group subject  0.000295716216904     -2.71196410042/-9170.83320224
group transaction  0.000295716216904     -2.71196410042/-9170.83320224
group holding  0.000295716216904     -2.71196410042/-9170.83320224
december group  0.000295716216904     -2.71196410042/-9170.83320224
plc result  0.000295516373217     -2.71013136731/-9170.83320224
earn result  0.000295516373217     -2.71013136731/-9170.83320224
dlrs service  0.000295497683317     -2.70995996535/-9170.83320224
american company  0.000295483636624     -2.70983114547/-9170.83320224
holding total  0.000295289440052     -2.7080502011/-9170.83320224
debt holding  0.000295289440052     -2.7080502011/-9170.83320224
corp high  0.000295071575152     -2.70605219844/-9170.83320224
estimate term  0.000294728814928     -2.7029088016/-9170.83320224
dlrs issue  0.000294718813245     -2.70281707784/-9170.83320224
bank december  0.000294626572683     -2.70197115503/-9170.83320224
due transaction  0.000294478719987     -2.70061522261/-9170.83320224
receive stake  0.000294478719987     -2.70061522261/-9170.83320224
holding transaction  0.000294478719987     -2.70061522261/-9170.83320224
increase subsidiary  0.000294469576442     -2.70053136869/-9170.83320224
earlier management  0.000294440864981     -2.70026806066/-9170.83320224
earlier operate  0.000294440864981     -2.70026806066/-9170.83320224
financial mln  0.000294281346465     -2.69880514296/-9170.83320224
interest subject  0.000294165292504     -2.69774083144/-9170.83320224
december interest  0.000294165292504     -2.69774083144/-9170.83320224
end operate  0.000294154321446     -2.6976402177/-9170.83320224
capital mln  0.00029394737577     -2.69574235343/-9170.83320224
sale statement  0.00029389881906     -2.69529704794/-9170.83320224
operate total  0.000293864042678     -2.69497811953/-9170.83320224
gas result  0.000293825775842     -2.69462718077/-9170.83320224
american result  0.000293825775842     -2.69462718077/-9170.83320224
estimate issue  0.000293825775842     -2.69462718077/-9170.83320224
december sell  0.000293720472747     -2.69366146365/-9170.83320224
business receive  0.000293645193941     -2.69297109428/-9170.83320224
report stake  0.000293591916559     -2.69248249629/-9170.83320224
statement stock  0.000293577609819     -2.69235129156/-9170.83320224
previously stock  0.000293577609819     -2.69235129156/-9170.83320224
earlier stock  0.000293577609819     -2.69235129156/-9170.83320224
product stock  0.000293577609819     -2.69235129156/-9170.83320224
asset revenue  0.000293321454213     -2.69000213123/-9170.83320224
asset cost  0.000293321454213     -2.69000213123/-9170.83320224
gas increase  0.000293251224701     -2.68935806809/-9170.83320224
estimate sale  0.000293001354353     -2.6870665488/-9170.83320224
mln subsidiary  0.000292621628784     -2.68358414895/-9170.83320224
gas interest  0.000292500506787     -2.68247335931/-9170.83320224
operate subject  0.000292496610296     -2.68243762525/-9170.83320224
operate propose  0.000292496610296     -2.68243762525/-9170.83320224
december operate  0.000292496610296     -2.68243762525/-9170.83320224
american corp  0.000292490594388     -2.68238245435/-9170.83320224
product propose  0.000292477905202     -2.68226608395/-9170.83320224
gas total  0.000292457038041     -2.6820747147/-9170.83320224
december include  0.000292410072325     -2.68164399995/-9170.83320224
complete lt  0.000292259580615     -2.68026386557/-9170.83320224
billion purchase  0.00029217466927     -2.67948515779/-9170.83320224
annual sale  0.00029211121597     -2.67890323816/-9170.83320224
sale transaction  0.00029211121597     -2.67890323816/-9170.83320224
agreement quarter  0.000292073764021     -2.67855977259/-9170.83320224
end service  0.000292057307848     -2.67840885577/-9170.83320224
american approval  0.000292009753837     -2.67797274586/-9170.83320224
buy merger  0.000291968127058     -2.67759099362/-9170.83320224
investment transaction  0.000291946914851     -2.67739646001/-9170.83320224
complete stock  0.000291558267916     -2.67383224379/-9170.83320224
debt share  0.0002915457585     -2.67371752202/-9170.83320224
earlier stake  0.000291491098952     -2.67321624843/-9170.83320224
annual gas  0.000291491098952     -2.67321624843/-9170.83320224
firm year  0.000291473337277     -2.67305335907/-9170.83320224
expect management  0.000291445216624     -2.67279546925/-9170.83320224
acquire holding  0.000291284132305     -2.67131819183/-9170.83320224
capital sale  0.000291228285264     -2.67080602793/-9170.83320224
corp management  0.000291222657469     -2.67075441636/-9170.83320224
revenue total  0.000291067957519     -2.66933568892/-9170.83320224
american rise  0.00029099745556     -2.66868912722/-9170.83320224
asset report  0.00029096428709     -2.66838494471/-9170.83320224
management pct  0.000290865316682     -2.66747730361/-9170.83320224
operation previously  0.000290809576286     -2.66696611773/-9170.83320224
operating operation  0.000290809576286     -2.66696611773/-9170.83320224
high receive  0.00029074770159     -2.66639867522/-9170.83320224
asset due  0.000290693824744     -2.66590457965/-9170.83320224
agreement earlier  0.000290684683499     -2.66582074681/-9170.83320224
buy subject  0.000290613558751     -2.66516847362/-9170.83320224
capital dlrs  0.00029053172009     -2.6644179449/-9170.83320224
operating result  0.00029052123973     -2.66432183127/-9170.83320224
product shareholder  0.000290382866687     -2.66305283517/-9170.83320224
american shareholder  0.000290382866687     -2.66305283517/-9170.83320224
due shareholder  0.000290382866687     -2.66305283517/-9170.83320224
expect propose  0.000290381390172     -2.6630392943/-9170.83320224
dlrs earlier  0.000290158928799     -2.66099913815/-9170.83320224
statement subsidiary  0.000289823809386     -2.65792581392/-9170.83320224
mln term  0.000289696350171     -2.65675690671/-9170.83320224
issue unit  0.000289634622829     -2.65619081556/-9170.83320224
acquire plc  0.000289511063216     -2.65505767096/-9170.83320224
acquire propose  0.000289511063216     -2.65505767096/-9170.83320224
include management  0.00028947604743     -2.65473654703/-9170.83320224
gas hold  0.000289139542086     -2.65165051264/-9170.83320224
quarter u.s.  0.000289082986902     -2.65113185448/-9170.83320224
offer year  0.000288907540158     -2.64952286165/-9170.83320224
management result  0.000288905782829     -2.64950674549/-9170.83320224
receive result  0.000288905782829     -2.64950674549/-9170.83320224
management operation  0.000288771360935     -2.64827398472/-9170.83320224
firm propose  0.000288609689201     -2.64679132021/-9170.83320224
stake transaction  0.000288583157384     -2.64654800134/-9170.83320224
operating quarter  0.000288542462722     -2.64617479738/-9170.83320224
announce year  0.000288485716241     -2.64565438488/-9170.83320224
report shareholder  0.000288398489971     -2.6448544473/-9170.83320224
debt operating  0.000288252072813     -2.64351167996/-9170.83320224
debt offer  0.000288223561544     -2.64325020788/-9170.83320224
revenue share  0.000288190375408     -2.64294586335/-9170.83320224
continue receive  0.000288175525708     -2.64280967923/-9170.83320224
financial lt  0.000288144324438     -2.64252353759/-9170.83320224
cost earn  0.000288128027625     -2.64237408224/-9170.83320224
asset propose  0.000288128027625     -2.64237408224/-9170.83320224
continue corp  0.000288115856247     -2.64226246056/-9170.83320224
merger purchase  0.000288054452722     -2.64169933908/-9170.83320224
end firm  0.000287980521012     -2.6410213237/-9170.83320224
buy statement  0.000287953881862     -2.64077702049/-9170.83320224
investment previously  0.000287907884715     -2.64035518833/-9170.83320224
industry net  0.000287879732697     -2.64009701087/-9170.83320224
debt oil  0.000287868798793     -2.63999673786/-9170.83320224
financial sale  0.000287766364453     -2.63905732962/-9170.83320224
acquisition debt  0.000287766364453     -2.63905732962/-9170.83320224
december subject  0.000287766364453     -2.63905732962/-9170.83320224
previously sell  0.000287661061358     -2.6380916125/-9170.83320224
annual interest  0.000287653426746     -2.63802159674/-9170.83320224
approval chairman  0.000287580762117     -2.63735520154/-9170.83320224
include stake  0.000287562992284     -2.63719223737/-9170.83320224
chairman dlrs  0.000287221610549     -2.63406148242/-9170.83320224
complete dlrs  0.000287221610549     -2.63406148242/-9170.83320224
complete earnings  0.000287221610549     -2.63406148242/-9170.83320224
earn merger  0.000287208606989     -2.63394222895/-9170.83320224
bank gas  0.000287165584165     -2.6335476738/-9170.83320224
gas propose  0.000287165584165     -2.6335476738/-9170.83320224
cash holding  0.000287153771008     -2.63343933731/-9170.83320224
acquire report  0.000287137882331     -2.6332936249/-9170.83320224
company estimate  0.000287070106594     -2.63267206493/-9170.83320224
previously sale  0.000286917789381     -2.63127518917/-9170.83320224
oil share  0.000286876608354     -2.63089752484/-9170.83320224
december issue  0.000286788408603     -2.63008865963/-9170.83320224
offer stg  0.000286631688799     -2.62865140845/-9170.83320224
earlier mln  0.000286535510121     -2.62776936984/-9170.83320224
cash year  0.000286400732137     -2.62653334343/-9170.83320224
statement year  0.000286400732137     -2.62653334343/-9170.83320224
agree revenue  0.000286197397148     -2.62466859216/-9170.83320224
operate sell  0.000286197397148     -2.62466859216/-9170.83320224
agree net  0.000286197397148     -2.62466859216/-9170.83320224
debt u.s.  0.000286155526611     -2.62428460445/-9170.83320224
dlrs estimate  0.000286140199903     -2.62414404576/-9170.83320224
december financial  0.000286131531036     -2.62406454503/-9170.83320224
earlier shareholder  0.000286106187317     -2.62383212202/-9170.83320224
approval interest  0.000286084459441     -2.62363285929/-9170.83320224
operation pct  0.000286082034603     -2.6236106215/-9170.83320224
earlier sale  0.000286075767078     -2.62355314308/-9170.83320224
service year  0.000285988477028     -2.62275262059/-9170.83320224
approval capital  0.000285954001185     -2.62243644838/-9170.83320224
holding subsidiary  0.000285939833531     -2.62230651919/-9170.83320224
propose revenue  0.000285801602353     -2.62103882411/-9170.83320224
american billion  0.000285785482707     -2.62089099353/-9170.83320224
debt stake  0.000285750755373     -2.62057251494/-9170.83320224
debt stock  0.000285715369572     -2.62024799766/-9170.83320224
hold operate  0.000285677621275     -2.61990181433/-9170.83320224
operating profit  0.000285621219605     -2.61938456402/-9170.83320224
debt dlrs  0.000285425172118     -2.61758664522/-9170.83320224
buy operate  0.00028535753667     -2.6169663718/-9170.83320224
make previously  0.000285236289315     -2.61585443254/-9170.83320224
agree lt  0.000285156703402     -2.6151245634/-9170.83320224
corp receive  0.000285095127166     -2.61455985801/-9170.83320224
merger statement  0.000285082134232     -2.61444070198/-9170.83320224
statement stg  0.000285082134232     -2.61444070198/-9170.83320224
cash december  0.000285036396782     -2.61402125145/-9170.83320224
operate product  0.000284822738313     -2.61206182527/-9170.83320224
gas operation  0.000284805784049     -2.61190634055/-9170.83320224
earlier sell  0.00028475311979     -2.61142336541/-9170.83320224
group operate  0.000284741911346     -2.61132057464/-9170.83320224
group quarter  0.000284741911346     -2.61132057464/-9170.83320224
earlier term  0.000284717996148     -2.61110125235/-9170.83320224
gas report  0.000284659563232     -2.61056537382/-9170.83320224
issue transaction  0.000284540053764     -2.60946937243/-9170.83320224
interest subsidiary  0.000284537747744     -2.6094482243/-9170.83320224
operate share  0.00028429562759     -2.60722778075/-9170.83320224
complete share  0.00028429562759     -2.60722778075/-9170.83320224
complete make  0.000284240471011     -2.60672194897/-9170.83320224
previously result  0.000284198231082     -2.60633457362/-9170.83320224
mln shareholder  0.000284071194021     -2.60516953792/-9170.83320224
december operating  0.000284069693613     -2.60515577794/-9170.83320224
rise shareholder  0.000284029146491     -2.60478392705/-9170.83320224
debt shareholder  0.000284029146491     -2.60478392705/-9170.83320224
merger plan  0.000284018870333     -2.60468968611/-9170.83320224
december hold  0.0002839870239     -2.60439762779/-9170.83320224
firm receive  0.000283968931543     -2.6042317058/-9170.83320224
firm merger  0.000283968931543     -2.6042317058/-9170.83320224
gas previously  0.00028367833798     -2.6015667207/-9170.83320224
operate previously  0.00028367833798     -2.6015667207/-9170.83320224
holding management  0.00028354808445     -2.6003721873/-9170.83320224
announce report  0.000283441211491     -2.59939207322/-9170.83320224
rise subsidiary  0.000283433025511     -2.59931700097/-9170.83320224
debt subsidiary  0.000283433025511     -2.59931700097/-9170.83320224
holding sell  0.000283327722416     -2.59835128385/-9170.83320224
dlrs revenue  0.000283307797892     -2.59816855936/-9170.83320224
approval make  0.000283253664762     -2.59767211345/-9170.83320224
make stg  0.000283253664762     -2.59767211345/-9170.83320224
asset stake  0.000283170749145     -2.59691170816/-9170.83320224
american end  0.000283089954891     -2.59617075753/-9170.83320224
issue total  0.000283085759783     -2.5961322849/-9170.83320224
share transaction  0.000283027690671     -2.59559974276/-9170.83320224
cost stake  0.000282990067503     -2.59525470696/-9170.83320224
stg transaction  0.000282990067503     -2.59525470696/-9170.83320224
dlrs subsidiary  0.000282958865286     -2.59496855663/-9170.83320224
american operation  0.000282875798332     -2.59420676345/-9170.83320224
management term  0.000282821577106     -2.59370950964/-9170.83320224
earlier unit  0.000282817318926     -2.59367045858/-9170.83320224
gas statement  0.000282786442147     -2.59338729278/-9170.83320224
debt statement  0.000282786442147     -2.59338729278/-9170.83320224
operate sale  0.000282771230966     -2.59324779358/-9170.83320224
announce corp  0.000282737384578     -2.592937394/-9170.83320224
agreement estimate  0.000282702485763     -2.59261734279/-9170.83320224
acquire profit  0.000282693759314     -2.59253731398/-9170.83320224
acquire revenue  0.000282693759314     -2.59253731398/-9170.83320224
agree annual  0.000282621950719     -2.59187876934/-9170.83320224
announce management  0.000282446219261     -2.59026716545/-9170.83320224
approval group  0.000282446219261     -2.59026716545/-9170.83320224
announce approval  0.000282446219261     -2.59026716545/-9170.83320224
american earlier  0.000282446219261     -2.59026716545/-9170.83320224
debt earlier  0.000282446219261     -2.59026716545/-9170.83320224
debt pct  0.000282400964499     -2.58985214158/-9170.83320224
product share  0.000282399208548     -2.58983603804/-9170.83320224
billion operate  0.000282295861821     -2.58888826244/-9170.83320224
asset make  0.000282275708911     -2.58870344347/-9170.83320224
chairman corp  0.000282155829352     -2.58760404803/-9170.83320224
stock subject  0.000281987097124     -2.58605663291/-9170.83320224
purchase revenue  0.000281975197594     -2.5859475043/-9170.83320224
bank profit  0.00028196586013     -2.58586187198/-9170.83320224
december firm  0.000281720576704     -2.58361241859/-9170.83320224
holding propose  0.00028170020942     -2.58342563363/-9170.83320224
approval plc  0.000281691604855     -2.5833467226/-9170.83320224
due plc  0.000281691604855     -2.5833467226/-9170.83320224
operating plc  0.000281691604855     -2.5833467226/-9170.83320224
dlrs stake  0.000281574194661     -2.58226997329/-9170.83320224
complete interest  0.000281508626671     -2.58166866019/-9170.83320224
pct receive  0.000281499791218     -2.58158763173/-9170.83320224
billion stg  0.00028144063119     -2.58104508498/-9170.83320224
annual group  0.00028131624701     -2.57990437841/-9170.83320224
debt group  0.00028131624701     -2.57990437841/-9170.83320224
december receive  0.000281260975565     -2.57939749321/-9170.83320224
expect receive  0.000281247009335     -2.57926941124/-9170.83320224
due propose  0.000281200018881     -2.57883846962/-9170.83320224
revenue year  0.00028115928875     -2.57846494039/-9170.83320224
debt year  0.00028115928875     -2.57846494039/-9170.83320224
announce include  0.000281119857286     -2.578103321/-9170.83320224
annual stock  0.000281074611913     -2.57768838324/-9170.83320224
acquire previously  0.000281054008919     -2.57749943662/-9170.83320224
operate report  0.00028104460191     -2.5774131665/-9170.83320224
asset earlier  0.000280774139564     -2.57493280145/-9170.83320224
asset december  0.000280774139564     -2.57493280145/-9170.83320224
financial total  0.000280549800219     -2.57287542273/-9170.83320224
share subject  0.000280535208519     -2.57274160468/-9170.83320224
approval estimate  0.000280521101352     -2.57261223021/-9170.83320224
capital receive  0.000280500797591     -2.5724260278/-9170.83320224
firm sale  0.00028035693279     -2.57110666771/-9170.83320224
lt term  0.000280352342793     -2.57106457361/-9170.83320224
annual subject  0.000280297551779     -2.57056209437/-9170.83320224
merger stake  0.000280297551779     -2.57056209437/-9170.83320224
company subject  0.000280269161756     -2.5703017342/-9170.83320224
holding investment  0.000280252717826     -2.57015092966/-9170.83320224
announce quarter  0.000280197864422     -2.56964787824/-9170.83320224
earlier service  0.000280197864422     -2.56964787824/-9170.83320224
december management  0.000280192701358     -2.56960052864/-9170.83320224
interest management  0.000280025048052     -2.56806300813/-9170.83320224
high shareholder  0.000279990116355     -2.56774265537/-9170.83320224
unit year  0.000279984684792     -2.56769284341/-9170.83320224
earnings issue  0.000279867722488     -2.56662020163/-9170.83320224
dlrs due  0.000279867722488     -2.56662020163/-9170.83320224
due mln  0.000279595544716     -2.56412410468/-9170.83320224
chairman oil  0.000279583193188     -2.56401083088/-9170.83320224
quarter subject  0.000279374428907     -2.56209628848/-9170.83320224
include purchase  0.000279346788197     -2.56184280013/-9170.83320224
american expect  0.000279317023617     -2.56156983414/-9170.83320224
expect transaction  0.000279317023617     -2.56156983414/-9170.83320224
annual total  0.000279303599839     -2.56144672691/-9170.83320224
stg total  0.000279303599839     -2.56144672691/-9170.83320224
corp product  0.00027929368744     -2.56135582195/-9170.83320224
propose stock  0.000279272234573     -2.56115908129/-9170.83320224
complete december  0.000279265333004     -2.56109578815/-9170.83320224
company propose  0.000279259512447     -2.56104240879/-9170.83320224
propose u.s.  0.000279163301722     -2.56016007628/-9170.83320224
buy receive  0.000279124906266     -2.55980795796/-9170.83320224
offer operation  0.000279115379261     -2.55972058738/-9170.83320224
business merger  0.000279084751103     -2.55943970165/-9170.83320224
hold subject  0.000279067030887     -2.55927719251/-9170.83320224
cash gas  0.000278920325819     -2.5579317848/-9170.83320224
company previously  0.00027875817204     -2.55644469954/-9170.83320224
increase previously  0.000278539440622     -2.55443875019/-9170.83320224
make subsidiary  0.000278449304152     -2.55361212366/-9170.83320224
asset product  0.000278429073991     -2.55342659622/-9170.83320224
asset issue  0.000278429073991     -2.55342659622/-9170.83320224
american asset  0.000278429073991     -2.55342659622/-9170.83320224
asset merger  0.000278429073991     -2.55342659622/-9170.83320224
asset expect  0.000278364691394     -2.55283615417/-9170.83320224
estimate statement  0.000278335156901     -2.55256529826/-9170.83320224
oil propose  0.000278261463716     -2.55188947035/-9170.83320224
company debt  0.000278259126105     -2.55186803251/-9170.83320224
corp firm  0.000278169539892     -2.55104645229/-9170.83320224
operation shareholder  0.000278025354255     -2.54972414986/-9170.83320224
earlier receive  0.000277994934016     -2.54944517093/-9170.83320224
buy earlier  0.000277920017251     -2.54875812177/-9170.83320224
capital holding  0.000277873168122     -2.54832847623/-9170.83320224
continue mln  0.000277855486306     -2.54816631924/-9170.83320224
receive sell  0.000277805461602     -2.54770755103/-9170.83320224
american receive  0.000277717222596     -2.54689832582/-9170.83320224
agreement management  0.000277688207101     -2.54663222955/-9170.83320224
approval stake  0.00027766992231     -2.54646454279/-9170.83320224
annual purchase  0.00027766992231     -2.54646454279/-9170.83320224
