Topic 0
Topic coherence: -13664.449494
AVG: -2.76049484728
SD:  0.894132565472
reflect secretary  0.000268455444182     -2.67250526368/-9955.11665569
make target  0.000268452236068     -2.67247332654/-9955.11665569
call stability  0.000268124469065     -2.66921036779/-9955.11665569
germany week  0.000268057246378     -2.6685411581/-9955.11665569
hold range  0.000267993949823     -2.66791103351/-9955.11665569
canada interest  0.000267946180261     -2.66743548195/-9955.11665569
japanese term  0.000267718457332     -2.66516847362/-9955.11665569
country mark  0.000267692564599     -2.66491070844/-9955.11665569
capital dlrs  0.000267643066079     -2.6644179449/-9955.11665569
minister reserve  0.000267512307563     -2.66311622862/-9955.11665569
bank chairman  0.000267436546352     -2.66236201693/-9955.11665569
industrial international  0.000267393402918     -2.66193251901/-9955.11665569
finance reflect  0.000267246634684     -2.66047142412/-9955.11665569
add germany  0.000267137505375     -2.65938502912/-9955.11665569
agree deficit  0.00026705564945     -2.65857014384/-9955.11665569
pct west  0.000267053492672     -2.65854867286/-9955.11665569
february trading  0.000266677506493     -2.65480568658/-9955.11665569
britain february  0.000266677506493     -2.65480568658/-9955.11665569
dlrs remain  0.000266616302212     -2.65419639083/-9955.11665569
national range  0.000266579362023     -2.65382864694/-9955.11665569
canada money  0.00026652042928     -2.65324196461/-9955.11665569
agreement range  0.00026652042928     -2.65324196461/-9955.11665569
bank industrial  0.00026646599912     -2.65270010602/-9955.11665569
bank japanese  0.00026646599912     -2.65270010602/-9955.11665569
growth secretary  0.000266443924435     -2.65248034995/-9955.11665569
paris trade  0.000266349263655     -2.65153799084/-9955.11665569
canada current  0.000266302531457     -2.65107276636/-9955.11665569
chairman minister  0.000266284351951     -2.65089178726/-9955.11665569
country yen  0.000266032182051     -2.64838140649/-9955.11665569
james rate  0.000265819543813     -2.64626456802/-9955.11665569
chairman yen  0.000265745740167     -2.64552984412/-9955.11665569
group range  0.000265567540978     -2.6437558504/-9955.11665569
baker meeting  0.000265516748753     -2.64325020788/-9955.11665569
bank germany  0.000265504739564     -2.643130655/-9955.11665569
bank german  0.000265504739564     -2.643130655/-9955.11665569
target week  0.000265378398103     -2.64187291102/-9955.11665569
agreement monetary  0.000265272576499     -2.64081944461/-9955.11665569
market paris  0.000265212170501     -2.64021809585/-9955.11665569
james level  0.000265095570538     -2.63905732962/-9955.11665569
baker mark  0.000265095570538     -2.63905732962/-9955.11665569
german reflect  0.000265095570538     -2.63905732962/-9955.11665569
canada high  0.000264887382159     -2.63698479001/-9955.11665569
february target  0.000264834319787     -2.63645654792/-9955.11665569
february stability  0.000264834319787     -2.63645654792/-9955.11665569
time yen  0.000264813800768     -2.63625227869/-9955.11665569
hold industrial  0.000264753318565     -2.63565017129/-9955.11665569
add mark  0.000264657111278     -2.63469241653/-9955.11665569
fell make  0.000264625073861     -2.6343734803/-9955.11665569
chairman dlrs  0.000264593733406     -2.63406148242/-9955.11665569
group recent  0.000264469706476     -2.63282677986/-9955.11665569
point u.s.  0.000264279087645     -2.63092914716/-9955.11665569
debt official  0.000264264248356     -2.63078142031/-9955.11665569
country dlrs  0.000264260562762     -2.6307447298/-9955.11665569
capital trade  0.000264165463365     -2.6297980042/-9955.11665569
billion treasury  0.000264090758059     -2.62905430417/-9955.11665569
government yen  0.000264050286839     -2.62865140845/-9955.11665569
agreement january  0.000264040035183     -2.62854935202/-9955.11665569
statement year  0.000263837525392     -2.62653334343/-9955.11665569
cut reflect  0.000263768980879     -2.6258509748/-9955.11665569
deficit make  0.000263690640545     -2.62507108764/-9955.11665569
accord money  0.000263690640545     -2.62507108764/-9955.11665569
japanese money  0.000263690640545     -2.62507108764/-9955.11665569
comment fund  0.000263650209529     -2.62466859216/-9955.11665569
debt u.s.  0.000263611637634     -2.62428460445/-9955.11665569
accord interest  0.000263546169275     -2.62363285929/-9955.11665569
canada point  0.000263546169275     -2.62363285929/-9955.11665569
base canada  0.000263546169275     -2.62363285929/-9955.11665569
britain target  0.000263523537562     -2.62340755795/-9955.11665569
add secretary  0.000263439510224     -2.622571056/-9955.11665569
month yen  0.000263285596218     -2.62103882411/-9955.11665569
current fund  0.000263258333127     -2.62076741686/-9955.11665569
call pct  0.000263113738422     -2.61932795971/-9955.11665569
finance year  0.000263079402118     -2.61898613779/-9955.11665569
policy year  0.000263079402118     -2.61898613779/-9955.11665569
fund yen  0.000262962775832     -2.61782510951/-9955.11665569
debt dlrs  0.000262938821889     -2.61758664522/-9955.11665569
range rise  0.000262919654622     -2.61739583283/-9955.11665569
base march  0.000262890896861     -2.61710954597/-9955.11665569
reflect time  0.000262863237402     -2.61683419283/-9955.11665569
canada market  0.000262791550793     -2.61612054427/-9955.11665569
expect range  0.000262742983922     -2.61563705541/-9955.11665569
canada strong  0.00026267495083     -2.61495977804/-9955.11665569
stability strong  0.00026267495083     -2.61495977804/-9955.11665569
billion comment  0.000262457374801     -2.61279378329/-9955.11665569
debt range  0.000262451974363     -2.6127400213/-9955.11665569
canada central  0.000262416722263     -2.61238908253/-9955.11665569
base france  0.000262368230417     -2.61190634055/-9955.11665569
exchange france  0.000262319715151     -2.61142336541/-9955.11665569
money u.s.  0.000262289896761     -2.61112651987/-9955.11665569
mark month  0.000262286076956     -2.61108849326/-9955.11665569
add range  0.000262236491569     -2.61059486495/-9955.11665569
fell move  0.000262075600262     -2.60899317322/-9955.11665569
britain move  0.000262075600262     -2.60899317322/-9955.11665569
target trade  0.000262028130455     -2.60852060576/-9955.11665569
market secretary  0.000261997468736     -2.60821536477/-9955.11665569
agree fund  0.000261989826982     -2.60813929021/-9955.11665569
agree point  0.000261989826982     -2.60813929021/-9955.11665569
national statement  0.000261926510966     -2.60750897188/-9955.11665569
cut france  0.000261739601614     -2.60564826748/-9955.11665569
agreement point  0.000261619415474     -2.60445180044/-9955.11665569
hold strong  0.000261613973785     -2.60439762779/-9955.11665569
financial national  0.000261518307406     -2.60344525783/-9955.11665569
capital week  0.000261489492174     -2.60315839883/-9955.11665569
baker national  0.000261442409513     -2.60268968544/-9955.11665569
baker capital  0.000261442409513     -2.60268968544/-9955.11665569
february japanese  0.000261246407778     -2.60073846531/-9955.11665569
exchange strong  0.000261006613354     -2.59835128385/-9955.11665569
pct point  0.000260989962548     -2.59818552314/-9955.11665569
money yen  0.000260938390106     -2.59767211345/-9955.11665569
move year  0.000260838769659     -2.59668038028/-9955.11665569
bank range  0.000260831764124     -2.59661063937/-9955.11665569
deficit france  0.000260798904064     -2.59628351363/-9955.11665569
fell interest  0.00026071638054     -2.59546198232/-9955.11665569
low mln  0.000260575380703     -2.5940583125/-9955.11665569
international range  0.00026055737421     -2.59387905576/-9955.11665569
fell today  0.000260473200065     -2.59304109233/-9955.11665569
agreement trading  0.000260430634061     -2.59261734279/-9955.11665569
britain comment  0.000260356443725     -2.59187876934/-9955.11665569
accord current  0.000260303683149     -2.59135353166/-9955.11665569
current trading  0.000260303683149     -2.59135353166/-9955.11665569
paris week  0.000260225942721     -2.59057961663/-9955.11665569
secretary week  0.000260225942721     -2.59057961663/-9955.11665569
canada german  0.000260194556732     -2.59026716545/-9955.11665569
base german  0.000260194556732     -2.59026716545/-9955.11665569
debt pct  0.000260152867229     -2.58985214158/-9955.11665569
japan reflect  0.000260143293216     -2.58975683117/-9955.11665569
base billion  0.000260056044744     -2.58888826244/-9955.11665569
reflect report  0.000260001196024     -2.58834223704/-9955.11665569
bank strong  0.00025992270039     -2.58756080385/-9955.11665569
canada meeting  0.000259775137096     -2.58609179404/-9955.11665569
france meeting  0.000259775137096     -2.58609179404/-9955.11665569
fell issue  0.000259754120073     -2.58588256713/-9955.11665569
britain exchange  0.000259710455279     -2.58544787901/-9955.11665569
base minister  0.000259353958881     -2.58189891578/-9955.11665569
france secretary  0.000259317251094     -2.58153348548/-9955.11665569
base secretary  0.000259317251094     -2.58153348548/-9955.11665569
france target  0.000259248387818     -2.58084794353/-9955.11665569
international reflect  0.000259244272413     -2.58080697419/-9955.11665569
capital today  0.000259240658748     -2.58077099974/-9955.11665569
fall range  0.000259157809943     -2.57994623021/-9955.11665569
debt group  0.000259153605893     -2.57990437841/-9955.11665569
bank trading  0.000259021789804     -2.57859213387/-9955.11665569
economy year  0.00025900901311     -2.57846494039/-9955.11665569
debt year  0.00025900901311     -2.57846494039/-9955.11665569
deficit week  0.000258978089941     -2.57815709663/-9955.11665569
mark trade  0.000258905054338     -2.57743001869/-9955.11665569
monetary trade  0.000258905054338     -2.57743001869/-9955.11665569
accord trade  0.000258905054338     -2.57743001869/-9955.11665569
mark market  0.000258882463878     -2.57720512802/-9955.11665569
accord market  0.000258882463878     -2.57720512802/-9955.11665569
comment reserve  0.000258771940172     -2.57610485163/-9955.11665569
chairman japanese  0.000258749195723     -2.57587842799/-9955.11665569
continue reflect  0.000258659659344     -2.5749870829/-9955.11665569
baker finance  0.000258506267293     -2.57346004713/-9955.11665569
economy pct  0.000258499317841     -2.57339086452/-9955.11665569
france rate  0.00025846619914     -2.573061164/-9955.11665569
industrial make  0.000258259541831     -2.57100386637/-9955.11665569
chairman money  0.000258259541831     -2.57100386637/-9955.11665569
debt west  0.000258201778254     -2.57042882323/-9955.11665569
base west  0.000258201778254     -2.57042882323/-9955.11665569
group trading  0.000258123331661     -2.56964787824/-9955.11665569
james japan  0.000258113913952     -2.56955412385/-9955.11665569
agreement industrial  0.000258094462324     -2.56936048063/-9955.11665569
finance pct  0.000258090148815     -2.56931753913/-9955.11665569
foreign france  0.000258050240066     -2.56892024289/-9955.11665569
range today  0.000258023057694     -2.5686496392/-9955.11665569
germany interest  0.000257964130101     -2.56806300813/-9955.11665569
january meeting  0.00025793195039     -2.56774265537/-9955.11665569
canada trade  0.000257885239924     -2.56727764722/-9955.11665569
cut secretary  0.000257799847364     -2.56642755433/-9955.11665569
billion west  0.00025771078202     -2.56554089844/-9955.11665569
financial industrial  0.000257499737258     -2.56343992321/-9955.11665569
britain recent  0.000257447813316     -2.56292301432/-9955.11665569
central reflect  0.000257264266881     -2.56109578815/-9955.11665569
chairman fund  0.000257221164174     -2.56066669567/-9955.11665569
germany u.s.  0.000257170273822     -2.56016007628/-9955.11665569
range u.s.  0.000257170273822     -2.56016007628/-9955.11665569
exchange target  0.000257167259769     -2.56013007103/-9955.11665569
canada exchange  0.000257167259769     -2.56013007103/-9955.11665569
agree france  0.000257167259769     -2.56013007103/-9955.11665569
minister range  0.000257146158864     -2.55992000906/-9955.11665569
january term  0.000257134903236     -2.55980795796/-9955.11665569
fell hold  0.000257081587391     -2.55927719251/-9955.11665569
billion mark  0.000256941039886     -2.5578780257/-9955.11665569
billion target  0.000256941039886     -2.5578780257/-9955.11665569
base germany  0.000256912748651     -2.55759638316/-9955.11665569
base trade  0.000256875675074     -2.55722731137/-9955.11665569
decline fund  0.000256789116811     -2.55636561377/-9955.11665569
u.s. yen  0.000256548285104     -2.55396810603/-9955.11665569
industrial week  0.00025652794757     -2.55376564351/-9955.11665569
accord week  0.00025652794757     -2.55376564351/-9955.11665569
monetary month  0.000256489226992     -2.55338017564/-9955.11665569
pct policy  0.000256469938576     -2.5531881572/-9955.11665569
add german  0.00025642846612     -2.55277529406/-9955.11665569
james meeting  0.00025612197607     -2.54972414986/-9955.11665569
meeting yen  0.00025612197607     -2.54972414986/-9955.11665569
meeting stability  0.00025612197607     -2.54972414986/-9955.11665569
german major  0.000255800898369     -2.54652778389/-9955.11665569
capital include  0.000255732056875     -2.54584245879/-9955.11665569
base report  0.000255680062824     -2.54532485195/-9955.11665569
agree monetary  0.000255609850944     -2.54462588449/-9955.11665569
chairman german  0.000255521581292     -2.54374714981/-9955.11665569
fund term  0.000255474520688     -2.54327865601/-9955.11665569
reserve year  0.000255446552639     -2.54300023082/-9955.11665569
fell policy  0.00025538932208     -2.54243049393/-9955.11665569
canada target  0.000255147783482     -2.54002594901/-9955.11665569
financial secretary  0.000255042101351     -2.53897387106/-9955.11665569
move yen  0.000254982005114     -2.53837560601/-9955.11665569
include january  0.000254937974818     -2.53793727928/-9955.11665569
chairman include  0.000254937974818     -2.53793727928/-9955.11665569
chairman fell  0.000254853106267     -2.53709240296/-9955.11665569
central u.s.  0.000254705098399     -2.53561896736/-9955.11665569
exchange stability  0.000254686865672     -2.53543745844/-9955.11665569
reserve target  0.000254671335836     -2.53528285711/-9955.11665569
foreign reflect  0.000254644800146     -2.53501869122/-9955.11665569
current target  0.000254642982376     -2.53500059511/-9955.11665569
bank target  0.000254634592244     -2.53491707036/-9955.11665569
accord fund  0.000254468913735     -2.53326772148/-9955.11665569
january point  0.00025445795247     -2.53315860081/-9955.11665569
february fund  0.000254433569849     -2.53291586897/-9955.11665569
point statement  0.000254418180978     -2.53276267097/-9955.11665569
add reflect  0.000254196132984     -2.53055215728/-9955.11665569
deficit international  0.000254157066048     -2.53016324138/-9955.11665569
comment reflect  0.000254076220283     -2.52935841236/-9955.11665569
base year  0.000254056207162     -2.52915917941/-9955.11665569
chairman end  0.000253974739688     -2.5283481612/-9955.11665569
industrial interest  0.000253972180029     -2.52832267949/-9955.11665569
industrial point  0.000253962420728     -2.52822552451/-9955.11665569
central make  0.0002539476843     -2.52807882165/-9955.11665569
france level  0.000253922860167     -2.52783169451/-9955.11665569
billion reflect  0.00025391973373     -2.52780057046/-9955.11665569
germany trade  0.000253906468055     -2.52766850913/-9955.11665569
expect money  0.000253847719265     -2.52708365807/-9955.11665569
expect trading  0.000253847719265     -2.52708365807/-9955.11665569
dlrs time  0.000253843455858     -2.52704121535/-9955.11665569
fund month  0.000253711606972     -2.52572864431/-9955.11665569
capital month  0.000253711606972     -2.52572864431/-9955.11665569
germany market  0.000253653357706     -2.52514876607/-9955.11665569
financial point  0.000253635766382     -2.52497364238/-9955.11665569
agreement economy  0.000253579056888     -2.52440909276/-9955.11665569
agreement central  0.000253579056888     -2.52440909276/-9955.11665569
agreement national  0.000253579056888     -2.52440909276/-9955.11665569
agreement capital  0.000253579056888     -2.52440909276/-9955.11665569
baker west  0.000253528802814     -2.52390880759/-9955.11665569
reflect west  0.000253528802814     -2.52390880759/-9955.11665569
capital year  0.000253368184904     -2.52230983756/-9955.11665569
canada stability  0.000253322010399     -2.52185016498/-9955.11665569
accord official  0.00025329508589     -2.52158212835/-9955.11665569
current range  0.000253276282966     -2.52139494305/-9955.11665569
group policy  0.000253124745378     -2.51988636868/-9955.11665569
bank nation  0.000252931994585     -2.51796751205/-9955.11665569
pct recent  0.000252917278667     -2.51782101337/-9955.11665569
hold january  0.000252744905727     -2.51610502064/-9955.11665569
finance reserve  0.000252682144953     -2.51548022982/-9955.11665569
reflect reserve  0.000252682144953     -2.51548022982/-9955.11665569
interest range  0.000252676021954     -2.51541927465/-9955.11665569
interest japanese  0.000252676021954     -2.51541927465/-9955.11665569
agreement canada  0.000252481222387     -2.51348002223/-9955.11665569
fell u.s.  0.000252298974809     -2.51166572634/-9955.11665569
france recent  0.000252295357935     -2.51162971993/-9955.11665569
fund make  0.000252273464594     -2.51141176917/-9955.11665569
britain country  0.000252207996697     -2.51076002861/-9955.11665569
canada cut  0.000252165612368     -2.51033808768/-9955.11665569
dlrs financial  0.000252060257722     -2.50928926989/-9955.11665569
add monetary  0.000252012332694     -2.50881217064/-9955.11665569
national year  0.000252006118516     -2.50875030777/-9955.11665569
current reflect  0.00025192792907     -2.50797192272/-9955.11665569
debt month  0.000251901632652     -2.50771013881/-9955.11665569
month range  0.000251901632652     -2.50771013881/-9955.11665569
baker march  0.000251868420267     -2.50737950564/-9955.11665569
deficit increase  0.000251833966191     -2.5070365113/-9955.11665569
increase japanese  0.000251833966191     -2.5070365113/-9955.11665569
fund reflect  0.00025179006546     -2.5065994744/-9955.11665569
dlrs reserve  0.000251766111518     -2.50636101011/-9955.11665569
financial range  0.000251758125601     -2.50628150937/-9955.11665569
international strong  0.000251706923677     -2.50577178825/-9955.11665569
fell international  0.000251706923677     -2.50577178825/-9955.11665569
interest nation  0.000251396375897     -2.50268024887/-9955.11665569
britain foreign  0.000251351034341     -2.50222886839/-9955.11665569
accord growth  0.00025134794834     -2.5021981469/-9955.11665569
issue year  0.00025133194916     -2.50203887319/-9955.11665569
james west  0.000251271385183     -2.50143595174/-9955.11665569
february range  0.000251192938591     -2.50065500676/-9955.11665569
britain range  0.000251094794121     -2.49967796711/-9955.11665569
agree secretary  0.00025107746455     -2.49950544921/-9955.11665569
debt german  0.000251056363645     -2.49929538724/-9955.11665569
fund trade  0.000251022513314     -2.49895840324/-9955.11665569
official trading  0.00025101201359     -2.49885387727/-9955.11665569
recent year  0.000250996553666     -2.49869997192/-9955.11665569
billion trading  0.000250986653616     -2.49860141577/-9955.11665569
base deficit  0.000250910514383     -2.49784344082/-9955.11665569
industrial reserve  0.000250731581586     -2.49606214396/-9955.11665569
mark week  0.000250651953475     -2.49526943682/-9955.11665569
germany rise  0.000250642788669     -2.49517820011/-9955.11665569
call rise  0.000250642788669     -2.49517820011/-9955.11665569
debt money  0.000250626692352     -2.49501795939/-9955.11665569
reflect statement  0.000250554210102     -2.49429639014/-9955.11665569
france trading  0.000250536823541     -2.49412330489/-9955.11665569
treasury u.s.  0.000250531465447     -2.49406996445/-9955.11665569
fund u.s.  0.000250531465447     -2.49406996445/-9955.11665569
international national  0.000250503905022     -2.49379559721/-9955.11665569
deficit expect  0.000250499047279     -2.4937472378/-9955.11665569
expect point  0.000250499047279     -2.4937472378/-9955.11665569
base japan  0.000250383111411     -2.49259308271/-9955.11665569
accord remain  0.000250369125911     -2.49245385542/-9955.11665569
remain yen  0.000250369125911     -2.49245385542/-9955.11665569
agreement fall  0.000250320905641     -2.49197381701/-9955.11665569
baker policy  0.000250236866699     -2.49113719954/-9955.11665569
britain policy  0.000250236866699     -2.49113719954/-9955.11665569
german time  0.000250176924454     -2.49054046751/-9955.11665569
germany month  0.000250123694963     -2.49001056171/-9955.11665569
comment month  0.000250123694963     -2.49001056171/-9955.11665569
japanese month  0.000250123694963     -2.49001056171/-9955.11665569
month trading  0.000250123694963     -2.49001056171/-9955.11665569
range trade  0.000250079305848     -2.48956866289/-9955.11665569
britain central  0.000249999594444     -2.48877512657/-9955.11665569
fund official  0.000249889645969     -2.48768057667/-9955.11665569
japanese today  0.000249889645969     -2.48768057667/-9955.11665569
national today  0.000249889645969     -2.48768057667/-9955.11665569
canada recent  0.000249814963837     -2.48693710734/-9955.11665569
rise treasury  0.000249757753367     -2.48636757043/-9955.11665569
comment rise  0.000249757753367     -2.48636757043/-9955.11665569
dlrs low  0.000249443444871     -2.48323859269/-9955.11665569
country range  0.000249378207962     -2.48258915165/-9955.11665569
group minister  0.000249297583171     -2.48178652245/-9955.11665569
current monetary  0.000249284332895     -2.4816546144/-9955.11665569
dlrs term  0.000249156851646     -2.4803855237/-9955.11665569
trade yen  0.000249144872533     -2.48026627023/-9955.11665569
fell term  0.00024909454465     -2.47976525029/-9955.11665569
increase point  0.000249081715752     -2.47963753711/-9955.11665569
make point  0.000249006482113     -2.47888857746/-9955.11665569
canada fall  0.000248933651067     -2.4781635359/-9955.11665569
chairman fall  0.000248933651067     -2.4781635359/-9955.11665569
canada rise  0.000248880447729     -2.47763389046/-9955.11665569
mln today  0.000248805656885     -2.47688933888/-9955.11665569
january today  0.000248779680454     -2.47663074048/-9955.11665569
capital official  0.000248779680454     -2.47663074048/-9955.11665569
exchange mark  0.000248741292813     -2.47624858704/-9955.11665569
market yen  0.000248683043547     -2.4756687088/-9955.11665569
agree year  0.000248679627232     -2.47563469899/-9955.11665569
reflect trading  0.000248621331015     -2.47505435334/-9955.11665569
accord cut  0.000248577700359     -2.47462000508/-9955.11665569
japan stability  0.000248539924706     -2.47424394404/-9955.11665569
treasury week  0.000248394535845     -2.47279658097/-9955.11665569
trading week  0.000248394535845     -2.47279658097/-9955.11665569
base end  0.000248370449798     -2.47255680157/-9955.11665569
fall group  0.000248363149856     -2.47248412979/-9955.11665569
canada rate  0.00024835647072     -2.47241763822/-9955.11665569
debt japanese  0.000248280508257     -2.47166142304/-9955.11665569
strong u.s.  0.000248222148638     -2.47108044622/-9955.11665569
minister money  0.000248206072643     -2.47092040781/-9955.11665569
foreign range  0.000248161850385     -2.47048017008/-9955.11665569
international point  0.000248140246391     -2.4702650998/-9955.11665569
financial japanese  0.000248104964575     -2.4699138652/-9955.11665569
expect japanese  0.00024805882549     -2.46945454523/-9955.11665569
market monetary  0.000247992656932     -2.46879582952/-9955.11665569
base country  0.000247992656932     -2.46879582952/-9955.11665569
market reflect  0.000247992656932     -2.46879582952/-9955.11665569
bank comment  0.000247990792398     -2.46877726786/-9955.11665569
comment current  0.00024798817482     -2.46875120957/-9955.11665569
current industrial  0.00024798817482     -2.46875120957/-9955.11665569
current japanese  0.00024798817482     -2.46875120957/-9955.11665569
government strong  0.000247943730219     -2.46830875838/-9955.11665569
base finance  0.000247922713197     -2.46809953147/-9955.11665569
accord decline  0.000247893852155     -2.46781221643/-9955.11665569
chairman national  0.000247697595126     -2.46585845482/-9955.11665569
official strong  0.000247681845952     -2.46570166995/-9955.11665569
chairman official  0.000247681845952     -2.46570166995/-9955.11665569
major stability  0.000247629659169     -2.46518214444/-9955.11665569
exchange fell  0.000247593270523     -2.46481989122/-9955.11665569
canada mark  0.000247581623372     -2.46470394247/-9955.11665569
base mark  0.000247581623372     -2.46470394247/-9955.11665569
month target  0.000247514435091     -2.4640350753/-9955.11665569
chairman month  0.000247514435091     -2.4640350753/-9955.11665569
group industrial  0.000247437328951     -2.46326747468/-9955.11665569
call group  0.000247437328951     -2.46326747468/-9955.11665569
agree billion  0.000247436783969     -2.46326204932/-9955.11665569
stability target  0.000247416980942     -2.46306490787/-9955.11665569
economy make  0.000247411990587     -2.46301522831/-9955.11665569
chairman rate  0.000247293488769     -2.46183552889/-9955.11665569
agreement comment  0.000247165121804     -2.46055762078/-9955.11665569
agreement base  0.000247165121804     -2.46055762078/-9955.11665569
financial year  0.000247056799416     -2.45947925877/-9955.11665569
point reserve  0.000246940533296     -2.45832181598/-9955.11665569
target west  0.000246903268421     -2.4579508398/-9955.11665569
japan pct  0.00024689594933     -2.4578779774/-9955.11665569
january statement  0.000246833382616     -2.45725511846/-9955.11665569
cut paris  0.000246830684898     -2.45722826237/-9955.11665569
cut statement  0.000246830684898     -2.45722826237/-9955.11665569
german target  0.000246781213901     -2.45673577282/-9955.11665569
billion call  0.000246741619554     -2.45634160648/-9955.11665569
agree range  0.000246740782886     -2.45633327734/-9955.11665569
canada government  0.000246711188902     -2.45603866579/-9955.11665569
fund japanese  0.000246637610078     -2.45530618001/-9955.11665569
country target  0.000246625957523     -2.45519017746/-9955.11665569
trading u.s.  0.000246524347258     -2.45417863542/-9955.11665569
comment february  0.000246519963151     -2.45413499112/-9955.11665569
debt february  0.000246519963151     -2.45413499112/-9955.11665569
february strong  0.000246519963151     -2.45413499112/-9955.11665569
canada february  0.000246519963151     -2.45413499112/-9955.11665569
german interest  0.000246434831292     -2.45328749354/-9955.11665569
minister year  0.000246414938721     -2.45308946067/-9955.11665569
deficit financial  0.000246327026886     -2.4522142881/-9955.11665569
debt rise  0.000246293587424     -2.45188139436/-9955.11665569
comment rate  0.000246241637723     -2.45136422902/-9955.11665569
debt week  0.000246186735828     -2.45081767425/-9955.11665569
central pct  0.000246168041384     -2.45063156888/-9955.11665569
term year  0.00024609553986     -2.44990980775/-9955.11665569
chairman year  0.00024609553986     -2.44990980775/-9955.11665569
billion meeting  0.00024605123294     -2.44946872719/-9955.11665569
point term  0.00024605034632     -2.44945990079/-9955.11665569
accord fell  0.000245957841611     -2.44853900562/-9955.11665569
hold trading  0.000245908877019     -2.4480515574/-9955.11665569
capital meeting  0.000245897817195     -2.44794145555/-9955.11665569
meeting point  0.000245897817195     -2.44794145555/-9955.11665569
january make  0.000245842414012     -2.4473899104/-9955.11665569
issue money  0.000245842414012     -2.4473899104/-9955.11665569
accord international  0.000245830929582     -2.44727558157/-9955.11665569
capital national  0.000245819954345     -2.44716632181/-9955.11665569
meeting pct  0.000245806055922     -2.44702796138/-9955.11665569
dlrs official  0.000245780034281     -2.44676891291/-9955.11665569
call strong  0.000245608446973     -2.44506074124/-9955.11665569
chairman reflect  0.000245578195247     -2.44475958177/-9955.11665569
base today  0.000245521529206     -2.44419546473/-9955.11665569
finance point  0.0002454423191     -2.44340691888/-9955.11665569
industrial u.s.  0.000245408215141     -2.44306741/-9955.11665569
billion recent  0.000245365558898     -2.44264276212/-9955.11665569
france policy  0.000245335852893     -2.44234703537/-9955.11665569
comment fell  0.000245335852893     -2.44234703537/-9955.11665569
japanese stability  0.000245335852893     -2.44234703537/-9955.11665569
country german  0.000245277603626     -2.44176715713/-9955.11665569
country france  0.000245277603626     -2.44176715713/-9955.11665569
deficit interest  0.000245231812638     -2.4413113025/-9955.11665569
rate stability  0.000245200686884     -2.44100144198/-9955.11665569
reflect yen  0.0002451739659     -2.44073543147/-9955.11665569
mark reserve  0.00024509734659     -2.43997267731/-9955.11665569
reserve strong  0.00024509734659     -2.43997267731/-9955.11665569
japanese make  0.000245066727863     -2.43966786431/-9955.11665569
expect fell  0.000244894757388     -2.43795587817/-9955.11665569
continue target  0.00024483547399     -2.43736570502/-9955.11665569
fell year  0.000244828004341     -2.43729134379/-9955.11665569
issue january  0.000244729304446     -2.43630877482/-9955.11665569
debt trade  0.000244598809121     -2.43500967864/-9955.11665569
hold point  0.000244595775223     -2.43497947583/-9955.11665569
financial reflect  0.000244580011425     -2.43482254539/-9955.11665569
major reflect  0.000244538619684     -2.43441048577/-9955.11665569
debt meeting  0.000244290569194     -2.43194111421/-9955.11665569
accord exchange  0.000244225887377     -2.43129719918/-9955.11665569
fell range  0.00024416440105     -2.43068509562/-9955.11665569
france fund  0.000244157215981     -2.43061356742/-9955.11665569
month point  0.000244137617726     -2.4304184645/-9955.11665569
agreement secretary  0.000244105468307     -2.43009841329/-9955.11665569
national point  0.00024397676764     -2.42881718314/-9955.11665569
agree debt  0.000243950301863     -2.42855371324/-9955.11665569
agree japanese  0.000243950301863     -2.42855371324/-9955.11665569
fell market  0.000243947109247     -2.42852193038/-9955.11665569
meeting year  0.000243887739843     -2.42793090103/-9955.11665569
level stability  0.000243869390979     -2.42774823595/-9955.11665569
continue dlrs  0.000243861405697     -2.42766874153/-9955.11665569
increase reflect  0.000243793607605     -2.42699380362/-9955.11665569
german rise  0.00024377167613     -2.42677547323/-9955.11665569
base u.s.  0.000243756930991     -2.42662868365/-9955.11665569
mark secretary  0.000243641869122     -2.42548322932/-9955.11665569
base stability  0.000243641869122     -2.42548322932/-9955.11665569
base foreign  0.00024356024323     -2.42467063405/-9955.11665569
report treasury  0.000243540582643     -2.4244749106/-9955.11665569
group money  0.000243533097203     -2.42440039218/-9955.11665569
comment money  0.000243533097203     -2.42440039218/-9955.11665569
money reflect  0.000243533097203     -2.42440039218/-9955.11665569
february monetary  0.000243521207417     -2.42428202797/-9955.11665569
baker economic  0.000243521207417     -2.42428202797/-9955.11665569
february yen  0.000243521207417     -2.42428202797/-9955.11665569
cut german  0.000243425244977     -2.42332671069/-9955.11665569
cut fell  0.000243425244977     -2.42332671069/-9955.11665569
fell official  0.000243406696209     -2.42314205553/-9955.11665569
base official  0.000243406696209     -2.42314205553/-9955.11665569
financial month  0.000243310857034     -2.42218796537/-9955.11665569
debt market  0.000243288412743     -2.42196452983/-9955.11665569
base reserve  0.00024328737227     -2.42195417181/-9955.11665569
base statement  0.000243245470606     -2.42153703586/-9955.11665569
january u.s.  0.000243212480569     -2.42120861618/-9955.11665569
secretary trading  0.000243210694474     -2.4211908354/-9955.11665569
britain secretary  0.000243210694474     -2.4211908354/-9955.11665569
point secretary  0.000243210694474     -2.4211908354/-9955.11665569
capital japan  0.000243204997236     -2.42113411873/-9955.11665569
baker strong  0.000243128052876     -2.42036812865/-9955.11665569
