Topic 0
Topic coherence: -778.256214578
AVG: -1.78909474616
SD:  0.677947815648
interest level  0.00260386814628     -1.85484826452/-712.343390802
exchange february  0.00260346399562     -1.85456037047/-712.343390802
bank japan  0.00259755850533     -1.85035363349/-712.343390802
foreign west  0.00259739864821     -1.85023976033/-712.343390802
economic market  0.00259228962993     -1.84660038493/-712.343390802
economic u.s.  0.00259075428273     -1.8455066905/-712.343390802
bank major  0.00258550849715     -1.8417698898/-712.343390802
rate west  0.00258240998887     -1.83956268791/-712.343390802
decline u.s.  0.00258224627285     -1.83944606588/-712.343390802
february week  0.00257854264947     -1.83680781425/-712.343390802
foreign nation  0.00257400115101     -1.83357270784/-712.343390802
japan rise  0.00257389106529     -1.83349428901/-712.343390802
decline week  0.00257030909312     -1.8309426948/-712.343390802
decline trade  0.00256176928321     -1.82485941765/-712.343390802
february japan  0.00255987237488     -1.82350816754/-712.343390802
bank cut  0.00255582837819     -1.82062745323/-712.343390802
cut rise  0.00255479121509     -1.81988863695/-712.343390802
pct trade  0.00255071010786     -1.81698148718/-712.343390802
billion week  0.00254466386098     -1.81267448318/-712.343390802
level nation  0.00253909708562     -1.80870902754/-712.343390802
growth treasury  0.00253850712245     -1.80828877118/-712.343390802
economic interest  0.00253139696725     -1.80322389912/-712.343390802
level u.s.  0.00251193733892     -1.78936196149/-712.343390802
cut interest  0.00250515662692     -1.78453176611/-712.343390802
exchange level  0.00250314866329     -1.78310140648/-712.343390802
decline month  0.00249805313198     -1.77947163843/-712.343390802
decline market  0.0024878869729     -1.77222984221/-712.343390802
decline growth  0.00247945890989     -1.76622616722/-712.343390802
february major  0.00247668869568     -1.76425282344/-712.343390802
dollar u.s.  0.00247216648263     -1.76103145486/-712.343390802
interest rise  0.0024689415758     -1.7587342138/-712.343390802
cut decline  0.00246439759361     -1.75549733811/-712.343390802
foreign growth  0.00246252854015     -1.75416593024/-712.343390802
dollar treasury  0.00245337554262     -1.74764585294/-712.343390802
dollar paris  0.00245337554262     -1.74764585294/-712.343390802
exchange pct  0.00244956041156     -1.74492816954/-712.343390802
economic exchange  0.00244777967614     -1.74365967443/-712.343390802
exchange week  0.0024400451258     -1.73815001862/-712.343390802
bank trade  0.00243760157891     -1.73640937414/-712.343390802
cut market  0.00243153891365     -1.73209067462/-712.343390802
trade year  0.00243096653265     -1.73168294279/-712.343390802
level week  0.00242981019912     -1.73085923624/-712.343390802
billion interest  0.00242761131299     -1.72929287424/-712.343390802
bank currency  0.00242684430532     -1.7287465014/-712.343390802
exchange major  0.00242470270714     -1.72722094809/-712.343390802
decline japan  0.00242168049427     -1.72506809473/-712.343390802
paris west  0.00241896111495     -1.72313096284/-712.343390802
interest major  0.00241293248318     -1.71883650684/-712.343390802
japan rate  0.00241090894661     -1.71739505394/-712.343390802
february foreign  0.00239966054249     -1.70938232761/-712.343390802
dlrs expect  0.00239936243088     -1.70916996978/-712.343390802
major rise  0.00238804082824     -1.70110510096/-712.343390802
growth major  0.00238201345665     -1.69681154264/-712.343390802
level month  0.00236535565108     -1.68494546494/-712.343390802
cut west  0.00236280093275     -1.68312562823/-712.343390802
interest pct  0.00236224829682     -1.68273196167/-712.343390802
decline rate  0.00235585022962     -1.67817434079/-712.343390802
decline february  0.0023499571347     -1.67397643357/-712.343390802
economic rise  0.00234927417807     -1.67348993393/-712.343390802
japan level  0.00234864699244     -1.67304316239/-712.343390802
foreign u.s.  0.00234479974551     -1.67030260147/-712.343390802
growth west  0.00233554148723     -1.66370754237/-712.343390802
japan u.s.  0.00232347552788     -1.65511243598/-712.343390802
growth level  0.00231756489613     -1.65090203651/-712.343390802
foreign rise  0.00231154936922     -1.64661691568/-712.343390802
major u.s.  0.00230943723755     -1.64511235264/-712.343390802
japan market  0.00230824063573     -1.64425996124/-712.343390802
currency growth  0.00230629315824     -1.64287268852/-712.343390802
february rate  0.00229638554673     -1.63581506695/-712.343390802
cut growth  0.00229505793335     -1.63486935033/-712.343390802
bank week  0.00229402075758     -1.63413052502/-712.343390802
interest market  0.00228731897675     -1.62935655574/-712.343390802
february treasury  0.00225935684     -1.60943791243/-712.343390802
interest week  0.00225210195391     -1.60426994228/-712.343390802
month pct  0.00224500764521     -1.59921635836/-712.343390802
dollar february  0.00224415681317     -1.59861027378/-712.343390802
bank exchange  0.00224140134153     -1.59664743177/-712.343390802
decline major  0.00223716163719     -1.59362730641/-712.343390802
dollar nation  0.00223339953958     -1.59094740104/-712.343390802
bank month  0.00223204252463     -1.58998074041/-712.343390802
nation west  0.0022315074313     -1.58959957021/-712.343390802
major market  0.002230344657     -1.58877127563/-712.343390802
foreign level  0.00222636744721     -1.58593813652/-712.343390802
cut dollar  0.00222272407114     -1.58334280165/-712.343390802
dollar growth  0.00222272407114     -1.58334280165/-712.343390802
billion foreign  0.00221925673704     -1.58087286912/-712.343390802
level market  0.00221843100133     -1.58028466175/-712.343390802
decline foreign  0.00221733965189     -1.57950724619/-712.343390802
foreign rate  0.00220861838585     -1.57329470997/-712.343390802
bank expect  0.00220433470409     -1.57024325757/-712.343390802
growth rise  0.00220410108219     -1.57007683855/-712.343390802
bank foreign  0.00219976944044     -1.56699122219/-712.343390802
nation treasury  0.0021919606659     -1.56142869325/-712.343390802
japan treasury  0.0021919606659     -1.56142869325/-712.343390802
cut level  0.00218269259283     -1.55482664265/-712.343390802
decline west  0.00218224562827     -1.5545082504/-712.343390802
february month  0.00217035269934     -1.54603640108/-712.343390802
rate week  0.0021667102787     -1.54344174682/-712.343390802
cut major  0.00215692166504     -1.53646889257/-712.343390802
economic february  0.0021560192948     -1.53582609509/-712.343390802
growth rate  0.00215496278476     -1.53507349715/-712.343390802
exchange rise  0.00215483845861     -1.53498493424/-712.343390802
bank dollar  0.00215050763741     -1.53189990238/-712.343390802
week west  0.00214640153631     -1.5289749484/-712.343390802
february west  0.00214640153631     -1.5289749484/-712.343390802
exchange expect  0.00213607892777     -1.52162170643/-712.343390802
month u.s.  0.00213558101606     -1.52126702231/-712.343390802
cut japan  0.00213444669914     -1.52045899915/-712.343390802
decline rise  0.00212742305697     -1.51545575407/-712.343390802
u.s. week  0.0021263554582     -1.51469525715/-712.343390802
interest trade  0.0021143624069     -1.50615208632/-712.343390802
exchange interest  0.00211144992176     -1.50407739678/-712.343390802
paris treasury  0.0021068547709     -1.50080407143/-712.343390802
cut foreign  0.00210497431137     -1.49946453851/-712.343390802
interest month  0.00210130354683     -1.49684969365/-712.343390802
rise week  0.00209971523643     -1.49571827123/-712.343390802
expect pct  0.00209731704831     -1.49400993778/-712.343390802
dollar west  0.00209086095421     -1.48941098182/-712.343390802
major rate  0.00208647030655     -1.48628333298/-712.343390802
currency cut  0.0020858885741     -1.48586893971/-712.343390802
bank interest  0.00208180561859     -1.48296047334/-712.343390802
exchange month  0.00207529812133     -1.47832490067/-712.343390802
economic level  0.00207362457574     -1.47713276153/-712.343390802
billion month  0.00206651739636     -1.47207000928/-712.343390802
major nation  0.0020646975213     -1.4707736333/-712.343390802
economic nation  0.002047141701     -1.45826786074/-712.343390802
bank u.s.  0.00204051389667     -1.45354658813/-712.343390802
february level  0.00203959097352     -1.45288914992/-712.343390802
level rise  0.00203711428284     -1.45112489569/-712.343390802
growth nation  0.00203594777839     -1.45029394395/-712.343390802
expect u.s.  0.00202868494623     -1.44512031347/-712.343390802
currency february  0.00202714287578     -1.44402182978/-712.343390802
decline treasury  0.00202661479875     -1.44364565759/-712.343390802
cut rate  0.00202649228862     -1.44355838831/-712.343390802
growth paris  0.00202431157045     -1.44200496813/-712.343390802
expect year  0.00201790806001     -1.4374434698/-712.343390802
economic west  0.00201153142826     -1.43290111831/-712.343390802
currency rate  0.00201056980411     -1.43221611171/-712.343390802
economic rate  0.00201056980411     -1.43221611171/-712.343390802
rate trade  0.00201056980411     -1.43221611171/-712.343390802
level major  0.00200123734556     -1.42556819653/-712.343390802
level west  0.00200085595982     -1.42529651892/-712.343390802
dollar exchange  0.00200002390368     -1.42470380923/-712.343390802
billion trade  0.00199252244238     -1.41936019286/-712.343390802
level rate  0.00198442719882     -1.41359359961/-712.343390802
february trade  0.00198314623893     -1.41268111629/-712.343390802
decline economic  0.0019756591954     -1.40734777032/-712.343390802
pct u.s.  0.00197079494574     -1.40388275422/-712.343390802
currency nation  0.00197075709016     -1.40385578805/-712.343390802
billion expect  0.00196869951592     -1.40239008864/-712.343390802
expect february  0.00196821187112     -1.40204271809/-712.343390802
market week  0.00196578405918     -1.4003132823/-712.343390802
currency paris  0.00195974670168     -1.39601261059/-712.343390802
japan west  0.00195894785267     -1.39544355577/-712.343390802
february rise  0.00195638847669     -1.39362040121/-712.343390802
currency treasury  0.00192722438228     -1.37284555131/-712.343390802
currency decline  0.00192722438228     -1.37284555131/-712.343390802
rise u.s.  0.00192669459039     -1.37246815755/-712.343390802
japan trade  0.00192665130916     -1.37243732646/-712.343390802
rise trade  0.00192374009044     -1.37036353905/-712.343390802
cut economic  0.00192347793746     -1.3701767961/-712.343390802
economic major  0.0019184144521     -1.36656985577/-712.343390802
billion pct  0.00191840762315     -1.36656499121/-712.343390802
major west  0.00191825464593     -1.3664560189/-712.343390802
dollar week  0.00191800515602     -1.36627829641/-712.343390802
expect trade  0.00191383097043     -1.3633048429/-712.343390802
nation paris  0.00191245569005     -1.36232517101/-712.343390802
foreign week  0.00191130445226     -1.36150509437/-712.343390802
foreign japan  0.00190408686651     -1.35636369487/-712.343390802
foreign major  0.00189690619953     -1.35124859421/-712.343390802
expect treasury  0.00189636619302     -1.35086392414/-712.343390802
expect west  0.0018884906193     -1.34525381125/-712.343390802
month rate  0.0018796533182     -1.33895861822/-712.343390802
bank rise  0.00187562021743     -1.33608566554/-712.343390802
market month  0.00186695020812     -1.32990964171/-712.343390802
month trade  0.00185422814208     -1.32084716205/-712.343390802
major week  0.00185410623134     -1.32076031974/-712.343390802
cut week  0.00185187966742     -1.31917424165/-712.343390802
dollar interest  0.00185114407525     -1.31865024742/-712.343390802
expect interest  0.00184103128808     -1.31144647032/-712.343390802
market pct  0.00183845335718     -1.30961009829/-712.343390802
expect japan  0.0018325816082     -1.3054273967/-712.343390802
exchange trade  0.00182531297623     -1.30024963476/-712.343390802
expect foreign  0.00181348657181     -1.29182517374/-712.343390802
japan major  0.00181281450942     -1.29134643453/-712.343390802
expect month  0.00180906122196     -1.28867280502/-712.343390802
dlrs west  0.00180280737808     -1.28421792066/-712.343390802
foreign interest  0.00180005281059     -1.28225572272/-712.343390802
month week  0.00179530564755     -1.2788741125/-712.343390802
trade west  0.00179360198552     -1.27766052012/-712.343390802
dollar rate  0.00178665128239     -1.27270923268/-712.343390802
billion market  0.00178547038356     -1.2718680272/-712.343390802
expect nation  0.00178539055726     -1.27181116347/-712.343390802
pct rise  0.00178445372537     -1.27114381746/-712.343390802
economic foreign  0.00177356490525     -1.26338723842/-712.343390802
dollar level  0.00177181125488     -1.26213803716/-712.343390802
expect week  0.00176722836493     -1.25887344579/-712.343390802
dollar major  0.00176411908586     -1.2566585714/-712.343390802
trade week  0.00176260293295     -1.2555785499/-712.343390802
billion rate  0.0017599110961     -1.25366103771/-712.343390802
decline level  0.00175178572486     -1.2478729832/-712.343390802
currency japan  0.00174648432852     -1.24409656856/-712.343390802
expect market  0.00174044761485     -1.23979635547/-712.343390802
currency west  0.00173709421101     -1.23740758041/-712.343390802
billion u.s.  0.00173600434435     -1.2366312211/-712.343390802
expect rate  0.00170791191683     -1.21661976603/-712.343390802
exchange foreign  0.00169695605295     -1.2088154288/-712.343390802
decline dollar  0.00169672291175     -1.20864935221/-712.343390802
month west  0.0016961370447     -1.20823201369/-712.343390802
dlrs rate  0.00169520760086     -1.20756993051/-712.343390802
major month  0.00168953659719     -1.20353022853/-712.343390802
dollar economic  0.00168943033777     -1.20345453533/-712.343390802
exchange rate  0.00168680148392     -1.20158188866/-712.343390802
currency week  0.00168203549402     -1.19818686726/-712.343390802
expect rise  0.00167994826716     -1.196700045/-712.343390802
currency interest  0.00167306538469     -1.19179706916/-712.343390802
exchange u.s.  0.00166550922972     -1.18641449211/-712.343390802
trade u.s.  0.00164789303911     -1.17386571516/-712.343390802
cut month  0.00163658869373     -1.16581313944/-712.343390802
dollar month  0.001632414691     -1.16283981618/-712.343390802
currency economic  0.00162905496739     -1.16044653928/-712.343390802
cut expect  0.00162334503574     -1.1563791072/-712.343390802
billion rise  0.00162078281295     -1.15455392473/-712.343390802
level trade  0.00159636626586     -1.13716095879/-712.343390802
economic japan  0.00159438811433     -1.13575183562/-712.343390802
interest rate  0.00159358456714     -1.13517943409/-712.343390802
currency dlrs  0.001586382462     -1.13004906209/-712.343390802
market trade  0.00158608506218     -1.1298372113/-712.343390802
currency expect  0.0015780014381     -1.12407889511/-712.343390802
foreign month  0.00156656820528     -1.11593450727/-712.343390802
market rise  0.0015660187846     -1.11554313108/-712.343390802
dollar expect  0.00156425483152     -1.11428659076/-712.343390802
currency major  0.00156138802131     -1.11224443746/-712.343390802
cut trade  0.0015589384499     -1.11049950145/-712.343390802
month rise  0.00153815820973     -1.09569683471/-712.343390802
currency level  0.00153683082365     -1.09475128001/-712.343390802
economic expect  0.00152048592872     -1.08310810213/-712.343390802
dollar foreign  0.00151843854441     -1.08164966145/-712.343390802
market u.s.  0.00151488784974     -1.07912034757/-712.343390802
expect major  0.00151456137202     -1.07888778332/-712.343390802
dollar japan  0.00148032351531     -1.05449867238/-712.343390802
decline expect  0.00147722043972     -1.05228821699/-712.343390802
trade treasury  0.00147047471159     -1.04748294215/-712.343390802
exchange year  0.00145930092947     -1.0395233723/-712.343390802
bank billion  0.00145379227801     -1.03559932084/-712.343390802
bank year  0.00145379227801     -1.03559932084/-712.343390802
bank rate  0.00142200637666     -1.01295684409/-712.343390802
rate rise  0.00141695602699     -1.00935926089/-712.343390802
currency month  0.00140524754672     -1.00101880235/-712.343390802
expect level  0.00140203298445     -0.998728930162/-712.343390802
major trade  0.00139882552007     -0.996444114109/-712.343390802
exchange market  0.00139556529808     -0.994121716519/-712.343390802
dollar trade  0.00137182012313     -0.977206998081/-712.343390802
bank market  0.00136302455325     -0.970941532005/-712.343390802
dlrs dollar  0.00133743920471     -0.952715978073/-712.343390802
dlrs rise  0.00133054368135     -0.94780399758/-712.343390802
japan nation  0.00132855695056     -0.946388763031/-712.343390802
bank dlrs  0.0013258515781     -0.944461608841/-712.343390802
economic growth  0.0013258515781     -0.944461608841/-712.343390802
dlrs market  0.00132051077293     -0.940657121579/-712.343390802
cut dlrs  0.00131669846178     -0.937941446926/-712.343390802
rate u.s.  0.00131366309771     -0.935779225392/-712.343390802
week year  0.00130218227507     -0.927600937266/-712.343390802
dlrs week  0.00128893861709     -0.918166905032/-712.343390802
billion currency  0.00126474865272     -0.900935343791/-712.343390802
dlrs month  0.00126351917989     -0.900059536946/-712.343390802
currency trade  0.00125807967422     -0.896184741032/-712.343390802
dollar rise  0.00122856161091     -0.875157743727/-712.343390802
market rate  0.00122648013048     -0.8736750149/-712.343390802
dlrs major  0.00122341640314     -0.871492588974/-712.343390802
dlrs u.s.  0.00120958872493     -0.861642533789/-712.343390802
dlrs pct  0.00120439046594     -0.857939588357/-712.343390802
foreign trade  0.00119999949313     -0.854811707893/-712.343390802
currency rise  0.00119944304838     -0.854415328156/-712.343390802
u.s. year  0.00118743105784     -0.845858666087/-712.343390802
currency pct  0.0011867387324     -0.845365492636/-712.343390802
market year  0.0011721867347     -0.834999473249/-712.343390802
currency foreign  0.00116789526378     -0.831942472304/-712.343390802
interest year  0.00115449185986     -0.822394646107/-712.343390802
pct year  0.00115079928525     -0.819764264989/-712.343390802
west year  0.00114995201181     -0.819160715353/-712.343390802
foreign market  0.00112777511019     -0.803363146057/-712.343390802
dlrs year  0.00111936025513     -0.797368879669/-712.343390802
currency exchange  0.00111283654679     -0.792721759151/-712.343390802
dlrs foreign  0.00107096550113     -0.762895196504/-712.343390802
rate year  0.0010668483607     -0.759962378734/-712.343390802
currency year  0.00106564496583     -0.759105148352/-712.343390802
dlrs interest  0.00104620738656     -0.745258917225/-712.343390802
economic trade  0.00102772084919     -0.732090154509/-712.343390802
dlrs exchange  0.000999062063761     -0.711675258121/-712.343390802
bank pct  0.000942942190278     -0.671698637152/-712.343390802
month year  0.00093180469557     -0.663764916407/-712.343390802
dollar market  0.000919505591992     -0.655003731261/-712.343390802
currency market  0.000906759383142     -0.645924053629/-712.343390802
dollar year  0.000882178855291     -0.628414277072/-712.343390802
currency u.s.  0.000876017629108     -0.624025368321/-712.343390802
currency dollar  0.000840982936155     -0.599068636347/-712.343390802
billion year  0.000834808262041     -0.594670148051/-712.343390802
foreign year  0.00080379666268     -0.572579240209/-712.343390802
cut year  0.000799665289364     -0.569636283732/-712.343390802
major year  0.00074789118928     -0.532755345722/-712.343390802
level year  0.000734913512294     -0.523510783293/-712.343390802
rise year  0.000663492960188     -0.472634825034/-712.343390802
billion dlrs  0.000642473036674     -0.457661421443/-712.343390802
pct rate  0.000525772058228     -0.374530250747/-712.343390802

Topic 3
Topic coherence: -816.527871513
AVG: -1.8770755667
SD:  0.495121444112
dlrs plc  0.00409534026954     -3.34395947341/-816.527871513
corp plc  0.0040576526778     -3.31318650434/-816.527871513
expect plc  0.0037880833846     -3.09307566314/-816.527871513
plc year  0.0037849224332     -3.09049465822/-816.527871513
plc sale  0.00363649438076     -2.96929901649/-816.527871513
shareholder year  0.00358146719711     -2.92436778735/-816.527871513
mln plc  0.00355893876954     -2.90597269834/-816.527871513
billion plc  0.00352614841177     -2.8791984573/-816.527871513
capital lt  0.00352598698587     -2.87906664855/-816.527871513
plc report  0.00350887622935     -2.86509523896/-816.527871513
lt plc  0.00350462543377     -2.86162434589/-816.527871513
acquire year  0.0034511833363     -2.81798738379/-816.527871513
earnings plc  0.00344353543554     -2.81174265966/-816.527871513
hold profit  0.00343682320623     -2.80626193735/-816.527871513
plc total  0.00343488218179     -2.80467703679/-816.527871513
capital corp  0.00342132606483     -2.79360808946/-816.527871513
acquisition year  0.00339089520348     -2.76876044302/-816.527871513
pct plc  0.00336992672501     -2.75163909593/-816.527871513
sale shareholder  0.00334209492896     -2.72891365874/-816.527871513
plc result  0.00331909229539     -2.71013136731/-816.527871513
capital mln  0.00330147009977     -2.69574235343/-816.527871513
capital sale  0.00327093063337     -2.67080602793/-816.527871513
capital dlrs  0.00326310716126     -2.6644179449/-816.527871513
acquire plc  0.00325164365307     -2.65505767096/-816.527871513
report shareholder  0.0032391477861     -2.6448544473/-816.527871513
acquire report  0.00322498927075     -2.6332936249/-816.527871513
cash year  0.00321670996798     -2.62653334343/-816.527871513
operation pct  0.00321313051646     -2.6236106215/-816.527871513
mln shareholder  0.00319054575945     -2.60516953792/-816.527871513
acquire profit  0.00317507510084     -2.59253731398/-816.527871513
unit year  0.00314464812897     -2.56769284341/-816.527871513
operation shareholder  0.00312264190706     -2.54972414986/-816.527871513
acquisition report  0.00311725409598     -2.54532485195/-816.527871513
business lt  0.00309962777816     -2.53093247218/-816.527871513
capital year  0.00308906765532     -2.52230983756/-816.527871513
business mln  0.00308569477308     -2.5195557852/-816.527871513
acquisition total  0.0030693184344     -2.50618404824/-816.527871513
company plc  0.00305464452308     -2.49420239066/-816.527871513
hold mln  0.00304857987406     -2.48925043571/-816.527871513
cash plc  0.00304671476985     -2.48772752613/-816.527871513
acquisition plc  0.00303996341671     -2.48221485812/-816.527871513
hold sale  0.00302158341285     -2.46720707269/-816.527871513
earnings lt  0.00302106310297     -2.46678222517/-816.527871513
hold lt  0.00301868735453     -2.46484236035/-816.527871513
shareholder total  0.00301774458516     -2.46407256289/-816.527871513
earnings pct  0.00301015808909     -2.4578779774/-816.527871513
capital profit  0.00300336407967     -2.45233047935/-816.527871513
acquisition pct  0.00299687009684     -2.44702796138/-816.527871513
acquire expect  0.00298575953525     -2.43795587817/-816.527871513
acquisition mln  0.0029661171408     -2.42191731564/-816.527871513
lt total  0.002960743817     -2.41752984699/-816.527871513
profit sell  0.00295714357784     -2.41459015137/-816.527871513
corp earnings  0.00295446125376     -2.412399959/-816.527871513
acquisition capital  0.00292683400208     -2.38984153799/-816.527871513
capital unit  0.00292565156595     -2.38887604593/-816.527871513
plc share  0.00291835147993     -2.38291532223/-816.527871513
dlrs shareholder  0.00291498488979     -2.38016640755/-816.527871513
billion operation  0.00291089823933     -2.37682954355/-816.527871513
earnings mln  0.00291043946505     -2.37645494156/-816.527871513
cash mln  0.00290772093355     -2.37423518482/-816.527871513
cash lt  0.00290541833341     -2.37235504763/-816.527871513
hold operation  0.00290506390924     -2.37206565042/-816.527871513
plc shareholder  0.00290300344166     -2.37038322121/-816.527871513
acquire result  0.00290156020755     -2.36920478034/-816.527871513
acquisition sale  0.00289901140759     -2.36712361413/-816.527871513
acquire sale  0.00289174314924     -2.36118887861/-816.527871513
lt report  0.00289036478908     -2.36006340912/-816.527871513
shareholder unit  0.00288111218715     -2.35250840176/-816.527871513
acquire earnings  0.00288074713962     -2.35221033028/-816.527871513
business corp  0.00288021440447     -2.35177533718/-816.527871513
capital company  0.00287342106079     -2.34622838273/-816.527871513
business year  0.00286787053426     -2.34169622311/-816.527871513
hold year  0.00286787053426     -2.34169622311/-816.527871513
cash report  0.00286215313683     -2.33702780876/-816.527871513
earnings hold  0.0028594475082     -2.33481858757/-816.527871513
group operation  0.00285885377922     -2.33433379131/-816.527871513
business dlrs  0.00285643471962     -2.33235856173/-816.527871513
plc unit  0.00285229443551     -2.32897790435/-816.527871513
capital share  0.00283004672462     -2.31081202833/-816.527871513
mln unit  0.00282630696488     -2.30775841027/-816.527871513
expect shareholder  0.00282578926728     -2.30733569575/-816.527871513
corp report  0.00282487982942     -2.30659311439/-816.527871513
capital pct  0.00282455524145     -2.30632807927/-816.527871513
earnings unit  0.00282413921996     -2.30598838613/-816.527871513
acquire operation  0.00282275146011     -2.30485524153/-816.527871513
result shareholder  0.00282252001383     -2.3046662592/-816.527871513
capital report  0.00282098294292     -2.30341119796/-816.527871513
make operation  0.0028207928831     -2.30325600882/-816.527871513
pct profit  0.00282073402794     -2.30320795194/-816.527871513
lt operation  0.00281976943483     -2.30242033478/-816.527871513
dlrs hold  0.00281211029439     -2.29616643313/-816.527871513
capital result  0.00280982872993     -2.29430347216/-816.527871513
acquisition expect  0.00280923904329     -2.29382197659/-816.527871513
profit stock  0.00280786536963     -2.29270033376/-816.527871513
operation plc  0.00280098326861     -2.28708090646/-816.527871513
acquire mln  0.00279867158245     -2.28519335028/-816.527871513
profit shareholder  0.00279796499196     -2.28461639945/-816.527871513
make plc  0.00279637949123     -2.28332179392/-816.527871513
acquire capital  0.0027952289999     -2.28238238568/-816.527871513
pct unit  0.0027794692445     -2.26951410615/-816.527871513
capital group  0.00276386836959     -2.25677555696/-816.527871513
report unit  0.00276171179915     -2.25501465709/-816.527871513
share unit  0.00275267165412     -2.24763312671/-816.527871513
cash pct  0.00274671162618     -2.24276659778/-816.527871513
business pct  0.00274671162618     -2.24276659778/-816.527871513
sell year  0.00274198001204     -2.23890310296/-816.527871513
capital expect  0.00273741206821     -2.2351732495/-816.527871513
capital total  0.00273690902004     -2.23476249666/-816.527871513
operation total  0.00273690902004     -2.23476249666/-816.527871513
corp hold  0.00273026152448     -2.22933463125/-816.527871513
acquisition dlrs  0.0027199002088     -2.22087432822/-816.527871513
lt result  0.00271910570208     -2.22022559133/-816.527871513
lt sell  0.00271169449678     -2.21417413565/-816.527871513
capital plc  0.00271022338797     -2.2129729343/-816.527871513
corp operation  0.00270324503327     -2.20727491319/-816.527871513
dlrs earnings  0.00270120216718     -2.20560685609/-816.527871513
cash expect  0.00269925639849     -2.20401808172/-816.527871513
mln operation  0.00269854325162     -2.20343577743/-816.527871513
business report  0.00269600343161     -2.2013619436/-816.527871513
corp total  0.0026943703717     -2.20002850467/-816.527871513
lt shareholder  0.00268791320709     -2.19475604979/-816.527871513
cash corp  0.00268117780674     -2.18925640769/-816.527871513
acquisition lt  0.00267529663405     -2.18445426627/-816.527871513
business share  0.00267519457222     -2.18437092993/-816.527871513
mln sell  0.00266690722851     -2.17760408282/-816.527871513
capital make  0.00265931385011     -2.17140387771/-816.527871513
billion sell  0.00265806622862     -2.17038515999/-816.527871513
corp result  0.00265521150677     -2.16805420004/-816.527871513
cash result  0.00264471590584     -2.15948424935/-816.527871513
pct shareholder  0.00262705047374     -2.14505993168/-816.527871513
acquire billion  0.0026181606672     -2.13780115687/-816.527871513
hold report  0.00261639215001     -2.13635711329/-816.527871513
lt unit  0.00261579960679     -2.13587328524/-816.527871513
dlrs unit  0.0026142350983     -2.13459582045/-816.527871513
earnings shareholder  0.00261176843495     -2.13258172107/-816.527871513
capital shareholder  0.00261157598963     -2.13242458411/-816.527871513
hold unit  0.00260782874013     -2.12936485045/-816.527871513
cash profit  0.00259956063669     -2.12261371355/-816.527871513
acquisition profit  0.00259723268173     -2.12071287344/-816.527871513
acquisition operation  0.00259723268173     -2.12071287344/-816.527871513
dlrs operation  0.00259707188334     -2.12058157707/-816.527871513
profit unit  0.00259622014196     -2.11988610649/-816.527871513
operation year  0.00259388945239     -2.1179830335/-816.527871513
operation share  0.00259351778343     -2.11767955543/-816.527871513
billion capital  0.00259018146084     -2.11495535505/-816.527871513
business capital  0.00258099527454     -2.10745457791/-816.527871513
expect lt  0.00257713057086     -2.10429893964/-816.527871513
earnings year  0.00256630499943     -2.09545955883/-816.527871513
hold result  0.00255948514493     -2.08989095755/-816.527871513
cash earnings  0.00255708130537     -2.08792815556/-816.527871513
cash dlrs  0.00255401166105     -2.08542170542/-816.527871513
corp shareholder  0.00254864885285     -2.08104282305/-816.527871513
acquisition result  0.00253907304013     -2.07322390507/-816.527871513
billion business  0.00253730859101     -2.07178318319/-816.527871513
acquire pct  0.00253605795981     -2.07076200796/-816.527871513
lt make  0.00253164584432     -2.06715939269/-816.527871513
capital earnings  0.00252842349889     -2.06452825783/-816.527871513
business total  0.00252538813543     -2.06204979897/-816.527871513
profit total  0.00252538813543     -2.06204979897/-816.527871513
earnings sale  0.00252501113129     -2.06174196458/-816.527871513
sale total  0.00251965139435     -2.05736558998/-816.527871513
expect operation  0.00250511332907     -2.04549485448/-816.527871513
acquire dlrs  0.00249661137427     -2.03855277143/-816.527871513
company operation  0.00249630967912     -2.03830642893/-816.527871513
mln result  0.00249448083922     -2.03681313018/-816.527871513
group mln  0.00249061133225     -2.03365356989/-816.527871513
stock year  0.00248454022631     -2.02869634267/-816.527871513
billion corp  0.00248367303903     -2.02798826009/-816.527871513
billion hold  0.00248111993248     -2.02590357744/-816.527871513
billion stock  0.00248111993248     -2.02590357744/-816.527871513
operation report  0.00247882282888     -2.02402792832/-816.527871513
billion lt  0.00247859330781     -2.02384051797/-816.527871513
company earnings  0.00247639545275     -2.02204590805/-816.527871513
capital cash  0.00247630271826     -2.02197018777/-816.527871513
business shareholder  0.00247535818374     -2.021198949/-816.527871513
acquire lt  0.00246946508216     -2.01638706731/-816.527871513
corp profit  0.00246887288384     -2.01590352088/-816.527871513
group year  0.00246680902608     -2.01421832349/-816.527871513
cash operation  0.0024633428308     -2.01138807843/-816.527871513
mln report  0.00245820498252     -2.00719288212/-816.527871513
dlrs sell  0.00245471843149     -2.00434601602/-816.527871513
total unit  0.00245454169713     -2.00420170749/-816.527871513
pct result  0.00245418609331     -2.00391134706/-816.527871513
corp group  0.00244700269664     -1.99804590348/-816.527871513
business make  0.00244204319937     -1.99399633572/-816.527871513
dlrs result  0.00242474181063     -1.9798692696/-816.527871513
expect profit  0.00242447117576     -1.97964828869/-816.527871513
corp sell  0.00241843701826     -1.97472123091/-816.527871513
business sale  0.00241219772697     -1.96962667567/-816.527871513
acquisition sell  0.00240648043083     -1.96495834403/-816.527871513
dlrs total  0.00240377044311     -1.96274556352/-816.527871513
