Topic 0
Topic coherence: -4297.71018531
AVG: -2.42808485046
SD:  0.779030263797
february rate  0.000499972187368     -1.63581506695/-3271.81212931
rate reserve  0.000499972187368     -1.63581506695/-3271.81212931
policy rate  0.000499972187368     -1.63581506695/-3271.81212931
interest international  0.000499932781548     -1.63568613851/-3271.81212931
current market  0.000499812100032     -1.63529129126/-3271.81212931
cut growth  0.000499683137574     -1.63486935033/-3271.81212931
bank week  0.000499457322254     -1.63413052502/-3271.81212931
country make  0.000499380460436     -1.63387904759/-3271.81212931
major policy  0.000499305148479     -1.63363264102/-3271.81212931
meeting policy  0.000499244257749     -1.63343341799/-3271.81212931
decline international  0.000499018498028     -1.6326947746/-3271.81212931
interest market  0.000497998201408     -1.62935655574/-3271.81212931
agree level  0.00049578735204     -1.62212307196/-3271.81212931
japan meeting  0.000495677826482     -1.62176472491/-3271.81212931
japan time  0.000495677826482     -1.62176472491/-3271.81212931
agreement current  0.000495582657284     -1.62145334918/-3271.81212931
major meeting  0.000495174801554     -1.62011892185/-3271.81212931
agree economic  0.000495110705713     -1.6199092123/-3271.81212931
country economy  0.000494402383215     -1.61759171416/-3271.81212931
country fall  0.000494402383215     -1.61759171416/-3271.81212931
international west  0.000494145291778     -1.61675055928/-3271.81212931
agreement week  0.000493921995751     -1.61601997663/-3271.81212931
central policy  0.000493685514385     -1.61524625403/-3271.81212931
exchange increase  0.000493390351619     -1.61428053691/-3271.81212931
dollar mark  0.000493339591799     -1.61411446032/-3271.81212931
fall finance  0.00049320808761     -1.61368420332/-3271.81212931
add international  0.000492713508945     -1.61206603484/-3271.81212931
make reserve  0.000492395006779     -1.61102395559/-3271.81212931
february treasury  0.000491910246929     -1.60943791243/-3271.81212931
dollar meeting  0.000490961050448     -1.60633231988/-3271.81212931
agree mark  0.00049087241564     -1.60604232343/-3271.81212931
interest week  0.000490330703253     -1.60426994228/-3271.81212931
money rate  0.000490268482797     -1.60406636863/-3271.81212931
central rate  0.000490268482797     -1.60406636863/-3271.81212931
agree currency  0.000490141827216     -1.60365197537/-3271.81212931
agreement reserve  0.000489978859642     -1.60311877608/-3271.81212931
market money  0.000489966296327     -1.60307767128/-3271.81212931
level time  0.000489352566555     -1.60106966276/-3271.81212931
month pct  0.000488786120706     -1.59921635836/-3271.81212931
finance japan  0.000488651286658     -1.59877520669/-3271.81212931
dollar february  0.000488600876395     -1.59861027378/-3271.81212931
dollar time  0.000488600876395     -1.59861027378/-3271.81212931
dollar monetary  0.000488600876395     -1.59861027378/-3271.81212931
bank exchange  0.000488000951359     -1.59664743177/-3271.81212931
central increase  0.000487807621289     -1.5960148921/-3271.81212931
comment increase  0.000487512458522     -1.59504917498/-3271.81212931
hold interest  0.000487195896069     -1.59401344211/-3271.81212931
minister official  0.000487149823295     -1.59386270065/-3271.81212931
decline major  0.000487077877159     -1.59362730641/-3271.81212931
agree finance  0.000486773302125     -1.59263079412/-3271.81212931
japan policy  0.000486344551021     -1.59122800105/-3271.81212931
dollar nation  0.000486258788145     -1.59094740104/-3271.81212931
agreement exchange  0.000486060479444     -1.59029857222/-3271.81212931
bank month  0.000485963337005     -1.58998074041/-3271.81212931
nation west  0.000485846835756     -1.58959957021/-3271.81212931
policy west  0.000485846835756     -1.58959957021/-3271.81212931
country u.s.  0.000485808845226     -1.58947527234/-3271.81212931
major market  0.000485593674952     -1.58877127563/-3271.81212931
minister trade  0.000484883707105     -1.58644839421/-3271.81212931
foreign level  0.000484727751423     -1.58593813652/-3271.81212931
agreement expect  0.000484146220632     -1.58403547702/-3271.81212931
cut dollar  0.000483934510624     -1.58334280165/-3271.81212931
dollar growth  0.000483934510624     -1.58334280165/-3271.81212931
growth international  0.000483300071328     -1.58126703547/-3271.81212931
billion foreign  0.000483179597924     -1.58087286912/-3271.81212931
group major  0.000483108457457     -1.58064011088/-3271.81212931
major minister  0.000483108457457     -1.58064011088/-3271.81212931
level meeting  0.00048305046656     -1.58045037556/-3271.81212931
level market  0.000482999817621     -1.58028466175/-3271.81212931
decline foreign  0.000482762207536     -1.57950724619/-3271.81212931
current foreign  0.000482762207536     -1.57950724619/-3271.81212931
group international  0.000482150197806     -1.57750486533/-3271.81212931
agree official  0.000482102741705     -1.57734959788/-3271.81212931
country month  0.000482067646186     -1.57723477194/-3271.81212931
economic industrial  0.000481991051215     -1.57698416758/-3271.81212931
increase minister  0.00048180549123     -1.57637705017/-3271.81212931
add exchange  0.000481745475713     -1.57618069068/-3271.81212931
cut international  0.000481699067066     -1.5760288503/-3271.81212931
cut economy  0.000481699067066     -1.5760288503/-3271.81212931
increase paris  0.000481548542059     -1.57553636076/-3271.81212931
international level  0.000480978316108     -1.57367068858/-3271.81212931
foreign rate  0.000480863401621     -1.57329470997/-3271.81212931
agreement u.s.  0.000480815765344     -1.57313885302/-3271.81212931
agree country  0.000480427788241     -1.57186946482/-3271.81212931
bank expect  0.000479930752596     -1.57024325757/-3271.81212931
growth rise  0.000479879888117     -1.57007683855/-3271.81212931
cut minister  0.000479523676949     -1.56891138253/-3271.81212931
february official  0.000479433370841     -1.56861591791/-3271.81212931
bank foreign  0.00047893679718     -1.56699122219/-3271.81212931
agree hold  0.000478548736299     -1.56572155989/-3271.81212931
make official  0.000478083418343     -1.56419912696/-3271.81212931
hold time  0.000478062781006     -1.56413160547/-3271.81212931
current west  0.000477767748075     -1.56316631315/-3271.81212931
nation treasury  0.000477236660155     -1.56142869325/-3271.81212931
japan treasury  0.000477236660155     -1.56142869325/-3271.81212931
agree treasury  0.000477236660155     -1.56142869325/-3271.81212931
increase treasury  0.000477236660155     -1.56142869325/-3271.81212931
exchange hold  0.000476085295044     -1.55766164291/-3271.81212931
current official  0.000476067028189     -1.55760187719/-3271.81212931
international market  0.000475347765128     -1.55524858359/-3271.81212931
cut level  0.00047521880267     -1.55482664265/-3271.81212931
decline west  0.000475121488938     -1.5545082504/-3271.81212931
current japan  0.000475065004557     -1.55432344412/-3271.81212931
add billion  0.000474520632951     -1.5525423625/-3271.81212931
central economic  0.000474381338115     -1.55208661596/-3271.81212931
increase week  0.000474376642267     -1.55207125203/-3271.81212931
agreement make  0.000473224158263     -1.54830054089/-3271.81212931
agreement level  0.000472827405839     -1.54700244149/-3271.81212931
february month  0.000472532144262     -1.54603640108/-3271.81212931
finance west  0.000472497944751     -1.54592450671/-3271.81212931
growth time  0.000472184627429     -1.5448993913/-3271.81212931
increase meeting  0.000472104710833     -1.54463791921/-3271.81212931
country policy  0.000472007392851     -1.54431951305/-3271.81212931
make pct  0.000471839881487     -1.54377144734/-3271.81212931
rate week  0.000471739111482     -1.54344174682/-3271.81212931
increase year  0.000471270120593     -1.54190729674/-3271.81212931
economy mark  0.00047082319524     -1.54044504095/-3271.81212931
international week  0.000470346152813     -1.53888424775/-3271.81212931
official west  0.000469896728871     -1.53741381704/-3271.81212931
country current  0.000469829239824     -1.53719300556/-3271.81212931
cut major  0.000469607921189     -1.53646889257/-3271.81212931
economic february  0.000469411455912     -1.53582609509/-3271.81212931
growth rate  0.000469181431108     -1.53507349715/-3271.81212931
exchange rise  0.000469154362651     -1.53498493424/-3271.81212931
country decline  0.000469071665971     -1.53471436624/-3271.81212931
group nation  0.000468906944317     -1.53417542793/-3271.81212931
hold monetary  0.000468832041481     -1.53393035993/-3271.81212931
bank dollar  0.000468211450362     -1.53189990238/-3271.81212931
make rate  0.00046791057264     -1.530915487/-3271.81212931
mark paris  0.000467330116979     -1.52901634512/-3271.81212931
hold paris  0.000467330116979     -1.52901634512/-3271.81212931
week west  0.000467317464442     -1.5289749484/-3271.81212931
february west  0.000467317464442     -1.5289749484/-3271.81212931
mark west  0.000467317464442     -1.5289749484/-3271.81212931
decline time  0.000467040821149     -1.52806982352/-3271.81212931
decline group  0.000467040821149     -1.52806982352/-3271.81212931
economic finance  0.000466956494753     -1.52779392339/-3271.81212931
economic monetary  0.000466956494753     -1.52779392339/-3271.81212931
comment secretary  0.000466827830882     -1.52737295938/-3271.81212931
fall rate  0.000466644976542     -1.52677469433/-3271.81212931
economy financial  0.000465784313738     -1.52395876733/-3271.81212931
official u.s.  0.000465634083807     -1.52346724322/-3271.81212931
exchange expect  0.000465070012057     -1.52162170643/-3271.81212931
month u.s.  0.000464961606042     -1.52126702231/-3271.81212931
cut japan  0.000464714641017     -1.52045899915/-3271.81212931
increase make  0.000464667552204     -1.5203049334/-3271.81212931
month official  0.000464298891658     -1.51909874535/-3271.81212931
international official  0.000463792101935     -1.51744062459/-3271.81212931
dollar international  0.000463775049999     -1.51738483386/-3271.81212931
dollar economy  0.000463775049999     -1.51738483386/-3271.81212931
international treasury  0.000463235386787     -1.51561915722/-3271.81212931
decline rise  0.000463185444084     -1.51545575407/-3271.81212931
country market  0.000463005266278     -1.51486624614/-3271.81212931
u.s. week  0.000462953005027     -1.51469525715/-3271.81212931
finance financial  0.000462308967222     -1.51258808644/-3271.81212931
add month  0.000462274771538     -1.51247620459/-3271.81212931
group west  0.000462223329501     -1.51230789591/-3271.81212931
fall west  0.000462223329501     -1.51230789591/-3271.81212931
add agreement  0.000462123898478     -1.51198257628/-3271.81212931
international time  0.000462077908606     -1.51183210606/-3271.81212931
cut policy  0.000460612015377     -1.50703597882/-3271.81212931
paris time  0.00046046149037     -1.50654348927/-3271.81212931
james paris  0.00046046149037     -1.50654348927/-3271.81212931
increase trade  0.000460419372201     -1.50640568654/-3271.81212931
agree meeting  0.000460347837483     -1.50617163838/-3271.81212931
interest trade  0.000460341861571     -1.50615208632/-3271.81212931
major time  0.000460317205224     -1.50607141538/-3271.81212931
make rise  0.000460154268617     -1.50553831742/-3271.81212931
agreement foreign  0.000460111771256     -1.50539927403/-3271.81212931
exchange interest  0.000459707751341     -1.50407739678/-3271.81212931
dollar finance  0.00045947017572     -1.50330009398/-3271.81212931
comment decline  0.000459049751042     -1.50192454342/-3271.81212931
agreement interest  0.000458916959125     -1.50149007321/-3271.81212931
paris treasury  0.000458707288841     -1.50080407143/-3271.81212931
hold meeting  0.00045843158656     -1.49990202537/-3271.81212931
cut foreign  0.000458297872632     -1.49946453851/-3271.81212931
foreign time  0.000458297872632     -1.49946453851/-3271.81212931
current rate  0.000457929570772     -1.49825952402/-3271.81212931
industrial monetary  0.000457915130243     -1.49821227732/-3271.81212931
agreement group  0.000457830178831     -1.49793433226/-3271.81212931
interest month  0.000457498668779     -1.49684969365/-3271.81212931
dollar policy  0.000457340264515     -1.49633142466/-3271.81212931
rise week  0.000457152859676     -1.49571827123/-3271.81212931
expect pct  0.000456630722895     -1.49400993778/-3271.81212931
add u.s.  0.000455699048077     -1.49096167281/-3271.81212931
increase official  0.00045550354446     -1.49032202171/-3271.81212931
money official  0.000455432982063     -1.4900911548/-3271.81212931
dollar west  0.000455225093298     -1.48941098182/-3271.81212931
current decline  0.000455131222739     -1.48910385499/-3271.81212931
central economy  0.000454932013223     -1.48845207887/-3271.81212931
minister west  0.000454737869139     -1.4878168759/-3271.81212931
group interest  0.000454681680902     -1.48763303855/-3271.81212931
increase james  0.000454298034524     -1.48637781968/-3271.81212931
major rate  0.000454269155512     -1.48628333298/-3271.81212931
meeting treasury  0.000454245296879     -1.48620527201/-3271.81212931
currency cut  0.000454142499931     -1.48586893971/-3271.81212931
currency mark  0.000454142499931     -1.48586893971/-3271.81212931
make month  0.000453328542004     -1.48320582229/-3271.81212931
bank interest  0.000453253553299     -1.48296047334/-3271.81212931
increase secretary  0.000453241548781     -1.48292119681/-3271.81212931
foreign reserve  0.000452919886001     -1.48186877662/-3271.81212931
current cut  0.000452568366391     -1.4807186705/-3271.81212931
agreement market  0.000451918625189     -1.47859283935/-3271.81212931
exchange month  0.000451836732137     -1.47832490067/-3271.81212931
fall japan  0.000451624593629     -1.47763082333/-3271.81212931
agreement currency  0.000451541284051     -1.47735825004/-3271.81212931
economic level  0.000451472365513     -1.47713276153/-3271.81212931
fall major  0.000451300592036     -1.47657075099/-3271.81212931
official rise  0.000451237042328     -1.47636282828/-3271.81212931
international trade  0.000450949529711     -1.47542214102/-3271.81212931
germany nation  0.000450377573002     -1.47355080612/-3271.81212931
group make  0.000450023265246     -1.4723915777/-3271.81212931
fall money  0.000450023265246     -1.4723915777/-3271.81212931
billion month  0.000449924980743     -1.47207000928/-3271.81212931
make treasury  0.000449847508472     -1.47181653456/-3271.81212931
meeting west  0.000449847508472     -1.47181653456/-3271.81212931
agreement west  0.000449847508472     -1.47181653456/-3271.81212931
major nation  0.000449528755067     -1.4707736333/-3271.81212931
growth policy  0.000448561121174     -1.46760771699/-3271.81212931
increase u.s.  0.000447977179993     -1.46569717116/-3271.81212931
mark monetary  0.000447480480021     -1.46407206216/-3271.81212931
currency germany  0.000446404339247     -1.46055113173/-3271.81212931
current make  0.000446078186507     -1.45948402123/-3271.81212931
growth money  0.000446045543014     -1.45937721786/-3271.81212931
agreement major  0.000446015601203     -1.45927925388/-3271.81212931
financial increase  0.000445720260176     -1.45831295352/-3271.81212931
economic nation  0.000445706477973     -1.45826786074/-3271.81212931
monetary treasury  0.000445512102149     -1.45763189957/-3271.81212931
central treasury  0.000445512102149     -1.45763189957/-3271.81212931
bank u.s.  0.00044426346339     -1.45354658813/-3271.81212931
february level  0.000444062523306     -1.45288914992/-3271.81212931
currency meeting  0.000443867884681     -1.45225232891/-3271.81212931
billion make  0.000443687192379     -1.45166113764/-3271.81212931
growth official  0.000443550500415     -1.45121390722/-3271.81212931
level rise  0.000443523294841     -1.45112489569/-3271.81212931
growth nation  0.000443269321903     -1.45029394395/-3271.81212931
mark policy  0.000443018488059     -1.44947326274/-3271.81212931
cut fall  0.0004428026468     -1.44876707069/-3271.81212931
fall foreign  0.000442439738571     -1.44757970315/-3271.81212931
add interest  0.000442316987242     -1.44717808386/-3271.81212931
expect u.s.  0.000441688048198     -1.44512031347/-3271.81212931
currency february  0.000441352306521     -1.44402182978/-3271.81212931
currency international  0.000441352306521     -1.44402182978/-3271.81212931
currency economy  0.000441352306521     -1.44402182978/-3271.81212931
decline treasury  0.000441237332871     -1.44364565759/-3271.81212931
cut rate  0.000441210659799     -1.44355838831/-3271.81212931
add rate  0.000441210659799     -1.44355838831/-3271.81212931
growth paris  0.00044073587087     -1.44200496813/-3271.81212931
fall nation  0.000439776243642     -1.43886524813/-3271.81212931
make money  0.000439482875178     -1.43790540163/-3271.81212931
expect year  0.00043934168986     -1.4374434698/-3271.81212931
economic time  0.000438939241652     -1.43612673487/-3271.81212931
currency monetary  0.000438857263922     -1.43585851914/-3271.81212931
increase interest  0.000438304137199     -1.43404879242/-3271.81212931
increase market  0.000438230919154     -1.43380923673/-3271.81212931
economic west  0.000437953360913     -1.43290111831/-3271.81212931
currency rate  0.000437743994796     -1.43221611171/-3271.81212931
economic rate  0.000437743994796     -1.43221611171/-3271.81212931
rate trade  0.000437743994796     -1.43221611171/-3271.81212931
economy industrial  0.000437659563574     -1.43193986861/-3271.81212931
add reserve  0.000437074614681     -1.43002602573/-3271.81212931
germany time  0.000436373329078     -1.42773155098/-3271.81212931
add current  0.000436240614781     -1.42729733474/-3271.81212931
minister secretary  0.000436017779712     -1.42656826026/-3271.81212931
level major  0.000435712119215     -1.42556819653/-3271.81212931
level west  0.000435629083392     -1.42529651892/-3271.81212931
dollar exchange  0.000435447926998     -1.42470380923/-3271.81212931
fall february  0.000435059793109     -1.42343390807/-3271.81212931
comment hold  0.000434222911246     -1.42069578784/-3271.81212931
group time  0.000434188571487     -1.4205834346/-3271.81212931
international major  0.000434028142387     -1.42005854072/-3271.81212931
billion trade  0.000433814698632     -1.41936019286/-3271.81212931
policy treasury  0.000432863082423     -1.4162466834/-3271.81212931
level rate  0.000432052191183     -1.41359359961/-3271.81212931
february trade  0.000431773298851     -1.41268111629/-3271.81212931
increase japan  0.000431770795884     -1.41267292706/-3271.81212931
finance meeting  0.000431579443261     -1.41204685722/-3271.81212931
agreement finance  0.000431579443261     -1.41204685722/-3271.81212931
currency reserve  0.000431492063652     -1.41176096756/-3271.81212931
add official  0.00043101493186     -1.41019988197/-3271.81212931
increase month  0.000430678105724     -1.40909785014/-3271.81212931
decline economic  0.000430143209541     -1.40734777032/-3271.81212931
japan minister  0.000429854544961     -1.40640331404/-3271.81212931
level official  0.000429760919284     -1.40609698842/-3271.81212931
current increase  0.000429402722851     -1.40492503698/-3271.81212931
pct u.s.  0.000429084158483     -1.40388275422/-3271.81212931
currency nation  0.000429075916515     -1.40385578805/-3271.81212931
market official  0.000428713184179     -1.40266899599/-3271.81212931
billion expect  0.00042862793865     -1.40239008864/-3271.81212931
expect february  0.000428521767961     -1.40204271809/-3271.81212931
market week  0.000427993181441     -1.4003132823/-3271.81212931
country dollar  0.000427054019851     -1.39724052202/-3271.81212931
currency paris  0.000426678719748     -1.39601261059/-3271.81212931
currency increase  0.000426678719748     -1.39601261059/-3271.81212931
japan west  0.000426504793253     -1.39544355577/-3271.81212931
finance nation  0.000426189961541     -1.39441348556/-3271.81212931
economy nation  0.000426189961541     -1.39441348556/-3271.81212931
february rise  0.000425947562431     -1.39362040121/-3271.81212931
add rise  0.000425947562431     -1.39362040121/-3271.81212931
meeting official  0.000425847278279     -1.39329229031/-3271.81212931
expect make  0.000425576524399     -1.39240643448/-3271.81212931
currency policy  0.000424300178397     -1.38823047015/-3271.81212931
bank central  0.000423708424057     -1.38629436112/-3271.81212931
central german  0.000423708424057     -1.38629436112/-3271.81212931
country level  0.00042285348358     -1.3834971565/-3271.81212931
international japan  0.000422307469636     -1.38171070145/-3271.81212931
add week  0.000422279524675     -1.38161927079/-3271.81212931
paris secretary  0.000422206499555     -1.38138034632/-3271.81212931
agreement economic  0.000421593252839     -1.37937391828/-3271.81212931
finance international  0.000421129159627     -1.37785549247/-3271.81212931
increase pct  0.000420678500645     -1.37638102095/-3271.81212931
country increase  0.000420183113682     -1.37476020787/-3271.81212931
current growth  0.000419660139428     -1.37304913437/-3271.81212931
currency treasury  0.000419597916093     -1.37284555131/-3271.81212931
currency decline  0.000419597916093     -1.37284555131/-3271.81212931
currency minister  0.000419597916093     -1.37284555131/-3271.81212931
rise u.s.  0.000419482569081     -1.37246815755/-3271.81212931
japan trade  0.000419473145834     -1.37243732646/-3271.81212931
current dollar  0.000419460063473     -1.37239452343/-3271.81212931
add money  0.000419433654779     -1.37230811915/-3271.81212931
add make  0.000419433654779     -1.37230811915/-3271.81212931
increase money  0.000419433654779     -1.37230811915/-3271.81212931
german official  0.000419373017734     -1.37210972613/-3271.81212931
add country  0.000419196056072     -1.37153074081/-3271.81212931
add increase  0.000419196056072     -1.37153074081/-3271.81212931
rise trade  0.000418839311332     -1.37036353905/-3271.81212931
cut economic  0.000418782235026     -1.3701767961/-3271.81212931
country time  0.000418600098666     -1.36958088015/-3271.81212931
finance increase  0.000418571479253     -1.3694872428/-3271.81212931
bank money  0.000417964665367     -1.36750186177/-3271.81212931
economic major  0.000417679806102     -1.36656985577/-3271.81212931
current major  0.000417679806102     -1.36656985577/-3271.81212931
billion pct  0.000417678319293     -1.36656499121/-3271.81212931
major west  0.000417645012884     -1.3664560189/-3271.81212931
dollar week  0.000417590693602     -1.36627829641/-3271.81212931
country treasury  0.000416772997967     -1.36360294992/-3271.81212931
expect trade  0.000416681884232     -1.3633048429/-3271.81212931
industrial james  0.000416516538802     -1.36276386371/-3271.81212931
billion increase  0.000416386261513     -1.3623376209/-3271.81212931
nation paris  0.000416382456316     -1.36232517101/-3271.81212931
fall paris  0.000416271535966     -1.36196226046/-3271.81212931
foreign week  0.000416131807257     -1.36150509437/-3271.81212931
decline official  0.000415049459084     -1.35796385449/-3271.81212931
foreign japan  0.000414560384664     -1.35636369487/-3271.81212931
foreign international  0.000414560384664     -1.35636369487/-3271.81212931
february increase  0.000414303342881     -1.35552270245/-3271.81212931
agreement trade  0.000413915883263     -1.35425500738/-3271.81212931
dollar official  0.000413885908592     -1.35415693588/-3271.81212931
central dollar  0.000413885908592     -1.35415693588/-3271.81212931
germany international  0.000413722892798     -1.35362357883/-3271.81212931
fall rise  0.000413614551265     -1.35326910569/-3271.81212931
economic meeting  0.000413275977137     -1.35216135475/-3271.81212931
nation policy  0.000413181997533     -1.35185387114/-3271.81212931
german monetary  0.000413107094697     -1.35160880313/-3271.81212931
foreign major  0.000412997000073     -1.35124859421/-3271.81212931
exchange make  0.000412972894466     -1.35116972519/-3271.81212931
expect treasury  0.000412879429121     -1.35086392414/-3271.81212931
agreement treasury  0.000412879429121     -1.35086392414/-3271.81212931
agreement time  0.000411919154606     -1.34772208633/-3271.81212931
expect west  0.000411164748489     -1.34525381125/-3271.81212931
make west  0.000411164748489     -1.34525381125/-3271.81212931
foreign minister  0.000409894018892     -1.34109622274/-3271.81212931
germany industrial  0.000409387486476     -1.33943894384/-3271.81212931
month rate  0.000409240679263     -1.33895861822/-3271.81212931
official treasury  0.000409034837283     -1.33828514193/-3271.81212931
fall official  0.000408776454462     -1.33743976188/-3271.81212931
exchange group  0.000408444796519     -1.3363546394/-3271.81212931
bank rise  0.000408362587072     -1.33608566554/-3271.81212931
german minister  0.000406723998008     -1.33072450997/-3271.81212931
official week  0.000406716256243     -1.33069918036/-3271.81212931
market month  0.000406474940843     -1.32990964171/-3271.81212931
make u.s.  0.000406450486626     -1.32982963211/-3271.81212931
mark official  0.000405546189148     -1.32687094065/-3271.81212931
add expect  0.000405434783635     -1.32650644274/-3271.81212931
reserve treasury  0.000405238005586     -1.32586262193/-3271.81212931
fall treasury  0.000405238005586     -1.32586262193/-3271.81212931
add west  0.000404819032223     -1.3244918198/-3271.81212931
month trade  0.000403705075305     -1.32084716205/-3271.81212931
major week  0.000403678532734     -1.32076031974/-3271.81212931
finance group  0.000403659203658     -1.32069707863/-3271.81212931
minister policy  0.000403508574794     -1.32020424929/-3271.81212931
cut week  0.000403193762206     -1.31917424165/-3271.81212931
dollar interest  0.000403033608077     -1.31865024742/-3271.81212931
currency official  0.000401480552508     -1.31356894138/-3271.81212931
agree agreement  0.000400904283464     -1.31168349733/-3271.81212931
germany group  0.000400896912137     -1.31165937973/-3271.81212931
agreement international  0.000400843397429     -1.31148428966/-3271.81212931
expect interest  0.000400831838288     -1.31144647032/-3271.81212931
market pct  0.000400270567663     -1.30961009829/-3271.81212931
expect increase  0.000399260007542     -1.30630373542/-3271.81212931
expect japan  0.00039899216248     -1.3054273967/-3271.81212931
current nation  0.000397663892163     -1.30108154577/-3271.81212931
fall growth  0.000397502540161     -1.30055363233/-3271.81212931
exchange trade  0.000397409626034     -1.30024963476/-3271.81212931
increase time  0.000397400492743     -1.30021975235/-3271.81212931
increase reserve  0.000397275679152     -1.29981138573/-3271.81212931
policy secretary  0.00039677922885     -1.29818709361/-3271.81212931
germany increase  0.00039673846675     -1.29805372768/-3271.81212931
increase industrial  0.000395340872395     -1.29348106151/-3271.81212931
group meeting  0.00039484911138     -1.29187211186/-3271.81212931
expect foreign  0.000394834765164     -1.29182517374/-3271.81212931
japan major  0.000394688442825     -1.29134643453/-3271.81212931
major official  0.000394688442825     -1.29134643453/-3271.81212931
nation time  0.000394652626218     -1.29122924932/-3271.81212931
german policy  0.000394577723382     -1.29098418132/-3271.81212931
increase west  0.000394527116374     -1.29081860469/-3271.81212931
finance official  0.000394107144349     -1.28944453513/-3271.81212931
expect month  0.00039387127197     -1.28867280502/-3271.81212931
comment paris  0.000393621099687     -1.28785428831/-3271.81212931
add cut  0.000393226323887     -1.28656265606/-3271.81212931
currency current  0.000392809303669     -1.28519824425/-3271.81212931
official time  0.000392710257158     -1.28487418267/-3271.81212931
economy germany  0.000392635841109     -1.28463070734/-3271.81212931
dollar make  0.000392553460646     -1.28436117395/-3271.81212931
dlrs west  0.000392509676567     -1.28421792066/-3271.81212931
foreign interest  0.000391909948384     -1.28225572272/-3271.81212931
industrial nation  0.000391670738946     -1.28147307438/-3271.81212931
current economic  0.000391505928469     -1.28093384546/-3271.81212931
country growth  0.000391156823895     -1.27979164088/-3271.81212931
month week  0.000390876389583     -1.2788741125/-3271.81212931
dollar increase  0.00039084118154     -1.2787589184/-3271.81212931
currency finance  0.000390679392463     -1.27822957493/-3271.81212931
trade west  0.000390505465968     -1.27766052012/-3271.81212931
dollar rate  0.00038899214942     -1.27270923268/-3271.81212931
billion market  0.00038873504252     -1.2718680272/-3271.81212931
expect nation  0.000388717662629     -1.27181116347/-3271.81212931
increase nation  0.000388717662629     -1.27181116347/-3271.81212931
country west  0.000388514312209     -1.2711458391/-3271.81212931
pct rise  0.000388513694314     -1.27114381746/-3271.81212931
make week  0.000387804594671     -1.26882377665/-3271.81212931
fall level  0.000387423850815     -1.26757805428/-3271.81212931
decline make  0.000387318999692     -1.2672350011/-3271.81212931
make trade  0.000386710354908     -1.26524362972/-3271.81212931
central mark  0.000386556168128     -1.26473915954/-3271.81212931
economic foreign  0.000386142965575     -1.26338723842/-3271.81212931
add trade  0.000385871833063     -1.26250014377/-3271.81212931
dollar level  0.000385761158428     -1.26213803716/-3271.81212931
add dollar  0.000385761158428     -1.26213803716/-3271.81212931
international meeting  0.000385679192963     -1.26186986156/-3271.81212931
cut increase  0.000385161449093     -1.26017590088/-3271.81212931
expect week  0.000384763365389     -1.25887344579/-3271.81212931
germany mark  0.000384592192123     -1.25831339903/-3271.81212931
dollar major  0.000384086408917     -1.2566585714/-3271.81212931
add japan  0.000383833302748     -1.25583045556/-3271.81212931
trade week  0.000383756310042     -1.2555785499/-3271.81212931
billion rate  0.000383170239659     -1.25366103771/-3271.81212931
increase rate  0.000383170239659     -1.25366103771/-3271.81212931
economy paris  0.000382895752868     -1.2527629685/-3271.81212931
country cut  0.000381994156282     -1.24981311385/-3271.81212931
decline level  0.00038140117277     -1.2478729832/-3271.81212931
germany monetary  0.000380648382294     -1.24540999419/-3271.81212931
currency japan  0.000380246945544     -1.24409656856/-3271.81212931
make market  0.000380160099654     -1.24381242513/-3271.81212931
german increase  0.000379098921171     -1.2403404485/-3271.81212931
expect market  0.000378932624024     -1.23979635547/-3271.81212931
currency west  0.000378202516375     -1.23740758041/-3271.81212931
currency make  0.000378202516375     -1.23740758041/-3271.81212931
decline fall  0.000378102994317     -1.23708196293/-3271.81212931
add finance  0.000378077350064     -1.23699805976/-3271.81212931
billion u.s.  0.000377965229124     -1.2366312211/-3271.81212931
central germany  0.000376754813447     -1.23267096841/-3271.81212931
country finance  0.000375854496477     -1.22972530043/-3271.81212931
meeting nation  0.000374365682371     -1.22485418038/-3271.81212931
agreement japan  0.000374129598177     -1.22408175725/-3271.81212931
add decline  0.000373597148273     -1.2223396812/-3271.81212931
germany official  0.00037291022161     -1.22009218621/-3271.81212931
japan make  0.000372541849042     -1.21888694037/-3271.81212931
central currency  0.000372150021148     -1.21760495312/-3271.81212931
expect rate  0.00037184890756     -1.21661976603/-3271.81212931
economy minister  0.000371479629141     -1.21541155641/-3271.81212931
level make  0.000371138879519     -1.21429668767/-3271.81212931
add market  0.000371071986471     -1.21407782618/-3271.81212931
money treasury  0.000369658226784     -1.20945227009/-3271.81212931
exchange foreign  0.000369463581962     -1.2088154288/-3271.81212931
decline dollar  0.000369412822143     -1.20864935221/-3271.81212931
month west  0.00036928526637     -1.20823201369/-3271.81212931
agree germany  0.000369113389913     -1.20766966621/-3271.81212931
dlrs rate  0.000369082906591     -1.20756993051/-3271.81212931
add currency  0.000368180601447     -1.20461775759/-3271.81212931
currency fall  0.000368180601447     -1.20461775759/-3271.81212931
major month  0.000367848207954     -1.20353022853/-3271.81212931
dollar economic  0.000367825073008     -1.20345453533/-3271.81212931
economic international  0.00036762993065     -1.2028160662/-3271.81212931
exchange rate  0.000367252715368     -1.20158188866/-3271.81212931
foreign increase  0.000366774612067     -1.20001762448/-3271.81212931
currency week  0.000366215057559     -1.19818686726/-3271.81212931
agree nation  0.000366067226349     -1.19770319131/-3271.81212931
