Topic 0
Topic coherence: -8435.01540889
AVG: -2.6693086737
SD:  0.87349099971
lt result  0.000263215356903     -2.22022559133/-8435.01540889
avg dlr  0.000263164771108     -2.21979889937/-8435.01540889
discontinue income  0.000263094182581     -2.21920348405/-8435.01540889
discontinue dividend  0.000263094182581     -2.21920348405/-8435.01540889
discontinue industry  0.000263094182581     -2.21920348405/-8435.01540889
interest operation  0.000263000992405     -2.21841742349/-8435.01540889
billion cost  0.000262968054445     -2.21813959129/-8435.01540889
exclude industry  0.000262932995025     -2.21784386454/-8435.01540889
exclude investment  0.000262932995025     -2.21784386454/-8435.01540889
investment service  0.000262817726733     -2.21687157472/-8435.01540889
cost month  0.000262663861132     -2.215573716/-8435.01540889
dlrs interest  0.000262513161591     -2.21430256306/-8435.01540889
asset service  0.000262467742925     -2.21391945591/-8435.01540889
expect pretax  0.000262448113249     -2.21375387929/-8435.01540889
operating pretax  0.000262448113249     -2.21375387929/-8435.01540889
interest technology  0.000262448113249     -2.21375387929/-8435.01540889
operating pre-tax  0.000262355529543     -2.2129729343/-8435.01540889
interest sale  0.000262355529543     -2.2129729343/-8435.01540889
lt shrs  0.00026231925718     -2.21266697636/-8435.01540889
cost period  0.00026222154562     -2.21184277785/-8435.01540889
dividend expect  0.00026212375346     -2.21101789947/-8435.01540889
gain income  0.000261843418903     -2.20865327316/-8435.01540889
extraordinary stock  0.000261798503794     -2.20827441352/-8435.01540889
asset extraordinary  0.000261798503794     -2.20827441352/-8435.01540889
corp operation  0.000261680009602     -2.20727491319/-8435.01540889
charge operation  0.000261581173891     -2.20644123244/-8435.01540889
current profit  0.000261572995818     -2.20637225027/-8435.01540889
avg operation  0.000261551774404     -2.20619324732/-8435.01540889
international service  0.00026154232302     -2.20611352475/-8435.01540889
dlrs earnings  0.000261482255713     -2.20560685609/-8435.01540889
interest march  0.000261425693961     -2.20512975684/-8435.01540889
mln operation  0.000261224866893     -2.20343577743/-8435.01540889
fiscal fourth  0.000261198410718     -2.20321261918/-8435.01540889
credit group  0.00026088700712     -2.20058592504/-8435.01540889
oper result  0.000260853849959     -2.20030624387/-8435.01540889
corp investment  0.000260820923024     -2.20002850467/-8435.01540889
jan net  0.000260776308903     -2.19965218387/-8435.01540889
investment profit  0.000260684950999     -2.19888157854/-8435.01540889
group quarter  0.000260488507824     -2.19722457734/-8435.01540889
cost current  0.000259718677659     -2.19073104803/-8435.01540889
earnings figure  0.000259699463787     -2.19056897872/-8435.01540889
earnings service  0.000259699463787     -2.19056897872/-8435.01540889
include international  0.000259533315439     -2.18916751485/-8435.01540889
income service  0.000259362100976     -2.18772331821/-8435.01540889
jan prior  0.000259256772807     -2.18683487349/-8435.01540889
dlrs investment  0.00025919498035     -2.18631365315/-8435.01540889
international march  0.000259138418598     -2.18583655391/-8435.01540889
mths tax  0.000259015775482     -2.18480205734/-8435.01540889
company mths  0.000259015775482     -2.18480205734/-8435.01540889
mths operation  0.000259015775482     -2.18480205734/-8435.01540889
avg sale  0.000258780783475     -2.18281989613/-8435.01540889
ct stock  0.000258772798735     -2.18275254473/-8435.01540889
cost investment  0.000258657530443     -2.18178025491/-8435.01540889
interest report  0.000258354100388     -2.17922081772/-8435.01540889
credit sale  0.000258195333253     -2.17788161449/-8435.01540889
dividend result  0.000258169838806     -2.17766656844/-8435.01540889
march tax  0.000257982661743     -2.17608772703/-8435.01540889
earnings loss  0.00025796355717     -2.17592657966/-8435.01540889
dividend full  0.000257927859058     -2.17562546553/-8435.01540889
discontinue extraordinary  0.000257911157863     -2.1754845907/-8435.01540889
extraordinary nil  0.000257911157863     -2.1754845907/-8435.01540889
charge pretax  0.000257889972476     -2.17530589163/-8435.01540889
march mln  0.000257731327068     -2.17396771517/-8435.01540889
dividend lt  0.000257080403557     -2.16847716533/-8435.01540889
corp result  0.000257030259572     -2.16805420004/-8435.01540889
cost include  0.000256927640683     -2.16718860813/-8435.01540889
mln quarter  0.000256873794006     -2.16673441058/-8435.01540889
full income  0.000256866147124     -2.16666990901/-8435.01540889
fourth income  0.000256866147124     -2.16666990901/-8435.01540889
march pretax  0.000256663871987     -2.16496371512/-8435.01540889
pretax provision  0.000256663871987     -2.16496371512/-8435.01540889
international pretax  0.000256663871987     -2.16496371512/-8435.01540889
report revenue  0.000256635904677     -2.16472781042/-8435.01540889
jan stock  0.000256531286592     -2.16384535526/-8435.01540889
gain industry  0.000256514277735     -2.1637018853/-8435.01540889
excludes gain  0.000256514277735     -2.1637018853/-8435.01540889
gain interest  0.000256514277735     -2.1637018853/-8435.01540889
loan restate  0.000256364494482     -2.16243846125/-8435.01540889
data restate  0.000256364494482     -2.16243846125/-8435.01540889
figure half  0.000256317856626     -2.16204507022/-8435.01540889
current earnings  0.000256212346837     -2.16115509352/-8435.01540889
current operation  0.000256066066522     -2.15992121681/-8435.01540889
investment operation  0.000256066066522     -2.15992121681/-8435.01540889
dividend note  0.000256014262532     -2.15948424935/-8435.01540889
full system  0.000255669630229     -2.15657727056/-8435.01540889
full note  0.00025547415486     -2.15492843282/-8435.01540889
lt mths  0.000255384331297     -2.15417076968/-8435.01540889
extraordinary tax  0.000255225480987     -2.15283086486/-8435.01540889
cost year  0.0002552157746     -2.15274899134/-8435.01540889
interest year  0.0002552157746     -2.15274899134/-8435.01540889
charge income  0.000255033125106     -2.15120834005/-8435.01540889
asset charge  0.000255033125106     -2.15120834005/-8435.01540889
charge investment  0.000255033125106     -2.15120834005/-8435.01540889
company international  0.000255006006173     -2.15097959143/-8435.01540889
reflect result  0.000254950995953     -2.15051557937/-8435.01540889
result revenue  0.000254950995953     -2.15051557937/-8435.01540889
billion international  0.00025487465238     -2.14987162016/-8435.01540889
cost dlr  0.000254835919468     -2.14954490745/-8435.01540889
mths period  0.000254704266563     -2.14843441317/-8435.01540889
billion earnings  0.000254274380571     -2.1448083182/-8435.01540889
period sale  0.000254176188055     -2.14398006282/-8435.01540889
extraordinary period  0.000254147240813     -2.14373589239/-8435.01540889
extraordinary investment  0.000254147240813     -2.14373589239/-8435.01540889
net operation  0.000253938252445     -2.14197307228/-8435.01540889
company jan  0.000253867052472     -2.14137249941/-8435.01540889
jan operation  0.000253867052472     -2.14137249941/-8435.01540889
jan pct  0.000253867052472     -2.14137249941/-8435.01540889
sale shrs  0.000253612987809     -2.13922946006/-8435.01540889
full investment  0.000253453613765     -2.13788513755/-8435.01540889
operating service  0.000253129608565     -2.13515214869/-8435.01540889
include march  0.000253123460963     -2.13510029358/-8435.01540889
avg mln  0.000252883133534     -2.13307312801/-8435.01540889
asset earnings  0.000252824875557     -2.13258172107/-8435.01540889
industry period  0.000252622385617     -2.13087371531/-8435.01540889
corp end  0.000252556014279     -2.13031387205/-8435.01540889
dlr end  0.000252324674666     -2.12836251885/-8435.01540889
feb month  0.000252309166336     -2.12823170585/-8435.01540889
credit march  0.000252229626965     -2.12756079002/-8435.01540889
asset march  0.000252152245825     -2.12690807892/-8435.01540889
gain mln  0.000251650331136     -2.12267442078/-8435.01540889
dlrs operation  0.000251402217338     -2.12058157707/-8435.01540889
group period  0.000251312389648     -2.11982387913/-8435.01540889
include mths  0.000251266189105     -2.11943417683/-8435.01540889
mln shrs  0.000251242229429     -2.11923207659/-8435.01540889
operation rev  0.000251200877653     -2.11888327373/-8435.01540889
operation year  0.000251094151087     -2.1179830335/-8435.01540889
operation share  0.000251058172722     -2.11767955543/-8435.01540889
end operation  0.000251028995879     -2.11743344832/-8435.01540889
reflect restate  0.000250889347822     -2.1162555148/-8435.01540889
billion qtr  0.000250825719818     -2.11571881161/-8435.01540889
international year  0.00025082440483     -2.11570771966/-8435.01540889
include shrs  0.000250653508522     -2.11426620667/-8435.01540889
mths oper  0.000250544070273     -2.11334309336/-8435.01540889
charge extraordinary  0.000250499155164     -2.11296423372/-8435.01540889
expect split  0.000249813212485     -2.10717829665/-8435.01540889
period profit  0.000249707758624     -2.10628879172/-8435.01540889
current discontinue  0.000249658678339     -2.10587479875/-8435.01540889
oper quarter  0.000249648669184     -2.10579037138/-8435.01540889
investment quarter  0.000249648669184     -2.10579037138/-8435.01540889
industry investment  0.000249634323883     -2.10566936854/-8435.01540889
billion industry  0.000249578581432     -2.10519918011/-8435.01540889
earnings reflect  0.000249531512977     -2.10480215697/-8435.01540889
expect lt  0.000249471854837     -2.10429893964/-8435.01540889
corp dlr  0.000249404907077     -2.10373423425/-8435.01540889
current sale  0.000249201188359     -2.10201586372/-8435.01540889
fiscal system  0.000249028408758     -2.10055846512/-8435.01540889
company qtr  0.000248921206107     -2.09965420911/-8435.01540889
cost half  0.000248904003485     -2.09950910473/-8435.01540889
cost operate  0.000248904003485     -2.09950910473/-8435.01540889
credit loss  0.000248789102843     -2.09853991604/-8435.01540889
figure interest  0.000248783153904     -2.09848973665/-8435.01540889
international result  0.000248764195972     -2.0983298262/-8435.01540889
billion jan  0.000248711743343     -2.09788738747/-8435.01540889
jan period  0.000248711743343     -2.09788738747/-8435.01540889
period year  0.000248688249218     -2.09768921416/-8435.01540889
march note  0.000248667894951     -2.0975175256/-8435.01540889
pct prior  0.000248506365554     -2.09615502265/-8435.01540889
quarter revenue  0.000248503216515     -2.09612846046/-8435.01540889
oper qtr  0.000248449820082     -2.09567806073/-8435.01540889
earnings year  0.000248423915933     -2.09545955883/-8435.01540889
extraordinary profit  0.000248105660879     -2.09277507255/-8435.01540889
qtr tax  0.000247980300938     -2.09171765951/-8435.01540889
avg feb  0.000247944743589     -2.09141773273/-8435.01540889
industry share  0.00024770661584     -2.0894091215/-8435.01540889
current investment  0.000247689125222     -2.08926158786/-8435.01540889
include industry  0.000247636719052     -2.08881954101/-8435.01540889
international report  0.000247606714181     -2.08856644946/-8435.01540889
loss period  0.000247534557496     -2.08795780671/-8435.01540889
credit loan  0.00024732326768     -2.08617557386/-8435.01540889
operation tax  0.000247318989858     -2.08613949036/-8435.01540889
earnings tax  0.000247318989858     -2.08613949036/-8435.01540889
stock tax  0.000247318989858     -2.08613949036/-8435.01540889
cost service  0.000247312658398     -2.0860860844/-8435.01540889
avg include  0.000247042465031     -2.08380699919/-8435.01540889
dlr mln  0.00024703989579     -2.0837853276/-8435.01540889
exclude operation  0.000246991977927     -2.08338113968/-8435.01540889
extraordinary month  0.000246959984018     -2.08311127057/-8435.01540889
expect extraordinary  0.000246959984018     -2.08311127057/-8435.01540889
dividend group  0.000246850174741     -2.08218502763/-8435.01540889
dividend split  0.000246850174741     -2.08218502763/-8435.01540889
mln mths  0.000246647334408     -2.08047406629/-8435.01540889
operate operating  0.000246524925075     -2.07944154168/-8435.01540889
earnings fourth  0.000246327171186     -2.07777348458/-8435.01540889
earnings period  0.000246212531142     -2.07680649404/-8435.01540889
note prior  0.000246150742453     -2.0762853055/-8435.01540889
dlr earnings  0.000246130841291     -2.0761174389/-8435.01540889
fourth half  0.00024604592067     -2.07540113214/-8435.01540889
feb shrs  0.000246000738094     -2.07502001642/-8435.01540889
industry interest  0.000245957953985     -2.0746591318/-8435.01540889
charge include  0.00024586281919     -2.07385666834/-8435.01540889
investment result  0.000245787802935     -2.07322390507/-8435.01540889
operation period  0.000245750569422     -2.07290983982/-8435.01540889
cost profit  0.000245742391349     -2.07284085765/-8435.01540889
cost system  0.000245742391349     -2.07284085765/-8435.01540889
interest profit  0.000245742391349     -2.07284085765/-8435.01540889
credit international  0.000245731922593     -2.07275255353/-8435.01540889
exclude expect  0.000245721169935     -2.07266185469/-8435.01540889
adjust expect  0.000245461658495     -2.0704728717/-8435.01540889
charge oper  0.000245435605659     -2.07025311563/-8435.01540889
dlrs march  0.000244534268524     -2.062650323/-8435.01540889
march operation  0.000244522025485     -2.06254705278/-8435.01540889
sale tax  0.000244426579519     -2.06174196458/-8435.01540889
earnings sale  0.000244426579519     -2.06174196458/-8435.01540889
net result  0.000244207051397     -2.05989024149/-8435.01540889
credit gain  0.000244153777455     -2.05944087497/-8435.01540889
fiscal quarter  0.000244028971223     -2.05838813248/-8435.01540889
industry stock  0.00024385402147     -2.05691242862/-8435.01540889
interest period  0.0002437425787     -2.05597240714/-8435.01540889
avg credit  0.000243735303922     -2.05591104427/-8435.01540889
note period  0.000243685925418     -2.05549453583/-8435.01540889
end interest  0.000243538920455     -2.0542545467/-8435.01540889
extraordinary pretax  0.000243523412125     -2.0541237337/-8435.01540889
industry profit  0.000243425312467     -2.05329626158/-8435.01540889
billion period  0.000243411291602     -2.05317799536/-8435.01540889
loss month  0.00024324533515     -2.05177815013/-8435.01540889
current note  0.000243199052336     -2.05138775388/-8435.01540889
gain group  0.000242985753929     -2.04958857853/-8435.01540889
include period  0.000242964057933     -2.04940557247/-8435.01540889
credit profit  0.000242662908368     -2.04686537125/-8435.01540889
discontinue loss  0.000242645063342     -2.04671484818/-8435.01540889
exclude march  0.0002425595578     -2.04599360761/-8435.01540889
exclude report  0.0002425595578     -2.04599360761/-8435.01540889
dilute interest  0.000242505779877     -2.04553999/-8435.01540889
gain share  0.000242454668245     -2.0451088626/-8435.01540889
fourth interest  0.00024228200362     -2.04365243383/-8435.01540889
tax year  0.000242250542415     -2.04338705808/-8435.01540889
month note  0.000242231263868     -2.04322444324/-8435.01540889
report stock  0.00024210627342     -2.04217014688/-8435.01540889
dlr industry  0.00024200682795     -2.04133132281/-8435.01540889
billion shr  0.000241968426304     -2.04100740434/-8435.01540889
credit shrs  0.00024188864626     -2.04033445843/-8435.01540889
charge interest  0.000241698474489     -2.03873035662/-8435.01540889
earnings international  0.000241677421155     -2.03855277143/-8435.01540889
company operation  0.000241648216407     -2.03830642893/-8435.01540889
mln result  0.00024147118072     -2.03681313018/-8435.01540889
include report  0.00024125822377     -2.03501683502/-8435.01540889
march year  0.000241252191851     -2.03496595569/-8435.01540889
group mln  0.000241096604014     -2.03365356989/-8435.01540889
ct quarter  0.000241083157287     -2.03354014654/-8435.01540889
income result  0.000240987413203     -2.03273254371/-8435.01540889
jan shr  0.000240808024587     -2.03121939797/-8435.01540889
corp march  0.000240785855629     -2.03103240247/-8435.01540889
interest quarter  0.000240780728883     -2.03098915829/-8435.01540889
income operate  0.000240727211067     -2.03053773469/-8435.01540889
fiscal half  0.00024065645402     -2.02994089791/-8435.01540889
period shrs  0.000240549045239     -2.02903490318/-8435.01540889
stock year  0.00024050890773     -2.02869634267/-8435.01540889
month share  0.00024049506282     -2.02857956065/-8435.01540889
billion corp  0.000240424962111     -2.02798826009/-8435.01540889
billion stock  0.000240177815835     -2.02590357744/-8435.01540889
earnings operate  0.000240167165968     -2.02581374565/-8435.01540889
billion lt  0.000239933233061     -2.02384051797/-8435.01540889
group tax  0.000239906987159     -2.02361913338/-8435.01540889
company earnings  0.000239720475901     -2.02204590805/-8435.01540889
cost reflect  0.000239589999192     -2.020945335/-8435.01540889
credit report  0.000239571917375     -2.0207928146/-8435.01540889
gain year  0.0002395250562     -2.02039753986/-8435.01540889
exclude prior  0.000239480074818     -2.02001812121/-8435.01540889
exclude stock  0.000239480074818     -2.02001812121/-8435.01540889
exclude group  0.000239480074818     -2.02001812121/-8435.01540889
figure restate  0.000239399398783     -2.01933761761/-8435.01540889
end fiscal  0.000239378724165     -2.01916322689/-8435.01540889
dlr note  0.000239374416499     -2.01912689166/-8435.01540889
charge march  0.000239202520638     -2.01767694742/-8435.01540889
billion investment  0.000239119296044     -2.01697494669/-8435.01540889
dlr investment  0.000239005314999     -2.01601351483/-8435.01540889
period stock  0.000238951889368     -2.0155628688/-8435.01540889
dividend profit  0.00023892274238     -2.01531701351/-8435.01540889
dlrs month  0.000238887800002     -2.01502227402/-8435.01540889
group year  0.000238792488911     -2.01421832349/-8435.01540889
interest nil  0.000238529529983     -2.01200026088/-8435.01540889
billion feb  0.000238345583587     -2.01044867019/-8435.01540889
avg period  0.000238345583587     -2.01044867019/-8435.01540889
lt march  0.000238318238775     -2.01021801629/-8435.01540889
ct end  0.000238184396031     -2.00908905068/-8435.01540889
month stock  0.000238125688453     -2.00859385135/-8435.01540889
mln report  0.000237959598746     -2.00719288212/-8435.01540889
operate service  0.000237899054136     -2.0066821874/-8435.01540889
dlr year  0.000237822721304     -2.00603831878/-8435.01540889
group march  0.000237775546244     -2.00564039643/-8435.01540889
cost report  0.000237753156993     -2.00545154275/-8435.01540889
discontinue month  0.00023759199092     -2.00409210444/-8435.01540889
cost tax  0.000237535839539     -2.00361846668/-8435.01540889
cost operation  0.000237406684633     -2.00252904305/-8435.01540889
interest stock  0.000237012502537     -1.999204111/-8435.01540889
corp group  0.000236875193064     -1.99804590348/-8435.01540889
charge stock  0.000236758033437     -1.99705766022/-8435.01540889
credit note  0.000236584795346     -1.99559639425/-8435.01540889
oper shr  0.000236276768748     -1.99299818515/-8435.01540889
current gain  0.000236209427975     -1.99243016469/-8435.01540889
billion loan  0.000235999288902     -1.99065763838/-8435.01540889
operate pretax  0.000235993680092     -1.99061032797/-8435.01540889
include investment  0.000235743116401     -1.98849681939/-8435.01540889
cost quarter  0.000235557266014     -1.9869291685/-8435.01540889
fiscal international  0.000235386545144     -1.98548913534/-8435.01540889
international operation  0.000235126740733     -1.98329768113/-8435.01540889
operate operation  0.000235126740733     -1.98329768113/-8435.01540889
company dlr  0.000235033959417     -1.9825150693/-8435.01540889
dlr sale  0.000234937242061     -1.98169925691/-8435.01540889
company investment  0.000234728014915     -1.9799344227/-8435.01540889
dlrs result  0.000234720290791     -1.9798692696/-8435.01540889
rev tax  0.000234690882048     -1.9796212064/-8435.01540889
expect loss  0.000234545582705     -1.9783956042/-8435.01540889
billion march  0.000234469546014     -1.97775423354/-8435.01540889
industry sale  0.000234458237656     -1.97765884737/-8435.01540889
fiscal income  0.000234430859165     -1.97742790938/-8435.01540889
income loan  0.000234430859165     -1.97742790938/-8435.01540889
dlr international  0.000234165727572     -1.97519152031/-8435.01540889
interest share  0.000234064752227     -1.97433979171/-8435.01540889
current figure  0.00023395686631     -1.97342977234/-8435.01540889
cost industry  0.000233920463323     -1.97312271258/-8435.01540889
asset report  0.000233877154156     -1.97275739909/-8435.01540889
cost extraordinary  0.000233773803588     -1.97188563546/-8435.01540889
end shr  0.00023371137034     -1.97135901005/-8435.01540889
international provision  0.000233562688643     -1.97010487764/-8435.01540889
jan rev  0.000232925785984     -1.9647325939/-8435.01540889
end lt  0.00023262430277     -1.96218957834/-8435.01540889
current end  0.000232569957814     -1.9617311778/-8435.01540889
end group  0.000232569957814     -1.9617311778/-8435.01540889
avg profit  0.000232474138622     -1.96092294144/-8435.01540889
dividend income  0.000232404255474     -1.96033347602/-8435.01540889
dlr period  0.000232283887601     -1.95931817115/-8435.01540889
month sale  0.000232091823181     -1.95769810481/-8435.01540889
charge group  0.000232015263843     -1.95705232561/-8435.01540889
mln month  0.000231924138989     -1.95628368606/-8435.01540889
jan qtr  0.000231798773384     -1.95522622526/-8435.01540889
feb mths  0.000231686405299     -1.95427839873/-8435.01540889
earnings investment  0.00023148865141     -1.95261034163/-8435.01540889
billion figure  0.000231468033064     -1.95243642556/-8435.01540889
net tax  0.000231394481853     -1.95181601996/-8435.01540889
cost pretax  0.000231343930061     -1.95138961482/-8435.01540889
note result  0.00023119507501     -1.95013402017/-8435.01540889
dlr profit  0.000231087533003     -1.94922690168/-8435.01540889
earnings end  0.000230927158839     -1.94787414314/-8435.01540889
credit result  0.000230893402817     -1.94758941058/-8435.01540889
dlrs report  0.000230892404911     -1.94758099322/-8435.01540889
company month  0.000230820957715     -1.94697833502/-8435.01540889
operation sale  0.000230694320606     -1.94591014906/-8435.01540889
extraordinary full  0.000230694320606     -1.94591014906/-8435.01540889
dlrs group  0.000230694320606     -1.94591014906/-8435.01540889
operate revenue  0.000230694320606     -1.94591014906/-8435.01540889
industry quarter  0.000230554269286     -1.94472881401/-8435.01540889
dlr share  0.000230438982517     -1.94375636834/-8435.01540889
company interest  0.000229937325583     -1.93952488437/-8435.01540889
month profit  0.000229716957866     -1.93766607928/-8435.01540889
cost revenue  0.000229716957866     -1.93766607928/-8435.01540889
charge month  0.00022971318318     -1.93763423975/-8435.01540889
company march  0.000229644239082     -1.93705269522/-8435.01540889
current result  0.000229346411803     -1.93454051754/-8435.01540889
march reflect  0.000229274502092     -1.93393395801/-8435.01540889
net quarter  0.000229103523048     -1.93249174714/-8435.01540889
dlrs quarter  0.000228926299669     -1.9309968652/-8435.01540889
asset billion  0.000228540639171     -1.92774381297/-8435.01540889
profit shrs  0.000228362046787     -1.92623738346/-8435.01540889
shr tax  0.000228048040286     -1.92358873378/-8435.01540889
group report  0.000228038319649     -1.92350674006/-8435.01540889
data service  0.000227989562326     -1.92309547129/-8435.01540889
company industry  0.000227900774883     -1.92234654783/-8435.01540889
cost full  0.000227880622802     -1.92217656472/-8435.01540889
industry year  0.000227869958079     -1.92208660762/-8435.01540889
end qtr  0.000227779628186     -1.92132467358/-8435.01540889
earnings gain  0.000227737722765     -1.92097120071/-8435.01540889
dividend extraordinary  0.000227692807656     -1.92059234107/-8435.01540889
investment march  0.000227658215399     -1.92030055485/-8435.01540889
income quarter  0.000227650774885     -1.920237794/-8435.01540889
dlrs gain  0.000227569172825     -1.91954947936/-8435.01540889
industry operation  0.000227475477753     -1.91875915999/-8435.01540889
investment stock  0.00022743796678     -1.91844275435/-8435.01540889
industry tax  0.000227416136751     -1.91825861772/-8435.01540889
end industry  0.000227180237478     -1.91626880372/-8435.01540889
investment pretax  0.000226869684769     -1.91364928684/-8435.01540889
dlr interest  0.000226811219262     -1.91315612939/-8435.01540889
industry march  0.000226781310983     -1.91290385259/-8435.01540889
current oper  0.000226748153822     -1.91262417142/-8435.01540889
interest revenue  0.000226459819438     -1.91019206645/-8435.01540889
credit include  0.000226419703994     -1.90985369207/-8435.01540889
dlr dlrs  0.000226036958554     -1.90662522838/-8435.01540889
group lt  0.000225871143094     -1.90522657242/-8435.01540889
avg jan  0.000225854733179     -1.90508815454/-8435.01540889
asset investment  0.000225697812668     -1.9037645276/-8435.01540889
dlrs profit  0.00022565697929     -1.90342009743/-8435.01540889
jan shrs  0.00022555391589     -1.90255075607/-8435.01540889
quarter shrs  0.00022555391589     -1.90255075607/-8435.01540889
charge current  0.000225238937888     -1.89989391177/-8435.01540889
note operation  0.000225201928974     -1.89958174101/-8435.01540889
exclude figure  0.000225179213238     -1.89939013342/-8435.01540889
quarter stock  0.000224816693417     -1.89633227315/-8435.01540889
discontinue gain  0.00022471066226     -1.8954378987/-8435.01540889
gain investment  0.00022471066226     -1.8954378987/-8435.01540889
dec pct  0.000224652073957     -1.89494370546/-8435.01540889
international stock  0.000224410906275     -1.89290945235/-8435.01540889
net pct  0.000224377438194     -1.89262714857/-8435.01540889
march result  0.000224336366505     -1.89228070825/-8435.01540889
half international  0.000224204701996     -1.89117011608/-8435.01540889
end international  0.000224060230337     -1.88995149541/-8435.01540889
corp expect  0.00022396542551     -1.88915181524/-8435.01540889
group month  0.000223908414964     -1.8886709304/-8435.01540889
gain period  0.000223718577567     -1.88706964903/-8435.01540889
ct march  0.000223649470349     -1.88648672858/-8435.01540889
avg quarter  0.000223507063811     -1.88528552724/-8435.01540889
interest service  0.000223418821582     -1.88454120268/-8435.01540889
current march  0.000223333037621     -1.88381761365/-8435.01540889
dlr march  0.00022329826805     -1.88352433178/-8435.01540889
current tax  0.000223181635583     -1.88254053512/-8435.01540889
investment tax  0.000223181635583     -1.88254053512/-8435.01540889
group income  0.000222760450987     -1.87898783656/-8435.01540889
income revenue  0.000222760450987     -1.87898783656/-8435.01540889
full report  0.000222687671689     -1.87837394206/-8435.01540889
ct gain  0.000222640498906     -1.87797603892/-8435.01540889
ct dividend  0.000222389592085     -1.87585963601/-8435.01540889
oper rev  0.000222318644385     -1.87526119107/-8435.01540889
oper prior  0.000221908566395     -1.8718021769/-8435.01540889
cost international  0.000221810466737     -1.87097470478/-8435.01540889
exclude gain  0.000221758972143     -1.87054034708/-8435.01540889
current group  0.000221651400504     -1.86963297865/-8435.01540889
qtr quarter  0.000221619622969     -1.86936493465/-8435.01540889
dlr result  0.000221580072339     -1.86903132448/-8435.01540889
credit investment  0.000221511402107     -1.86845209002/-8435.01540889
loss oper  0.000221329973597     -1.86692173774/-8435.01540889
avg end  0.000221204983149     -1.86586744138/-8435.01540889
interest system  0.000221153179159     -1.86543047393/-8435.01540889
current quarter  0.000221140323519     -1.86532203641/-8435.01540889
report tax  0.000221119784849     -1.86514879241/-8435.01540889
fiscal interest  0.000220851619462     -1.86288681324/-8435.01540889
quarter year  0.000220552178944     -1.86036102786/-8435.01540889
quarter share  0.000220510963971     -1.86001337892/-8435.01540889
current year  0.000220135470504     -1.85684608575/-8435.01540889
mths profit  0.000219913571406     -1.85497436344/-8435.01540889
current exclude  0.000219909304362     -1.85493837085/-8435.01540889
reflect split  0.000219785164634     -1.85389125034/-8435.01540889
end rev  0.000219678147062     -1.85298855546/-8435.01540889
dividend earnings  0.000219557016327     -1.85196681585/-8435.01540889
earnings interest  0.000219557016327     -1.85196681585/-8435.01540889
jan mths  0.000219544755229     -1.8518633933/-8435.01540889
end share  0.000219529826545     -1.85173746962/-8435.01540889
industry result  0.000219529487984     -1.85173461385/-8435.01540889
expect mln  0.000219450596915     -1.85106916646/-8435.01540889
interest month  0.000219434169672     -1.85093060242/-8435.01540889
march report  0.000219140656336     -1.8484548129/-8435.01540889
gain report  0.00021887899014     -1.84624765451/-8435.01540889
dlr loss  0.000218854864304     -1.84604415272/-8435.01540889
fourth revenue  0.000218829083413     -1.8458266905/-8435.01540889
charge expect  0.000218829083413     -1.8458266905/-8435.01540889
earnings profit  0.000218665629052     -1.84444795045/-8435.01540889
pretax report  0.00021839797956     -1.84219032285/-8435.01540889
earnings fiscal  0.00021830247098     -1.84138470651/-8435.01540889
credit dlr  0.000218216628912     -1.84066062735/-8435.01540889
result sale  0.000217972146361     -1.83859841327/-8435.01540889
full march  0.000217712671992     -1.83640974297/-8435.01540889
end shrs  0.00021760956641     -1.83554004579/-8435.01540889
note oper  0.000217524578761     -1.83482317366/-8435.01540889
income industry  0.000217329573411     -1.83317830053/-8435.01540889
current include  0.000217314159131     -1.83304828084/-8435.01540889
expect include  0.000217314159131     -1.83304828084/-8435.01540889
interest result  0.000217197214165     -1.83206184825/-8435.01540889
income tax  0.000217100639651     -1.83124724074/-8435.01540889
end stock  0.000217084487297     -1.83111099538/-8435.01540889
excludes investment  0.000217068978967     -1.83098018238/-8435.01540889
earnings march  0.000217061062475     -1.83091340665/-8435.01540889
gain stock  0.000216997150169     -1.83037430536/-8435.01540889
avg billion  0.000216730737856     -1.8281271134/-8435.01540889
figure period  0.000216557084055     -1.82666234091/-8435.01540889
extraordinary group  0.000216393459026     -1.82528216127/-8435.01540889
extraordinary report  0.000216393459026     -1.82528216127/-8435.01540889
investment share  0.000216316799839     -1.82463553984/-8435.01540889
mln stock  0.000216223408656     -1.82384778378/-8435.01540889
billion current  0.000216194454345     -1.82360355371/-8435.01540889
figure month  0.000216185927332     -1.82353162823/-8435.01540889
data interest  0.000216124325133     -1.82301201273/-8435.01540889
oper tax  0.000216116788121     -1.82294843792/-8435.01540889
extraordinary gain  0.000216067314587     -1.82253112789/-8435.01540889
result share  0.000216000235087     -1.82196531129/-8435.01540889
group sale  0.000215910295627     -1.82120667055/-8435.01540889
fourth international  0.000215827570463     -1.82050888251/-8435.01540889
dividend share  0.000215684513386     -1.81930219387/-8435.01540889
dlr operation  0.000215408790334     -1.81697646568/-8435.01540889
group operation  0.000215408790334     -1.81697646568/-8435.01540889
period tax  0.000215141034226     -1.81471793878/-8435.01540889
billion loss  0.000214999128407     -1.81352096101/-8435.01540889
include quarter  0.000214578189348     -1.80997033356/-8435.01540889
feb stock  0.000214555384549     -1.80977797473/-8435.01540889
full industry  0.000214508330201     -1.80938107058/-8435.01540889
group reflect  0.000214435982316     -1.80877081505/-8435.01540889
